Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1CCc2ccccc21,-9.699999809265137,0.5229914841444445,401.4340000000002,1.2169999999999994,0.6484702323891647,repairer
CCC1CCC(CCCC2CCCC2)CC1,-5.900000095367432,0.5707471444953383,222.41599999999994,5.563300000000005,0.793318409420977,repairer
CC(O)C(C)C1CCCCC1O,-5.099999904632568,0.6632367030144045,172.268,1.5544,0.6371795163357674,repairer
O=P(O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c2N=CNC3)C[C@@H]1O,-8.699999809265137,0.2620558447197618,478.18400000000025,-0.36220000000000047,0.49911314971296594,repairer
O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2N=CN=CC3)C[C@@H]1O,-8.699999809265137,0.30607224316005904,490.1950000000003,0.1614999999999996,0.4962426112133988,repairer
O=P(O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OCC1O[C@@H](n2cnc3c(NC4CC4)ncnc32)CC1O,-9.600000381469727,0.22702140467658477,531.2480000000004,0.3922999999999995,0.5604874146378374,repairer
O=P(O)(OCC1O[C@H](n2cnc3c(NC4CC4)ncnc32)CC1O)OP(=O)(O)OC1COC1,-8.800000190734863,0.3278493050960878,507.3330000000003,0.6983999999999996,0.5576483979154293,repairer
O=P(O)(O)O[P@](=O)(O)O[P@](=O)(O)OCC1O[C@H](n2cnc3c(NC4CC4)ncnc32)CC1O,-8.600000381469727,0.22702140467658477,531.2480000000004,0.3922999999999995,0.5604874146378374,repairer
O=C1N=CN=C2C1=NC(=O)N2C1C[C@H](O)C[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,-9.0,0.2414340950850473,520.1770000000001,-0.9607000000000006,0.48793374207580165,repairer
CC(=O)n1nc2n(C3C(C)C(C)C(O)C(C)C(O)C(O)C3OP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(=O)nc-2n(C)c1=O,-8.199999809265137,0.15977314091865635,665.379,-1.839,0.44730202133586383,repairer
CC(=O)n1nc2n(C3CC(C)C(O)C(C)C(C)C(O)C(C(=O)OP(=O)(O)O[P@](=O)(O)OP(=O)(O)O)C3)c(=O)nc-2n(C)c1=O,-9.5,0.19655740511023936,691.417,-0.6455000000000011,0.4041037793779906,repairer
O=C1N=CN=C2C1=NC(=O)N2C1CC(P(=O)(O)O[P@](=O)(O)OP(=O)(O)O)C(O)C(O)C(O)C(O)C1CO,-8.800000190734863,0.1287217094749004,594.2560000000002,-3.5653,0.4267744847608693,repairer
CC(=O)n1nc2n(C3CC(C)C(O)C(C)C(O)C(C(=O)OP(=O)(O)O[P@](=O)(O)OP(=O)(O)O)C3)c(=O)nc-2n(C)c1=O,-10.199999809265137,0.18784439899232017,663.363,-1.2816000000000007,0.4581185970658437,repairer
