0,1,2,3,4
C1CC1CC2CN(C(C(C(C(C(C2)C)C)C)C)C1C2C3CCC2(C(C(C(C(C(C3)C)C)C)C)C)C(=O)C1CC(C(C(C(C(C1)C)C)C)C)C(=O)C2CC(C(C,C1CC1CNc2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2c1C(=O)CC(C)(C)C2,C1c2c(c3c(c(c(c1N)Nc2c4c(cccc4)C(=O)N3)C(C)C)C)C(=O)C2,C1CC1Cc1cn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2c1C(=O)CC(C)(C)C2,C1CC1CNc2ccc(C(N)=O)c2c3c2c(C(N)[C@H]3CC[C@H](O)CC3)c2c1C(=O)C(C)(C)C
C1OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)O[C@H](O)[C@@H](O)[C@H]1OCO,Oc1c(c(c(c(c1O)O)O)O)C2OC(C(O)C(O)C(O)C(O)C2O)O,OC1C(O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)O[C@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,C1OC[C@H](O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,OC1[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
C1CC1c2cn(c1cc(C(=O)N)C(N[C@H]3CC[C@H](O)CC3)c2)C2=C(C)C(=O)CC(C)C2,C1CC1CNc2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2c1C(=O)CC(C)(C)C2,C1CC1CC1CN(C2CC3=CC=CC3C(=O)N(C4CC(C(C)C)C4)C2)C2C1C(=O)CC(C)C2,C1CC1CC1CN(C2=CC=CC=C2)C3=CC(=O)N(C(C(C)C)C)C3C4=CC(=O)N(C(C(C)C)C)C4C5=C(C=C(C=C5)C)C(=O)C1,C1CC1C2CN(C1CC(=O)N(C(C(C)C)C)C2)C1C2C(C(C(C)C)C)C(C(C)C)C(=O)C2C(=O)C1
C1CCC(=O)C2CC(C)CC1CC(=O)C1CC2,C1CCC(=O)C1CC1CC(C(=O)CC1)C(C)C(=O)CC1C1,C1CCC(=O)C2CCC(C)C(=O)C(C)C1CC2,C1CCC(=O)C2CC[C@H]1CC[C@H]1C2CC[C@H]2C(C)C(=O)CC1C2CC[C@H]1CC2,C1CCC(=O)C2CCC(C(C(C(C(C2)C)C(=O)C)C)C)C1
C1CCC(=O)C[C@H]1CC[C@@H]1[C@H]1CC[C@]1(C)C(=O)CC[C@H]12,C1CC1CNc2ccc(C(N)=O)c2c2ccc(C(N)=O)c2CC(C)(C)C2,C1CCC(=O)C2CC[C@H]1CC[C@H]1CC2C(=O)CC1CC2C(C)C(=O)CC12,C1[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C1CC1CN(C2CCC(N=C)C(N[C@H]3CC[C@H](O)CC3)C2)C2C1C(=O)CC(C)(C)C2
CC1(C)CC(=O)c2c(CC3CC3)cn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,CC1(C)CC(=O)c2c(CC3CC3)cn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,CC1(C)CC(=O)c2c(CC3CC3)cn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,C1CC(C)CC(=O)c2c(CC3CC3)cn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,CC1(C)CC(=O)c2c(CC3CC3)cn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1
C1=CC=C(C=C1)C(C(=O)C(C(F)(F)F)C(F)(F)F)C1=CC=CC2=C1C=CC(=C2)C3=CC=CC=C3C4=CC=CC=C4CO,CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1,C1CCC(=C(C(=C\C(=O)C(C(F)(F)F)C(F)(F)F)C1)C1=CC=CC=C1CC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC1/C(=C\C=C\C(F)(F)F)C(F)(F)Fc1cccc(CCc2ccc(CO)c(CO)c2)c1,CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1
C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC2=CC=CC=C2C(C(F)(F)F)C(F)(F)F,C1=CC=CC1C1CCCCC1C1=CC=CC1C1=CC=CC1C1=CC=CC1C1=CC=CC1C1=CC=CC1C1=CC=CC1C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,O=C(C1=CC=CC=C1)C1=CC=CC=C1C1=CC=CC2=C1C(C(C(F)(F)F)C(F)(F)F)C3=CC=CC=C3C(C(C(F)(F)F)C(F)(F)F)C4=CC=CC=C4CO)C1,C1=CC=CC=C1C(C(C(F)(F)F)C(F)(F)F)C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C(=O)C1=CC=CC=C1C1=CC
C1=CC=CC=C1C(C(C(C(F)(F)F)C(F)(F)F)C1=CC=CC=C1)C1=CC=CC2=C1C(C1=CC=CC=C1)C2=CC=CC=C2C1=CC=CC=C1CO,O=C(C1=CC=CC=CC=1)C1=CC=CC=CC1C1=CC=CC=CC2=C(C(C(F)(F)F)C(F)(F)F)C3=CC=CC=CC3C1=CC=CO)C1=CC=CC=CC1,C1=CC=CC=C1C(C(C(F)(F)F)C(F)(F)F)C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C(=O)C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC,O=C(C1=CC=CC=C1)C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C(C(F)(F)F)C(F)(F)F
C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1C(C(C(F)(F)F)C(F)(F)F)C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,O=C(C(c1ccccc1)c1cccc2cc(-c3ccccc3-c3ccccc3CO)ccc12)C(C(F)(F)F)C(F)(F)F,C1=CC=CC1C1=CC=CC1C1=CC=CC1C1=CC=CC1C1=CC=CC1C1=CC=CC1C(C(F)(F)F)C(F)(F)F,C1=CC=CC2=C1C(=O)C3=CC=CC=C3C4=CC=CC=C4C5=C6C=CC(=C7C8=CC=CC=C8C(=C(C9=C7C(=O)C1=CC=CC=C1C(=C(C1=CC=CC=C1C(=C
