0	1
1	128552
2	3
4	5
4	155
4	558
4	1509
4	2282
4	2984
4	7263
4	10876
4	48703
4	51253
4	87217
4	98617
4	100981
4	101858
5	5
5	8
5	20
5	50
5	52
5	155
5	183
5	197
5	245
5	264
5	302
5	311
5	317
5	350
5	361
5	410
5	430
5	450
5	453
5	481
5	532
5	544
5	655
5	671
5	691
5	727
5	731
5	744
5	819
5	851
5	855
5	865
5	904
5	913
5	931
5	966
5	974
5	999
5	1003
5	1005
5	1017
5	1037
5	1090
5	1118
5	1119
5	1229
5	1262
5	1268
5	1269
5	1278
5	1287
5	1289
5	1296
5	1304
5	1305
5	1306
5	1321
5	1327
5	1328
5	1331
5	1334
5	1336
5	1352
5	1438
5	1441
5	1444
5	1450
5	1456
5	1463
5	1466
5	1469
5	1478
5	1480
5	1485
5	1486
5	1487
5	1488
5	1491
5	1492
5	1493
5	1495
5	1502
5	1506
5	1511
5	1512
5	1541
5	1578
5	1605
5	1611
5	1622
5	1638
5	1652
5	1682
5	1687
5	1707
5	1713
5	1741
5	1750
5	1818
5	1819
5	1829
5	1831
5	1834
5	1853
5	1864
5	1865
5	1867
5	1869
5	1882
5	1894
5	1937
5	1953
5	1970
5	2040
5	2116
5	2133
5	2183
5	2193
5	2197
5	2243
5	2261
5	2268
5	2271
5	2278
5	2286
5	2287
5	2293
5	2339
5	2347
5	2355
5	2358
5	2363
5	2475
5	2486
5	2505
5	2547
5	2550
5	2557
5	2579
5	2657
5	2677
5	2719
5	2723
5	2738
5	2755
5	2772
5	2776
5	2842
5	2850
5	2947
5	2971
5	2995
5	3103
5	3133
5	3137
5	3141
5	3142
5	3144
5	3167
5	3168
5	3171
5	3172
5	3177
5	3194
5	3201
5	3205
5	3210
5	3211
5	3216
5	3230
5	3244
5	3249
5	3277
5	3325
5	3338
5	3339
5	3343
5	3358
5	3372
5	3396
5	3438
5	3615
5	3619
5	3723
5	3751
5	3760
5	3762
5	3763
5	3798
5	3802
5	3835
5	3838
5	3845
5	3847
5	3876
5	3879
5	3890
5	3903
5	3904
5	3905
5	3923
5	4080
5	4167
5	4173
5	4192
5	4232
5	4234
5	4308
5	4313
5	4360
5	4436
5	4446
5	4489
5	4494
5	4528
5	4542
5	4550
5	4561
5	4590
5	4599
5	4640
5	4689
5	4726
5	4774
5	4820
5	4874
5	4887
5	4900
5	4948
5	4959
5	4994
5	5003
5	5033
5	5054
5	5071
5	5157
5	5291
5	5373
5	5396
5	5496
5	5507
5	5564
5	5578
5	5603
5	5626
5	5641
5	5727
5	5729
5	5761
5	5768
5	5773
5	5819
5	5882
5	6025
5	6128
5	6176
5	6296
5	6306
5	6328
5	6364
5	6392
5	6462
5	6482
5	6559
5	6655
5	6719
5	6743
5	6800
5	6827
5	6834
5	6836
5	7062
5	7089
5	7233
5	7235
5	7269
5	7279
5	7385
5	7674
5	7821
5	7845
5	7855
5	7998
5	8357
5	8533
5	8544
5	8684
5	8835
5	8930
5	8968
5	9071
5	9116
5	9282
5	9310
5	9343
5	9665
5	9698
5	9825
5	9829
5	9846
5	9870
5	9979
5	10132
5	10158
5	10197
5	10369
5	10390
5	10428
5	10430
5	10509
5	10661
5	10750
5	10782
5	10818
5	10822
5	10873
5	10932
5	11002
5	11056
5	11086
5	11205
5	11305
5	11409
5	11445
5	11598
5	11640
5	11675
5	11751
5	11818
5	12179
5	12200
5	12211
5	12359
5	12467
5	12661
5	12664
5	12797
5	12976
5	13025
5	13106
5	13199
5	13248
5	13303
5	13335
5	13518
5	13539
5	13551
5	13683
5	14124
5	14126
5	14203
5	14366
5	14416
5	15132
5	15203
5	15285
5	15505
5	15654
5	15979
5	16001
5	16308
5	16331
5	16351
5	16531
5	16560
5	16572
5	16697
5	16733
5	16751
5	16786
5	16821
5	16925
5	16926
5	16930
5	16941
5	16955
5	16971
5	16981
5	16985
5	16992
5	16993
5	16995
5	17001
5	17005
5	17006
5	17007
5	17012
5	17013
5	17014
5	17015
5	17019
5	17020
5	17025
5	17026
5	17030
5	17042
5	17048
5	17059
5	17069
5	17072
5	17073
5	17102
5	17337
5	17343
5	17344
5	17349
5	17354
5	17359
5	17360
5	17362
5	17376
5	17381
5	17386
5	17391
5	17393
5	17394
5	17396
5	17398
5	17404
5	17414
5	17416
5	17724
5	17789
5	18148
5	18489
5	18761
5	18921
5	19229
5	19416
5	19500
5	19907
5	20036
5	20109
5	20275
5	20383
5	20449
5	20597
5	20741
5	21263
5	21277
5	21286
5	21643
5	21664
5	22070
5	22313
5	22431
5	22466
5	22939
5	23419
5	23467
5	23494
5	23510
5	23515
5	23532
5	23559
5	24131
5	24135
5	24138
5	24633
5	24881
5	25564
5	25689
5	25696
5	25798
5	26084
5	26099
5	26167
5	26168
5	26335
5	26515
5	26986
5	27187
5	27190
5	27205
5	27207
5	27208
5	27210
5	27211
5	27212
5	27216
5	27254
5	27257
5	27262
5	27271
5	27274
5	27280
5	27775
5	28280
5	28937
5	29144
5	29226
5	29244
5	29247
5	29352
5	29547
5	29632
5	29900
5	31416
5	31709
5	31838
5	32195
5	32692
5	33928
5	33931
5	33932
5	33936
5	33937
5	33939
5	33943
5	33945
5	33948
5	33955
5	33958
5	33959
5	33960
5	33964
5	33975
5	33978
5	33984
5	33990
5	37770
5	37925
5	38108
5	38109
5	38429
5	38430
5	38432
5	38519
5	38936
5	39030
5	39202
5	40530
5	43474
5	43811
5	43812
5	43911
5	44569
5	47911
5	48738
5	48756
5	48759
5	48768
5	51764
5	57053
5	57055
5	57078
5	57084
5	57087
5	57089
5	57094
5	57105
5	58003
5	58731
5	58745
5	58757
5	58764
5	58784
5	58810
5	58813
5	59755
5	62462
5	62648
5	63667
5	63672
5	63686
5	63689
5	63691
5	63694
5	63696
5	63705
5	63712
5	65840
5	66455
5	66457
5	66459
5	66463
5	66466
5	66467
5	66468
5	66477
5	66479
5	66481
5	66485
5	66492
5	66493
5	67729
5	67746
5	67840
5	67847
5	69901
5	69902
5	77253
5	77260
5	77262
5	77264
5	77267
5	77508
5	79417
5	80775
5	80803
5	80808
5	80816
5	82332
5	82372
5	88810
5	92135
5	92164
5	92799
5	92823
5	92825
5	92832
5	92837
5	92840
5	93549
5	93793
5	94603
5	94797
5	95003
5	95502
5	95614
5	95668
5	96104
5	96116
5	96180
5	96450
5	96537
5	96702
5	96703
5	96825
5	97330
5	97335
5	97724
5	98284
5	98393
5	98491
5	98532
5	98571
5	98779
5	99330
5	99462
5	99749
5	99800
5	99820
5	100046
5	100067
5	100261
5	100288
5	100303
5	100342
5	100353
5	100401
5	100435
5	100452
5	100493
5	100525
5	100585
5	100658
5	100669
5	100864
5	100942
5	100958
5	101027
5	101130
5	101283
5	101448
5	101472
5	101678
5	101869
5	102149
5	102350
5	102394
5	102664
5	102728
5	102824
5	102892
5	103208
5	103221
5	103299
5	103435
5	103463
5	103474
5	103775
5	103907
5	103985
5	104053
5	104079
5	104181
5	104205
5	104292
5	104546
5	104547
5	104635
5	104689
5	104810
5	105031
5	105286
5	105325
5	105371
5	105450
5	105757
5	106148
5	106263
5	106580
5	106863
5	106936
5	106945
5	107008
5	107046
5	107056
5	107093
5	107262
5	107304
5	107339
5	107713
5	107876
5	107927
5	107930
5	108126
5	108283
5	108351
5	108361
5	108500
5	108725
5	108806
5	109126
5	109212
5	109702
5	109844
5	109884
5	110205
5	110633
5	110700
5	110711
5	110770
5	110867
5	111042
5	111093
5	111530
5	111535
5	111569
5	111579
5	111596
5	111844
5	111962
5	112123
5	112131
5	112450
5	112489
5	112519
5	112586
5	112779
5	112892
5	113590
5	113877
5	113974
5	113979
5	113980
5	113982
5	113998
5	114018
5	114038
5	114083
5	114139
5	114208
5	114220
5	114299
5	114396
5	114406
5	114530
5	114542
5	114636
5	114637
5	114646
5	114782
5	114862
5	114883
5	114936
5	114955
5	114987
5	115080
5	115089
5	115265
5	115267
5	115273
5	115355
5	115567
5	115573
5	115623
5	115692
5	115868
5	115910
5	116080
5	116096
5	116125
5	116163
5	116166
5	116167
5	116327
5	116329
5	116341
5	116390
5	116402
5	116414
5	116433
5	116757
5	116770
5	116818
5	116821
5	116971
5	117013
5	117020
5	117074
5	117085
5	117107
5	117290
