0,1,2,3,4
C1NC2C(C(=O)C(C)C2)C1N,Nc1nc2cc(O)ccc2[nH]1,C1NC2C(C(C(O)C2)C)C(N)C1,C1=NC=C2C=CC(=O)C=C2N1,Nc1ccc(N)cc2ccccc12
C1=CC=CC2=CC=CC1C2,C1CCC(N)C2CC3CCC(C2)C3,C1NCCC2CC3C(C(C(C(C(C3)C2)C1)C)C),Nc1nccc2ccccc12,Nc1ccc2ccccc12
C1cnc2cc(O)ccc2N1,Nc1nc2cc(O)ccc2[nH]1,C1=NC2=C(C=C(C=C2)C(=O)N)N1,C1NC(N=C1)c2cc(cc2)Nc1ccccc1,C1Nc2cc(C(O)C)c3c2c(N)c3N1
C1=CC(=O)Nc2c3c(c1)nc[nH]c3c2,Nc1nccc2ccccc12,Nc1nccc2ccccc1c2,N=C(N)c1ccc(N)c1,N=C(N)c1ccc(N)c1
C1=CC(=O)C2=C1C=NC3=C2N=C(N)C3,O=C1CCC2=C(NC2=NC1)C,C1=CC(=O)C2=C(N=CC(=C2N)C1)N,C1=CC=CC2=C1N=C2Nc1ccccc1,C1=CC=CC2=C(N=C1N=C2)C1=CC=CC=C1
C1NC2(C)C(C(O)C2)C1N,Nc1nc2cc(O)ccc2[nH]1,C1=NC(=C(C2=CC=CC=C2)N)C=CC=1N,C1=CC(=O)C2=CC=CC2N=C1N,Nc1nc2cc(O)ccc2[nH]1
Nc1ccc(cc2c(ccc1)C2),C1NCC2CCC3C2CC1C3,Nc1nccc2ccccc12,Nc1nc2cc(O)ccc2[nH]1,Nc1ccc(cc2ccccc12)
C1cnc2cc(O)ccc2N1,Nc1nc2cc(O)c(cc2[nH]1),C1Nc2cc(O)ccc2N1,C1NC2=CC=CC2N1C,C1CNc2ccccc2OC1c1n[nH]1
C1c2ccccc2Nc1c3ccccc3N,Oc1ccc2c(c1)NCN2,C1CCC2C1c1ccc(cc1)NC2N,C1c(ccc1c2c(c1)Nc2N)C(=O)N,C1=CC=CC2=C1C(=O)NC2
C1=CC=CC2=C1Nc2c1ccccc1Nc1ccccc2C1=CC=CC=C2N2,C1CCC2C(C1)Nc2c1ccccc1N2,C1CCC2=C1C(=O)N2C1CCC2=NC=N2,C1=CC=C2C(=C1)NCC2N,C1=CC=CC2=C1Nc2c1ccc(N)cc1C1=CC=CC2=C1Nc2
C1CCC2C1c3c(cc2)NC3N,C1=CC=C(C(=O)N)C2=NC1=NC2,C1c2ccccc2Nc1NC2c1ccccc2,C1=CC=C2C(C=1)NCN2,C1=CC=CC2=C1Nc2c1ccccc1N2
C1=CC=CC=C1C2=CC=CC2C2=CC=CC=C2,C1c2ccccc2Nc1c(cc3c2cccc3)C2,Nc1ccccc1C2c(ccc2)C2,Nc1ccccc1C2c(cccc2)C2,C1c2ccccc2ccc1C2
C1=CC=C2C(=C1)NC2N,C1CCC2C1CC2NCN2,C1=CC=CC2=C1C(=O)NCC2,C1CCC1c2ccc(cc2)NCN,C1=CC=C2C(C(=O)N1)N2
C1=Cc2ncc(c(-c3ccccc3)n2)C=C1,C1=Cc2ncc(c(-c3ccccc3)n2)C=C1,C1=Cc2ncc(c(-c3ccccc3)n2)C=C1,C1=Cc2ncc(c(-c3ccccc3)n2)C=C1,C1=Cc2ncc(c3ccccc3)n2C=C1
C1CC1Nc1ncnc2c1ncn2C[CH](O)[CH](O)C(=O)O,C[C@H](C(=O)O)c1ccc(c2ccccc2)c(F)c1,C[C@@H](C(=O)O)c1ccc(c2ccccc2)c(F)c1,C[C@@H](C(=O)O)c1ccc(c2ccccc2)c1c(F)c1ccccc1,C1c2ncnc1c2C[C@H](O)[C@H](O)C(=O)O
Nc1ccccc2c(ccc1)C2,C1c2ccccc2c(ccc1)C2,C1CCC2C1c1ccccc1C2,Nc1ccccc1c2c(ccc2)C2,C1CCC2C1CCC2C1CCCCC1
O=C(NCC1=CC=CC=C1)C1=CC=CC2=C3NCCN3=C2C1,O=C(NCc1ccco1)c1ccc2nccnc2c1,O=C(NCC1=CC=CC=C1)C1=CC=CC2=C(N=CC(=C2)C1)C1=CC=CC=C1,O=C(NCC1=CC=CC=C1)C1=CC=CC2=C(N=CC(=C2)C1)C1=CC=CC=C1,O=C(NCC1=CC=CC=C1)C1=CC=CC=C1NCC1=NC=NC1=CC=C1
O=C(O)[C@H](O)[C@H](O)C1c2ncnc1C2,C1=CO[C@H](O)[C@H](O)CC1c2ncnc2C,C1=O[C@@H](O)[C@H](O)CC1c2nc3c(N)nc2C3,O=C(O)[C@@H](O)[C@@H](O)C1c2ncnc1C2,C1=O[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C
