0,1,2,3,4
C1CCC(=O)C2CCC1CC2CC(C)C(=O)CC1CC2C,C1CCC(=O)C2CCC1CC(C(=O)C1CC(C)C(=O)C2)C1CC2,C1CCC(=O)C2CCC1CC(C(C)C(=O)C)C1CC2,C1CCC(=O)C2CC(C)CC(C)C(=O)CC1CC2,C1CCC(=O)C2CC[C@H]1CC[C@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@H]12
CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O
C1CCCO[C@H]1C[C@H](C)Cc2cc(O)cc(c2)NC(=O)C(C)=C CCC[C@H](C)[C@@H](OC(N)=O)C(C)=C[C@H](C)[C@H]1O,CC(=O)Nc1ccc(cc1)C(C)C(C)C(=O)Nc2ccc(cc2)C(C)C(C)C(=O)C(C)C(C)C(=O)Nc3ccc(cc3)C(C)C(C)C(=O)C(C)C(C)C(=O)C(C)C(C,CC(=O)O[C@H]1C[C@H](C)CC2=CC(=O)C(=C2)NC(=O)C(C)CC[C@H](C)[C@@H](O)C(=O)NC(=O)C(C)C[C@H](C)[C@H]1O,CC(=O)Oc1ccc(cc1)Nc2ccc(cc2)C(=O)C(C)C[C@H]3C[C@H](C)CC[C@H]3O[C@H](C)C(=O)NC(=O)C[C@H](C)[C@H](C)C[C@H](C)C,CC(=O)Nc1ccc(cc1)C(=O)C2CCC3CCC2(C(C)C)C(C(C)C)C(C(C)C)C(C(C)C)C(C(C)C)C(C(C)C)C(C(C)C)C(C(C)C)C(C(C)C)C(C(C)C)
C[C@H](C(=O)O)c1ccc(c2ccccc2)c1c(F)c1,C1CCC(C(=O)O)c1ccc(cc1)c(F)c1ccccc1,C[C@@H](C(=O)O)c1ccc(cc1)c2ccc(cc2)c3c(cccc3F)C,C[C@H](C(=O)O)c1ccc(cc2ccccc2)c1c(F)C,C[C@H](C(=O)O)c1ccc(c2ccccc2)c1c(F)C
C1CCC2CC[C@H]1CCc3c(ccc4cc(O)ccc34)C2=O,CC1CC2=C3C=CC=CC3C1c1ccc(cc1)Nc2ccc(cc2)FCC(=O)O,C1c2ccccc2c1c1c(ccc1N)c1ccc(cc1)C(F)c1ccc(cc1)C(=O)O,C1c2ccccc2Nc1c3ccccc3-c4ccc(cc5ccccc5)c6ccccc6F-c7ccccc7C(=O)O,C1CCC2C(C(C1)C3C4C(C(C(C(C4)C(C(C(C3)C2)O)C)C)C)C)C=O
C[C@@H](C(=O)O)c1ccc(cc2ccccc2)c1c(F)c1ccccc1,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2
O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2
O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,C1=Oc2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2
C[C@]12CC[C@H]3C4CC[C@H](CCCC4=O)CC[C@@H]3[C@H]1CCC2=O,C1CCC(=O)C2CCC1CC(C)C(=O)C(C)C1CC2,C1CCC(=O)C2CCC(C)C(=O)C(C)C(C)C2C1,C1CC[C@H]2C3CC[C@H](C4CC[C@H](CCC4=O)C)CC[C@H]3[C@H]1CCC2=O,C1CCC(=O)C2CCC(C)C(=O)CC1CC2
O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,C1=Oc2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,C1=Oc2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2
C1=Oc2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2
O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2,C1=Oc2ccc3cc(O)c(cc3c2CC[C@H]2C1CC2)C2CCCCC2,O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2
C1(C(C(=O)Nc2ccc(cc2)C(=O)C)C(C)C[C@H]1C)C(=O)C(C)C(C(=O)Nc2ccc(cc2)C(=O)C)C(C)C,CC(=O)Nc1ccc(cc1)C(=O)C2CCC(C(C)C)C(C)C2C(C)C(=O)Nc3ccc(cc3)C(=O)C(C)C(C)C(=O)Nc4ccc(cc4)C(C)C,C1CCCO[C@H]1C(C)C2C3C(C(C(C(C3)O)N)C(=O))C4=C(C(C(C4)C)O)NCC(=O)C(C)C(C)C[C@H](C)C(C)C(C)O,C1CC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC1C(=O)Nc2ccc(cc2)C(=O)C(C)C(C)C(=O)NCC(=O)C(C)C(C)C(=O)NCC(=O)C(C)C1C(=O)NCC(=O)C(C)C(C)C
O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2,O=C1c2ccc3cc(O)ccc3c2CC[C@@H]2CCCC1CC2
