Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
C[C@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1Oc1nc(N)c2ncn(C)c2n1,-4.8,0.21411953112916918,535.2360000000001,-0.815600000000001,4.748312107795482,0.5251687892204517,0
Nc1nccs1,-3.3,0.52152533306484,100.14599999999999,0.7253000000000001,3.174944122946794,0.6825055877053205,0
CCc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1)n2CC(=O)OC,-3.9,0.5590276432615514,468.45300000000015,3.5142000000000015,2.458571291467555,0.7541428708532445,0
C[C@H]1O[C@@H](n2c(N)nc3c2ncn3[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H]1O,-4.6,0.22789084945630533,451.32900000000006,-2.8173999999999997,4.713184174013154,0.5286815825986846,0
CCN1C(=O)c2nc(-c3ccc(OCc4ccccc4)cc3)n(C)c2C1=O,-5.0,0.6543814507021993,361.4010000000001,3.282000000000002,2.322025062737122,0.7677974937262878,0
CC(C)(C)OCCOCCOCCOCCOCCO,-3.6,0.47937288852426657,294.388,0.8602000000000007,2.4420251080681883,0.7557974891931811,0
CON=c1scccc1N,-4.5,0.6110118753099136,156.20999999999998,0.7924,3.155913872170018,0.6844086127829982,0
Cc1nc(-c2ccc(C(F)(F)F)cc2)n(C2CC2)c(=O)n1,-4.9,0.8554705383025549,295.26399999999995,2.9674200000000015,2.399788559703424,0.7600211440296576,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,-5.1,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
C[C@H]1CCc2ccccc2C[C@]1(N)O,-5.2,0.4814871344404027,191.27399999999994,1.4586999999999999,3.2885869383809014,0.6711413061619098,0
Cc1c(O)c(O)c(O)c(Cl)c1C(=O)OC1CCCCC1,-5.3,0.5762593962000073,300.7380000000001,3.2547200000000016,2.6589773338529756,0.7341022666147025,0
Cc1ccc(S(=O)(=O)NCC(=O)NO)cc1C,-5.1,0.5264788308035746,258.299,0.08714000000000005,2.0593558126097875,0.7940644187390212,0
CC(=O)Nc1ccc(-c2nc3ccc(N)cc3n2-c2ccc(C(=O)O)cc2)cc1,-4.0,0.4603668412718377,386.41100000000006,3.931300000000001,2.098091375554997,0.7901908624445003,0
C[C@@H]1O[C@@H](n2c(N)nc3nc[nH]c32)[C@@H](O)[C@@]1(C)CO,-4.9,0.5879634634188093,267.289,-0.38160000000000055,4.742032854853679,0.5257967145146321,0
COc1cc(C(=O)O)cc(NC(C)=O)c1OC,-5.0,0.82818777496909,239.22699999999998,1.3603999999999998,1.8511773510713248,0.8148822648928675,0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](NC(=O)C(C)(C)C)C(=O)O)cc1,-4.9,0.5000936493096929,450.5350000000002,4.429520000000002,2.7221901029395514,0.7277809897060449,0
Cc1ccc2c(c1C(N)=O)CCc1cc(OC(C)C)ccc1-2,-6.0,0.9394095798674168,295.382,3.646720000000003,2.3031150343620403,0.769688496563796,0
CON=c1scccc1NC(=O)[C@H]1CS[C@@H](C(=O)O)[C@@H](C(=O)O)N1,-4.6,0.519093048924791,373.4120000000001,-0.23989999999999911,4.2845920926818835,0.5715407907318116,0
N=C(N)c1ccc2[nH]c(-c3cccc(C4(O)CCCC4)c3)cc2c1,-5.8,0.436034205608759,319.408,3.8805700000000023,2.525860228739182,0.7474139771260818,0
CCN(CC)c1ncc(-c2ccccc2)c(=O)n1-c1ccc(C(F)(F)F)cc1,-4.7,0.6333111243622097,387.40500000000003,4.764500000000004,2.3980945269111835,0.7601905473088817,0
CCc1ccc(C(=O)NCc2ccco2)cc1N1CCNCC1,-5.1,0.8882027009214998,313.4010000000001,2.1815999999999995,2.182693848748805,0.7817306151251195,0
CCN(CC)C(=O)c1ccc(S(=O)(=O)Nc2ncnc3ncccc23)cc1,-5.1,0.6979933482474343,385.44900000000007,2.3076,2.275298836331949,0.7724701163668051,0
CCc1ccc2c(c1)OC(=O)C2=O,-5.0,0.3682726733923861,176.17099999999996,1.3506999999999998,2.1784320577011336,0.7821567942298866,0
CC(C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2c(-c3ccccc3)cccc2s1)C1CCCC1,-5.0,0.4785807860486634,475.6580000000002,5.957800000000006,3.2602378375764562,0.6739762162423544,0
CC(C)(C)OC(=O)N1CCC[C@H](C(=O)NCc2ccc(Cl)cc2Cl)C1NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,8.1,0.27254938557500386,653.6070000000002,5.740300000000005,3.5953836749411296,0.6404616325058871,0
CC[C@H]1O[C@@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-5.1,0.25863348878204434,354.35200000000003,-3.936999999999998,4.269532531516791,0.5730467468483209,0
COc1cc(C(=O)O)c(OC)cc1NC(C)=O,-5.3,0.82818777496909,239.22699999999998,1.3603999999999998,1.7791650433790167,0.8220834956620984,0
C=CC[C@@H](O)CC[C@@H](O)CC,-4.2,0.5746546996898846,158.24099999999999,1.4745,3.4527422327525716,0.6547257767247429,0
COc1cc(N)cc(C(=O)OC(C)(C)C)c1OC,-4.6,0.6604266592989885,253.29799999999997,2.2413,2.0966268826203933,0.7903373117379606,0
O[C@@H]1CCCC[C@H]1CC1CCCC1,-4.4,0.6953819996833749,182.30699999999993,3.1178000000000017,2.944928288932406,0.7055071711067594,0
CCCCCCn1ccnc1C(=O)c1cc(O)c(O)c(-c2ccc(F)cc2)c1,-4.9,0.3296516048313205,382.43500000000006,4.911700000000005,2.463753406395867,0.7536246593604133,0
CC(=O)OP(=O)(O)O,-3.6,0.4856818953058855,140.031,-0.3578,3.0699520550112753,0.6930047944988724,0
Cc1c(C(=O)OC2CCCCC2)oc(Cl)c(O)c1=O,-4.9,0.8460259616686319,286.71099999999996,2.796720000000002,2.8682211328736287,0.7131778867126372,0
Cc1nc2c(=O)[nH]c(=O)n(C3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,-5.7,0.40356111147220985,362.235,-1.52098,4.089335987248854,0.5910664012751146,0
CC1=NC=C(C2=NN=CC2c2ccc(Cl)cc2)C1C(=O)Nc1ccc2c(c1)CCO2,-6.0,0.7978549460054669,418.88400000000024,4.412200000000003,3.9446610220317293,0.6055338977968271,0
CCN1CCN(c2nc(-c3cccs3)no2)CC1,-4.6,0.8474733646665978,264.35400000000004,1.9399999999999997,2.329645034119636,0.7670354965880364,0
C[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O,-4.5,0.36526359091849286,258.163,-2.0343000000000004,3.8457571484874116,0.6154242851512588,0
CC1CN(c2nnc(CF)s2)CCN1c1ncnc2sc(CC(F)(F)F)cc12,-4.4,0.5843404378597499,432.4720000000001,3.832200000000003,3.66067750944765,0.633932249055235,0
N[C@@H](CS[C@@H]1OC(=O)N[C@@H]1C(=O)O)C(=O)N[C@H](C(=O)O)c1nccs1,-4.9,0.3677454478529018,390.3990000000001,-1.0353999999999999,4.415063776117012,0.5584936223882988,0
CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(OC)c2)c1,-4.9,0.3275614649936243,488.46800000000025,6.178000000000007,3.063111694429706,0.6936888305570295,0
CC(C)OCCOCCOCCOCCO,-3.4,0.4986759172760051,236.30799999999994,0.45349999999999985,2.3066838599637176,0.7693316140036283,0
C[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)C(=O)CC[C@@H]4[C@@H]3CC[C@@H]12,-5.0,0.6172251817224914,274.448,4.844200000000005,3.9540090740835776,0.6045990925916422,0
CCc1ccc(O)c2cc(=O)[nH]cc12,-5.3,0.7182092510345256,189.21399999999997,1.7960999999999996,2.6068119466388833,0.7393188053361117,0
CC(=O)c1ccc(O)cc1O,-4.8,0.5961032755380988,152.14899999999997,1.3003999999999998,1.8875865431937822,0.8112413456806218,0
CCc1ccc2[nH]c(=O)cc(CCc3ccccc3)c2c1,-5.6,0.7710720444104938,277.367,3.875700000000003,1.931995953345158,0.8068004046654842,0
Cc1nc2c([nH]1)C(=O)N(CC1=CC=C3C=CC=CC=CC=C1S3(=O)=O)C2,-5.8,0.8704301580385233,367.4300000000001,2.478720000000001,5.178159495192364,0.48218405048076357,0
CON=c1sccc(N)c1NC(=O)[C@H]1CS[C@@H](C(=O)O)[C@@H](C(=O)O)N1,-4.2,0.4120122522307765,388.4270000000001,-0.6576999999999995,4.455891993399975,0.5544108006600025,0
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4c(n3)=C(C(=O)N[C@@H](C)C(C)C)CN=4)cc21,-5.3,0.7322496947717764,421.50100000000015,1.3369,3.964166024460922,0.6035833975539078,0
CC[C@@H]1C(C(=O)Nc2ccc(OC(=O)C(N)=O)cc2)=NC(C)=C1C(C)=O,-4.4,0.4670201343537265,357.3660000000001,1.3596000000000001,3.2492650878555462,0.6750734912144454,0
CCCC[C@@H](O)CC(C)(C)C,-4.1,0.666583791869793,158.28499999999997,2.973700000000002,2.6866220885352696,0.731337791146473,0
CC(C)(C)OCCOCCO,-3.4,0.6079182546496237,162.22899999999998,0.8103999999999998,2.3231149251566467,0.7676885074843354,0
Cc1ncc(Cl)cc1NC(=O)N1CCCC1,-4.9,0.8190620507445519,239.70599999999993,2.671120000000001,2.055351552271409,0.7944648447728591,0
CC(C)(C)OC(=O)N[C@@H]1CCCN(C(=O)c2ccn3ccnc3c2)C1c1ccc(S(=O)(=O)c2ccc(F)cc2F)cc1,29.1,0.31268771283038416,596.6560000000002,5.315900000000005,3.65569843719783,0.634430156280217,0
CC(=O)Nc1ccc(-c2nc3ccccc3n2-c2ccc(C(=O)O)cc2)cc1,-4.8,0.5585437493008486,371.3960000000001,4.349100000000003,1.9097910062011252,0.8090208993798875,0
NC=Nc1ccc(NN)cc1,-4.7,0.24977049910768473,150.185,0.5907,2.709535820168197,0.7290464179831803,0
CC1CCN(C(=O)CC#N)CC1c1nc(-c2cccs2)no1,-4.7,0.8690056786104489,316.386,2.663780000000001,3.466427512073322,0.6533572487926678,0
CC[C@@H]1C(C(=O)Nc2ccccc2OC(=O)C(N)=O)=NC(C)=C1C(C)=O,-5.2,0.46702013435372647,357.36600000000016,1.3596000000000001,3.3226853076357674,0.6677314692364232,0
CCN(C)c1ccc(-c2c(N)ncnc2C#Cc2ccc(N3CCOCC3)nc2)cc1,2.6,0.6576967549646351,414.5130000000002,2.813300000000001,2.823289857448552,0.7176710142551448,0
CCc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)cc1OC,-5.8,0.7576213541642539,360.4610000000002,4.224800000000003,2.901613535802518,0.7098386464197481,0
CCc1ccc(O)c(O)c1,-4.9,0.579216457405964,138.16599999999997,1.6602,1.7410129564191035,0.8258987043580897,0
CCCN([C@@H](C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,-4.5,0.45509123322064327,372.34000000000003,2.1391,3.029748281857268,0.6970251718142733,0
CC1=NC=C(C2=NN=CC2c2cccc(Cl)c2)C1C(=O)NCc1ccc2occc2c1,-5.0,0.6242259878594163,430.8950000000002,4.901200000000004,4.042134671675776,0.5957865328324223,0
CCCN(C(C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,-4.8,0.45509123322064327,372.34000000000003,2.1391,3.029748281857268,0.6970251718142733,0
CC1=C(c2ccc(-c3ccccc3)cc2)N=C2C=C(F)C=C2C1C(=O)O,-5.5,0.8477033350541651,345.3730000000001,5.033400000000004,3.3348963857468457,0.6665103614253154,0
C[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CC[C@H]2O,-6.0,0.7638908564496982,268.356,3.7362000000000033,3.4307308441127464,0.6569269155887254,0
CC(C)(C)C(=O)N[C@@H](C(=O)N1CCC[C@H]1c1nc2ccccc2s1)C1CCCC1,-4.8,0.7914712415165966,413.58700000000016,4.680900000000004,3.1936926625777184,0.6806307337422282,0
Cc1ccc2nc3ccccc3nc2c1,-5.5,0.5137823284112945,194.23700000000002,3.091420000000001,1.6556159859367838,0.8344384014063216,0
O=C1N=CN=C2C1=NC(=O)N2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,-5.2,0.23839523586966946,506.15000000000015,-1.3508000000000007,5.013189123503382,0.4986810876496618,0
CCn1c(=O)c2c(C3CC3)nc3ccccc3c2n(C)c1=O,-5.3,0.6806520570852606,295.34200000000004,2.1456999999999997,2.418839372319164,0.7581160627680836,0
Cc1nc(CCNC(=O)[C@H](O)[C@@H](O)C(=O)N2CCNCC2)cs1,-5.0,0.488101478521003,342.42100000000005,-1.736179999999998,3.2825636737395207,0.671743632626048,0
CC(C)(C)c1ccc(-c2c(N)ncnc2C#Cc2ccc(N3CCOCC3)nc2)cc1,-3.1,0.6463933865936615,413.5250000000002,3.6547000000000027,2.7254898747346363,0.7274510125265363,0
CC[C@H](O)[C@@H](O)C(=O)Oc1ccc(NC(=O)c2ccccc2)cc1,-4.2,0.5561689981791423,329.35200000000003,1.9760999999999997,2.662052130272354,0.7337947869727646,0
CC(=O)Nc1ccc([N+](=O)[O-])cc1,-4.5,0.5539449818865061,180.16299999999998,1.5532,1.5138709588000356,0.8486129041199965,0
C[C@@H](C(=O)O)c1ccc(-c2ccc(F)cc2)c(F)c1,-5.9,0.9125407003402801,262.25499999999994,3.8199000000000023,2.2497230203610368,0.7750276979638964,0
C[C@@H]1CC[C@@]2(C)[C@@H]1CC[C@@]1(C)C(=O)CC[C@H]2[C@@H]1O,-5.2,0.7166882023180386,250.38199999999998,3.178900000000002,4.83541357034877,0.516458642965123,0
COc1ccc(C(=O)NC(C)(C)C(=O)N2CCN(C(=O)c3ccc(OC)c(OC)c3)CC2)cc1OC,-3.8,0.593585242789025,499.56400000000036,2.2139999999999995,2.2725431234493154,0.7727456876550685,0
C[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OP(=O)(O)O,-4.7,0.36526359091849286,258.16299999999995,-2.0343,3.990287354866398,0.6009712645133602,0
CC[C@H](O)[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H](O)[C@H]1O,-5.0,0.43657533606094656,325.325,-1.8404999999999994,4.060293103103464,0.5939706896896536,0
C[C@@H]1[C@@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,-5.5,0.7896379127200223,327.4240000000001,3.088800000000002,3.202385920361629,0.6797614079638371,0
CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(Cl)cc1Cl,-4.5,0.8158530992724486,400.30600000000004,2.6289000000000007,2.5932026702731292,0.7406797329726871,0
Cc1ccn(N2C[C@@H](O)O[C@H]2CO)c(=O)n1,-4.9,0.616823717781396,227.22,-1.8432799999999996,4.40490098188325,0.559509901811675,0
O=C1N([C@@H]2O[C@H](COc3cnn(-c4ccccc4)c3)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc2S1(=O)=O,-5.5,0.46641984095270195,487.4900000000002,0.47259999999999974,4.17821599680037,0.582178400319963,0
C[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OP(=O)(O)O,-4.8,0.36526359091849286,258.16299999999995,-2.0343,3.990287354866398,0.6009712645133602,0
CS[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,-4.6,0.8224894911723939,281.341,0.4183,4.0371644502539255,0.5962835549746075,0
COc1cc(C(=O)O)ccc1C(C)(C)C,-5.2,0.8123489574639565,208.25699999999998,2.690900000000001,1.7657662548985904,0.8234233745101409,0
Cc1cn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2c1C(=O)CC(C)(C)C2,-5.6,0.7162163881798013,409.5300000000003,3.7551200000000025,2.8514152746288293,0.7148584725371171,0
O=CN1C(=O)CC(=O)N1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-5.2,0.22502052816868284,340.181,-3.325299999999998,4.597025060803206,0.5402974939196794,0
