old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
geography,math,0.9621993127147767,3.7754868270332187,0.9484536082474226,3.6643757159221075
geography,computer science,0.9404761904761905,3.2470238095238093,0.9315476190476191,3.1726190476190474
geography,economics,0.9534109816971714,3.3194675540765393,0.9284525790349417,3.1497504159733776
geography,business,0.9558823529411765,2.4176470588235293,0.9852941176470589,3.0647058823529414
geography,politics,0.9117082533589251,2.859884836852207,0.944337811900192,3.0940499040307103
geography,engineering,0.9583333333333334,3.2416666666666667,0.9583333333333334,3.2416666666666667
geography,chemistry,0.9404761904761905,3.5555555555555554,0.9285714285714286,3.4444444444444446
geography,psychology,0.9103521878335112,2.823906083244397,0.8900747065101388,2.704375667022412
geography,health,0.9016522423288749,2.83477576711251,0.8788355625491738,2.69315499606609
geography,law,0.9282608695652174,3.4619565217391304,0.8956521739130435,3.2880434782608696
geography,other,0.9325084364454443,2.8638920134983126,0.9111361079865017,2.734533183352081
geography,physics,0.9291044776119403,3.300373134328358,0.9123134328358209,3.1884328358208953
geography,history,0.9042145593869731,2.5766283524904217,0.9272030651340997,2.8505747126436782
geography,philosophy,0.8486281929990539,3.0397350993377485,0.8240302743614002,2.915799432355724
geography,culture,0.9496402877697842,2.6043165467625897,0.9964028776978417,3.370503597122302
geography,biology,0.9109947643979057,2.8743455497382198,0.8979057591623036,2.761780104712042
math,computer science,0.875,2.818452380952381,0.9226190476190477,3.1339285714285716
math,economics,0.8801996672212978,2.8452579034941765,0.9667221297836939,3.415973377703827
math,business,0.9264705882352942,2.038235294117647,0.9441176470588235,2.2705882352941176
math,politics,0.836852207293666,2.383877159309021,0.9193857965451055,2.890595009596929
math,engineering,0.925,2.808333333333333,0.925,2.816666666666667
math,chemistry,0.8690476190476191,3.0833333333333335,0.8809523809523809,3.1547619047619047
math,psychology,0.8281750266808965,2.3884738527214515,0.8826040554962646,2.663820704375667
math,health,0.8316286388670339,2.4295830055074745,0.8591660110149488,2.604248623131393
math,law,0.8358695652173913,2.9228260869565217,0.866304347826087,3.1043478260869564
math,other,0.8661417322834646,2.454443194600675,0.8976377952755905,2.6692913385826773
math,physics,0.8488805970149254,2.8824626865671643,0.8526119402985075,2.8936567164179103
math,history,0.8371647509578544,2.1475095785440614,0.842911877394636,2.1743295019157087
math,philosophy,0.7975402081362346,2.7644276253547777,0.8240302743614002,2.9139072847682117
math,culture,0.9136690647482014,2.2050359712230216,0.935251798561151,2.435251798561151
math,biology,0.8324607329842932,2.4214659685863875,0.8586387434554974,2.554973821989529
computer science,economics,0.9051580698835274,3.0399334442595674,0.9234608985024958,3.129783693843594
computer science,business,0.9411764705882353,2.1941176470588237,0.9441176470588235,2.2676470588235293
computer science,politics,0.8733205374280231,2.595009596928983,0.9385796545105566,3.0172744721689058
computer science,engineering,0.95,3.0083333333333333,0.95,3.0166666666666666
computer science,chemistry,0.9206349206349206,3.3373015873015874,0.8968253968253969,3.2023809523809526
computer science,psychology,0.8644610458911419,2.568836712913554,0.8548559231590181,2.5080042689434365
computer science,health,0.8583792289535799,2.5924468922108574,0.8410700236034618,2.4767899291896143
computer science,law,0.8771739130434782,3.1652173913043478,0.8391304347826087,2.9380434782608695
computer science,other,0.8953880764904387,2.640044994375703,0.8807649043869517,2.5073115860517436
computer science,physics,0.9011194029850746,3.080223880597015,0.9123134328358209,3.1847014925373136
computer science,history,0.867816091954023,2.3256704980842913,0.8544061302681992,2.2088122605363987
computer science,philosophy,0.8145695364238411,2.859035004730369,0.7909176915799432,2.7142857142857144
computer science,culture,0.920863309352518,2.3597122302158273,0.935251798561151,2.4424460431654675
computer science,biology,0.8691099476439791,2.6178010471204187,0.8691099476439791,2.6178010471204187
economics,business,0.9382352941176471,2.1588235294117646,0.9235294117647059,1.9970588235294118
economics,politics,0.8675623800383877,2.5508637236084453,0.8598848368522073,2.5163147792706333
