old,new,coverage_LAC,setsize_LAC,coverage_LAC_W,setsize_LAC_W
psychology,engineering,0.95,3.183333333333333,1.0,6.0
psychology,other,0.9257592800899888,2.8200224971878516,1.0,6.0
psychology,computer science,0.9345238095238095,3.2142857142857144,1.0,6.0
psychology,biology,0.9109947643979057,2.845549738219895,1.0,6.0
psychology,geography,0.90625,2.51875,0.95625,3.15625
psychology,chemistry,0.9325396825396826,3.5277777777777777,1.0,6.0
psychology,health,0.8937844217151849,2.791502753737215,1.0,6.0
psychology,law,0.9163043478260869,3.398913043478261,1.0,6.0
psychology,philosophy,0.8353831598864712,2.993377483443709,1.0,6.0
psychology,economics,0.9500831946755408,3.284525790349418,1.0,6.0
psychology,culture,0.9460431654676259,2.550359712230216,1.0,3.446043165467626
psychology,math,0.9553264604810997,3.7422680412371134,1.0,6.0
psychology,history,0.896551724137931,2.532567049808429,1.0,6.0
psychology,physics,0.9235074626865671,3.2593283582089554,1.0,6.0
psychology,business,0.9558823529411765,2.3676470588235294,1.0,6.0
psychology,politics,0.9059500959692899,2.8214971209213053,1.0,6.0
engineering,other,0.8492688413948256,2.331833520809899,1.0,6.0
engineering,computer science,0.8511904761904762,2.6845238095238093,1.0,6.0
engineering,biology,0.8115183246073299,2.2905759162303663,1.0,6.0
engineering,geography,0.80625,2.01875,1.0,6.0
engineering,chemistry,0.8412698412698413,2.9246031746031744,1.0,6.0
engineering,health,0.8095987411487018,2.3044846577498035,1.0,6.0
engineering,law,0.7902173913043479,2.732608695652174,1.0,6.0
engineering,philosophy,0.7880794701986755,2.6811731315042575,1.0,6.0
engineering,economics,0.8618968386023295,2.713810316139767,1.0,6.0
engineering,culture,0.8992805755395683,2.0899280575539567,1.0,6.0
engineering,math,0.8762886597938144,3.2371134020618557,1.0,6.0
engineering,history,0.8180076628352491,2.0421455938697317,1.0,6.0
engineering,physics,0.8246268656716418,2.7388059701492535,1.0,6.0
engineering,business,0.9147058823529411,1.9558823529411764,1.0,6.0
engineering,politics,0.8234165067178503,2.280230326295585,1.0,6.0
other,computer science,0.9166666666666666,3.1160714285714284,1.0,6.0
other,biology,0.8848167539267016,2.696335078534031,1.0,6.0
other,geography,0.88125,2.425,1.0,6.0
other,chemistry,0.9246031746031746,3.4166666666666665,1.0,6.0
other,health,0.8709677419354839,2.6522423288749017,1.0,6.0
other,law,0.8891304347826087,3.253260869565217,1.0,6.0
other,philosophy,0.8202459791863765,2.8959318826868494,1.0,6.0
other,economics,0.9234608985024958,3.1231281198003327,1.0,6.0
other,culture,0.9316546762589928,2.420863309352518,1.0,6.0
other,math,0.9381443298969072,3.6174112256586484,1.0,6.0
other,history,0.8735632183908046,2.3908045977011496,1.0,6.0
other,physics,0.9104477611940298,3.1641791044776117,1.0,6.0
other,business,0.9441176470588235,2.2470588235294118,1.0,6.0
other,politics,0.8886756238003839,2.677543186180422,1.0,6.0
computer science,biology,0.8691099476439791,2.6178010471204187,1.0,4.390052356020942
computer science,geography,0.875,2.3375,1.0,6.0
computer science,chemistry,0.9206349206349206,3.3373015873015874,1.0,6.0
computer science,health,0.8583792289535799,2.5924468922108574,1.0,6.0
computer science,law,0.8771739130434782,3.1652173913043478,1.0,6.0
computer science,philosophy,0.8145695364238411,2.859035004730369,1.0,6.0
computer science,economics,0.9051580698835274,3.0399334442595674,1.0,6.0
computer science,culture,0.920863309352518,2.3597122302158273,1.0,6.0
computer science,math,0.9266895761741123,3.540664375715922,1.0,6.0
computer science,history,0.867816091954023,2.3256704980842913,1.0,6.0
computer science,physics,0.9011194029850746,3.080223880597015,1.0,6.0
computer science,business,0.9411764705882353,2.1941176470588237,1.0,6.0
computer science,politics,0.8733205374280231,2.595009596928983,1.0,6.0
biology,geography,0.90625,2.49375,1.0,6.0
biology,chemistry,0.9285714285714286,3.492063492063492,1.0,6.0
biology,health,0.8867033831628639,2.7380015735641225,1.0,6.0
biology,law,0.9021739130434783,3.341304347826087,1.0,6.0
biology,philosophy,0.8287606433301797,2.955534531693472,1.0,6.0
biology,economics,0.9417637271214643,3.222961730449251,1.0,6.0
biology,culture,0.9424460431654677,2.5179856115107913,1.0,6.0
biology,math,0.9495990836197021,3.6987399770904927,1.0,6.0
biology,history,0.8850574712643678,2.4827586206896552,1.0,6.0
biology,physics,0.9160447761194029,3.2257462686567164,0.9720149253731343,3.6343283582089554
biology,business,0.9558823529411765,2.3411764705882354,1.0,6.0
biology,politics,0.9021113243761996,2.775431861804223,1.0,6.0
geography,chemistry,0.9404761904761905,3.5555555555555554,1.0,6.0
geography,health,0.9016522423288749,2.83477576711251,1.0,6.0
geography,law,0.9282608695652174,3.4619565217391304,1.0,6.0
geography,philosophy,0.8486281929990539,3.0397350993377485,1.0,6.0
geography,economics,0.9534109816971714,3.3194675540765393,1.0,6.0
geography,culture,0.9496402877697842,2.6043165467625897,1.0,6.0
geography,math,0.9621993127147767,3.7754868270332187,1.0,6.0
geography,history,0.9042145593869731,2.5766283524904217,1.0,6.0
geography,physics,0.9291044776119403,3.300373134328358,1.0,6.0
geography,business,0.9558823529411765,2.4176470588235293,1.0,6.0
geography,politics,0.9117082533589251,2.859884836852207,1.0,6.0
chemistry,health,0.8528717545239969,2.5515342250196698,1.0,6.0
chemistry,law,0.8641304347826086,3.092391304347826,1.0,6.0
chemistry,philosophy,0.8088930936613056,2.8306527909176915,1.0,6.0
chemistry,economics,0.9001663893510815,2.9983361064891847,1.0,6.0
chemistry,culture,0.9172661870503597,2.323741007194245,1.0,6.0
chemistry,math,0.9209621993127147,3.4925544100801833,1.0,6.0
chemistry,history,0.8563218390804598,2.268199233716475,1.0,6.0
chemistry,physics,0.8843283582089553,3.0279850746268657,1.0,6.0
chemistry,business,0.9382352941176471,2.15,1.0,6.0
chemistry,politics,0.8618042226487524,2.531669865642994,1.0,6.0
health,law,0.9271739130434783,3.4543478260869565,1.0,6.0
health,philosophy,0.8467360454115421,3.031220435193945,1.0,6.0
health,economics,0.9517470881863561,3.3144758735440933,1.0,6.0
health,culture,0.9496402877697842,2.5863309352517985,1.0,3.6115107913669067
health,math,0.9587628865979382,3.7651775486827033,1.0,6.0
health,history,0.9022988505747126,2.57088122605364,1.0,6.0
health,physics,0.9253731343283582,3.292910447761194,1.0,6.0
health,business,0.9558823529411765,2.4088235294117646,1.0,6.0
health,politics,0.9117082533589251,2.8502879078694816,1.0,6.0
law,philosophy,0.8287606433301797,2.955534531693472,1.0,6.0
law,economics,0.9417637271214643,3.21630615640599,1.0,6.0
law,culture,0.9424460431654677,2.5071942446043165,1.0,6.0
law,math,0.9495990836197021,3.691867124856816,1.0,6.0
law,history,0.8850574712643678,2.478927203065134,1.0,6.0
law,physics,0.9160447761194029,3.2238805970149254,1.0,6.0
law,business,0.9558823529411765,2.3411764705882354,1.0,6.0
law,politics,0.9021113243761996,2.775431861804223,1.0,6.0
philosophy,economics,0.9750415973377704,3.454242928452579,0.9950083194675541,4.006655574043261
philosophy,culture,0.9532374100719424,2.758992805755396,1.0,6.0
philosophy,math,0.9759450171821306,3.849942726231386,1.0,6.0
philosophy,history,0.9233716475095786,2.793103448275862,1.0,6.0
philosophy,physics,0.9458955223880597,3.419776119402985,0.9944029850746269,3.8805970149253732
philosophy,business,0.9705882352941176,2.588235294117647,1.0,6.0
philosophy,politics,0.9404990403071017,3.055662188099808,1.0,6.0
economics,culture,0.920863309352518,2.341726618705036,1.0,6.0
economics,math,0.9221076746849943,3.5143184421534936,1.0,6.0
economics,history,0.8620689655172413,2.293103448275862,1.0,6.0
economics,physics,0.8917910447761194,3.046641791044776,1.0,6.0
economics,business,0.9382352941176471,2.1588235294117646,0.9852941176470589,3.023529411764706
economics,politics,0.8675623800383877,2.5508637236084453,1.0,6.0
culture,math,0.8911798396334479,3.3241695303550975,1.0,6.0
culture,history,0.8295019157088123,2.1130268199233715,1.0,6.0
culture,physics,0.8414179104477612,2.841417910447761,1.0,6.0
culture,business,0.9235294117647059,2.0088235294117647,1.0,6.0
culture,politics,0.8330134357005758,2.362763915547025,1.0,6.0
math,history,0.8371647509578544,2.1475095785440614,1.0,6.0
math,physics,0.8488805970149254,2.8824626865671643,0.9552238805970149,3.5093283582089554
math,business,0.9264705882352942,2.038235294117647,1.0,6.0
math,politics,0.836852207293666,2.383877159309021,1.0,6.0
history,physics,0.9253731343283582,3.292910447761194,1.0,6.0
history,business,0.9558823529411765,2.4088235294117646,1.0,6.0
history,politics,0.9117082533589251,2.8502879078694816,1.0,6.0
physics,business,0.9411764705882353,2.223529411764706,1.0,6.0
physics,politics,0.8848368522072937,2.6391554702495204,1.0,6.0
business,politics,0.8080614203454894,2.2130518234165066,1.0,6.0
