0,1,2,3,4
O=C(NCC1=CC=CC2=C(S(=O)(=O)C3=CC=CC(F)C(F)C3)C=CC2)C=CC1)C1=CC=NC2=CC=CC=C2C1,C1=Oc2ccccc2Nc3c(ccc3S(=O)(=O)c4cc(F)cc(F)c4)c1c1ccc(cc1)Nc2ccccc2c1,C1=CN(C2=C(C=C(C=C1)C(F)C(F)C(=O)(C3=CC=CC=C3S(=O)(=O))C3=CC=CC=C3)C3=CC=CC=C3N)C3=CC=CC=C3N,C1=O(NCC2=CC=CC3=C2S(=O)(=O)C4=CC=CC(F)C(F)C4=C3)C5=CC=CC6=CC=CC7=NCC8=C7N=CC=C8C6=C5C1,O=C(NCC1=CC=CC=C1S(=O)(=O)C2=CC(=C(C(=C2)F)F)C3=CC=CC=C3)C1=CC=CC=C1N2=CC=CC2=C1)C1=CC=CC=C1N2=CC=CC2=C1
O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@@H]2c2cccc2Cl)c2ccccc2Nc1cc1c1ccccc1C(=O)Nc1ccccc1C1CC1,C1=NC(=O)C2(C3=CC=CC=C3)C1C4=NC(=O)N(C5=C(C=C(C=C5)Cl)C(C(C(N4)C(C(C(N3)C(C(C(N2)C(C(C(N1)C(C(C(N4)C(C(C(N3)C(C(C(N2,C1=NC=C(C2=NN=C[C@H]2c2cccc2Cl)c2ccc(cc2)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)N1,O=C(NCC1=CC=CC2=C1OC1=CC=CC=C1)C1=NC=C(C2=NN=C[C@H]2C2=CC=CC=C2)C1
C1=CCS[C@H]([C@H](NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1CC1SC[C@H](C([C@H](NC(=O)C(C(=N\OC)c2csc(N)n2)C(=O)O)N)C(=O)O)C(=O)O,C1=CCS[C@H]([C@H](NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1CC1C(=O)C(C(N)C(=O)N1C(=O)O)N(C(C(=O)O)C(=O)N1C(=O)O)C1CC1,C1CC1C(=O)N[C@H]1C(=O)O[C@H]([C@H](NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)C1CC1N[C@H]1C(=O)O
C1CCC(=O)C2CC(C)CC(C(=O)C2)CC1,C1CCC(C(=O)CC1)CC[C@H]1C(C)CCO1,C1CCC(C(=O)CC1)CC(C)C(C)O,CC(=C(CCCCOC)CCC[C@H](O)CCC),C1CCC(=C)CCOCC1CCC(O)CCC
O=C(NCC1=CC=CC=C1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,O=C(NCC1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@@H]2c2cccc2C(Cl)c2cccc2)c1c1ccc(cc1)C(=O)Nc1ccc(cc1)C1,O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@@H]2c2cccc(Cl)c2)C1
C1=NC(=O)C2=CC=CC=C2Nc3ccccc3C2=NC(=O)C1C3=NC(=N)Nc4cccc5c4Nc1ccccc1C5=C2C(=O)N(C(=O)C1=CC=CC=C2)C1=NC=C(C2=,C1=NC=C(C2=NN=C[C@H]2c2cccc2C(Cl)c2cccc2)c1c1ccc(cc1)C(=O)Nc1ccc(cc1)C1,O=C(NCC1=CC=CC=C1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1
O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@@H]2c2cccc(Cl)c2)C1(Nc1ccc2occc2c1)C(=O)C1=CC=CC=C1,C1=NC=C(C2=NN=C[C@H]2c2cccc2Cl)c1cc2ccc(cc2)C(=O)Nc1ccc(cc1)C1=NC=C(C2=NN=C[C@@H]2c2cccc2Cl)c1,O=C(NCC1=CC=CC=C1)C1=NC=C(C2=NN=C[C@H]2C2=CC=CC=C2Cl)C1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=NC(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C
C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=Oc1ccc2c(ccc2c1)C(=O)Nc1ccc(cc1)C,C1=NC=C(C2=NN=C[C@@H]2c2cccc(Cl)c2)C1=NC=C1C1ccc2c(c3c(c(c(c3)C(=O)C1)C(=O)C1)C(=O)C1)C(=O)C2,C1=NC(=O)C1c1ccc2occc2c1Nc1ccc(cc1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=Oc1ccc(cc1)Nc1ccccc1C,O=C(NCC1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1
O=C(Nc1ccc2c(c3ccc(cc3)c2)c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@@H]2c2cccc2)c1cc1ccc(cc1)C(=O)Nc1ccc(cc1)c1ccc(cc1)C(=O)N1,C1=NC=C(C2=NN=C[C@@H]2c2cccc2Cl)c1cc1ccc2ccccc2OC1CCc2ccccc2Nc1C(=O)Nc1ccccc1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=Oc1ccc2c(cc1)C2c1ccc(cc1)C2,C1=NC=C(C2=NN=C[C@@H]2c2cccc(Cl)c2)C1(Nc1ccc2occc2c1)C(=O)Nc1ccc2occc2c1
C1=NO=C1NCC1=CC1c1ccc2occc2c1Nc1ccc(C2=NC=C(C3=NN=C[C@H]3c3cccc(Cl)c3)C2)cc1,C1=O(Nc1ccc2occc2c1)C1(Nc2ccc3occc3c2)C=NC=C1C1=NN=C[C@H]1c1cccc1Cl,O=C(Nc1ccc2occc2c1)C1(Nc2ccc3occc3c2)C=NC=C1C1=NN=C[C@H]1c1cccc(Cl)c1,C1=Oc2ccc3c(c2)c(c3)Nc4ccc(cc4)C1(Nc2ccc3c(c2)c(c3)oc3ccc(cc3)C1=NC=C1N1)C1=NC=C1C1=C[N]1c1cccc1C1(Cl)C1=CC=CC=C1,C1=NC=CC1=NN=C1C1=NC(=O)Nc1ccc2occc2c1C1(Nc2ccc3occc3c2)C=NC=C1C1=NC(=O)Nc1cccc1Cl
