Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
C[C@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-5.0,0.2845856851123701,388.095,-1.1612000000000005,4.3362989400636405,0.5663701059936359,0
CC(C)(C)c1ccc(C(=O)Nc2ncc(C(F)(F)F)s2)cc1,-5.0,0.8671338043245079,328.359,4.711700000000003,2.2676599934318666,0.7732340006568134,0
CC(=O)O[C@@H]1[C@H](C(=O)O)[C@@H](OP(=O)(O)O)C[C@H]1C,-5.4,0.4898240715645595,282.185,0.1365999999999996,4.028041452062524,0.5971958547937476,0
CCc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1)n2CC(=O)O,-6.2,0.5938546130114839,454.4260000000001,3.4258000000000006,2.43571139591009,0.756428860408991,0
CC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H](O)[C@H]1OP(=O)(O)O,-5.6,0.4089085588686725,375.2780000000001,-1.0844,4.036528759332276,0.5963471240667724,0
CN1CCc2cccc(Oc3cc(C(=O)c4[nH]c5ccccc5c4NC(=O)C4CC4)ccc3C(C)(C)C)c2CC1,-5.1,0.2643972327956375,535.6880000000002,6.867600000000007,2.7714325428883395,0.7228567457111661,0
C[C@@H](O[C@@H]1CC(C(=O)O)=C[C@@H](OP(=O)(O)O)[C@H]1O)C(=O)O,-5.5,0.385030000277162,326.194,-0.9018000000000006,4.257717472589734,0.5742282527410266,0
CN1CCN(C(=O)c2csc(-c3ccc(C(C)(C)C)cc3)n2)CC1,-4.9,0.8373231481875275,343.4960000000001,3.4952000000000023,2.0942931943459318,0.7905706805654068,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,-5.8,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
CCN(C(=O)c1ccn2ccnc2c1)c1ccc(S(=O)(=O)c2ccc(F)c(F)c2)cc1,-6.3,0.437166127320155,441.4590000000001,4.112000000000004,2.5924013163344934,0.7407598683665506,0
Cc1c(O)c(O)c(O)c(Cl)c1C(=O)OC1CCCCC1,-6.2,0.5762593962000073,300.7380000000001,3.2547200000000016,2.6589773338529756,0.7341022666147025,0
Cc1ccc(S(=O)(=O)NCC(=O)NO)cc1,-5.8,0.5037044799253835,244.27200000000002,-0.2212800000000001,1.9334522320567409,0.806654776794326,0
CC(=O)Nc1ccc(-c2nc3ccccc3n2-c2ccc(C(=O)O)cc2)cc1,-4.4,0.5585437493008486,371.3960000000001,4.349100000000003,1.9097910062011252,0.8090208993798875,0
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-5.4,0.5971795185520422,251.246,-0.9524000000000001,3.588220662764863,0.6411779337235137,0
COc1cc(NC(C)=O)c(C(=O)O)cc1OC,-5.0,0.82818777496909,239.22699999999998,1.3603999999999998,1.7273219664559427,0.8272678033544058,0
CC(C)Oc1ccc2c(c1)CC(C(N)=O)c1cc(C#N)ccc1-2,-5.2,0.9460857591309069,306.365,3.137480000000001,2.9304615938931917,0.7069538406106808,0
CCCCCCn1c(C(=O)c2c(O)cc(-c3ccc(F)cc3)cc3ncnc2-3)nc2ccccc21,-6.4,0.21489917955872437,468.53200000000015,6.254100000000006,2.6935189371229153,0.7306481062877085,0
C[C@H]1OC(C(=O)O)=C(C(=O)O)CO[C@H]1[C@H](O)CP(=O)(O)O,-5.9,0.38441749075922277,326.194,-1.2478000000000002,4.607036941758066,0.5392963058241934,0
CO/N=C(\C(=O)N[C@@H]1[C@H]2CS[C@H]1C(=O)OC=C(C(=O)O)N2)c1csc(N)n1,-5.6,0.2703616980084102,413.43700000000007,-0.8829999999999987,5.2712759948270405,0.47287240051729595,0
N=C(N)c1ccc2[nH]c(-c3cccc(C4(O)CCCC4)c3)cc2c1,-6.1,0.436034205608759,319.408,3.8805700000000023,2.525860228739182,0.7474139771260818,0
CC(C)[C@H]1SC(Nc2ccc(F)cc2)=NC1=O,-5.3,0.8795666623454342,252.314,2.8916000000000004,2.8656806183900283,0.7134319381609971,0
CC(C)(C)c1ccc(-c2nc3ccc(C(=O)N4CCNCC4)cc3s2)cc1,-5.1,0.7217393937984365,379.52900000000005,4.306200000000003,2.2140574303694915,0.7785942569630508,0
CCCCc1ccc(O)c(O)c1,-4.9,0.676913082807547,166.21999999999997,2.4404000000000012,1.73673037259665,0.826326962740335,0
CCc1ccccc1C(=O)c1cc(O)ccn1,-5.6,0.8197490677540369,227.26299999999998,2.5806000000000004,2.1889329279944043,0.7811067072005595,0
CCN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)c1ccc2c(c1)OCCO2,-6.0,0.6778816125018622,465.5500000000004,2.2682,3.0446468424155064,0.6955353157584494,0
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O.CC(C)(C)OC(=O)N1CCCC[C@H]1C(=O)NCCc1ccc(Cl)cc1Cl,-5.0,0.32331304962720914,705.6800000000001,5.2511000000000045,3.6152112115017783,0.6384788788498221,0
CC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-6.0,0.26773535746313065,340.325,-3.9794999999999985,4.332390678779295,0.5667609321220705,0
COc1cc(C(=O)O)c(OC)cc1NC(C)=O,-5.4,0.82818777496909,239.22699999999998,1.3603999999999998,1.7791650433790167,0.8220834956620984,0
CCCC[C@@H](O)CC(C)(C)C,-4.2,0.666583791869793,158.28499999999997,2.973700000000002,2.6866220885352696,0.731337791146473,0
Cc1cc(C(=O)N2CCC(C(=O)Nc3ccc(O)c(C(C)(C)C)c3)CC2)ccc1C(=O)O,-6.2,0.6208011033239251,438.52400000000034,4.1872200000000035,2.2224163843057507,0.7777583615694249,0
CCN(CC)C(=O)c1ccc2c(c1)CN(Cc1ccc(Cl)cc1Cl)C2=O,-5.4,0.7457403822040147,391.29800000000006,4.631400000000005,2.2245044894636603,0.777549551053634,0
CCCCCC(=O)Nc1cc(O)c(O)cc1-c1ccc(F)cc1,-5.6,0.4193990131578372,317.36,4.422700000000003,1.997206599896911,0.8002793400103089,0
O=C(O)c1ccc(P(=O)(O)O)cc1,-5.2,0.5946668045812593,202.102,0.18779999999999997,2.209864636886655,0.7790135363113345,0
Cc1c(C(=O)OC2C=CCCC2)oc(Cl)c(O)c1=O,-5.6,0.6670134580674985,284.69499999999994,2.5727200000000017,3.789135742254526,0.6210864257745474,0
CCN(C(=O)c1ccc2c(c1)Nc1ccccc1C2)S(C)(=O)=O,-5.5,0.8017544985085828,330.40900000000005,2.756100000000001,2.552318378743065,0.7447681621256935,0
Cc1cc(=O)[nH]c(=O)n1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,-5.7,0.49418928378049254,322.21000000000004,-1.3972800000000003,3.827484652380777,0.6172515347619223,0
COc1cc(C(=O)O)cc(NC(C)=O)c1OC,-4.8,0.82818777496909,239.22699999999998,1.3603999999999998,1.8511773510713248,0.8148822648928675,0
O=C(O)c1ccc(OP(=O)(O)O)cc1,-5.3,0.649538483854728,218.101,0.8562999999999998,1.946989941201494,0.8053010058798507,0
CC(C)(C)c1ccc2c(c1)CCN2c1ncnc2sc(CC(F)(F)F)cc12,-5.9,0.5537989386675595,391.46200000000005,5.787800000000003,2.790996115684175,0.7209003884315826,0
C=CC(=O)O[C@@H]1[C@H](OP(=O)(O)O)C=CC(C(=O)O)[C@@H]1O,-5.1,0.22112851028416075,308.17900000000003,-0.8064000000000002,4.5735633161880545,0.5426436683811946,0
CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(OC)c2)c1,-5.7,0.3275614649936243,488.46800000000025,6.178000000000007,3.063111694429706,0.6936888305570295,0
COCCOCCOCCOCCOC(C)C,-3.8,0.45817758697477706,250.33499999999995,1.1076000000000001,2.249688697225171,0.7750311302774829,0
C[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)CCC[C@H]4[C@@H]3CC[C@@H]12,-5.5,0.5265440122916606,260.4649999999999,5.665200000000006,4.005878669103106,0.5994121330896893,0
CCc1ccc(O)c2cc(=O)[nH]cc12,-5.2,0.7182092510345256,189.21399999999997,1.7960999999999996,2.6068119466388833,0.7393188053361117,0
CC(=O)c1ccc(O)cc1,-4.4,0.5951083320007401,136.14999999999998,1.5948,1.4195924435985905,0.8580407556401409,0
CCc1ccc(O)cc1C(=O)Nc1ccccc1,-5.9,0.8664736887754175,241.29,3.206900000000001,1.6719339780281146,0.8328066021971885,0
C[C@@]1(O[C@@H]2[C@H](O)CC(C(=O)O)=C[C@@H]2OP(=O)(O)O)C(=O)CC[C@@H]1O,-5.4,0.38432308038780966,366.2590000000001,-0.8924000000000007,4.79173233748825,0.520826766251175,0
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4c(n3)=C(C(=O)N[C@H](C)C3CC3)CN=4)cc2C1,-6.2,0.706055461299008,433.5120000000002,0.9609000000000001,4.000032761187828,0.5999967238812172,0
CC[C@@H]1C(C(=O)Nc2ccc(OC(=O)C(N)=O)cc2)=NC(C)=C1C(C)=O,-5.3,0.4670201343537265,357.3660000000001,1.3596000000000001,3.2492650878555462,0.6750734912144454,0
CCCC[C@@H](O)CCC(C)C,-3.9,0.6297859067253913,158.28499999999997,2.973700000000002,2.4534296671635385,0.7546570332836462,0
CC(C)(C)OCCOCCO,-3.9,0.6079182546496237,162.22899999999998,0.8103999999999998,2.3231149251566467,0.7676885074843354,0
CCN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccn[nH]3)c3ccccc23)CC1,-5.1,0.36700001293618495,512.5110000000002,5.308900000000004,2.910492768795521,0.7089507231204479,0
Cc1ccc(C(=O)O)cc1-c1nc(N)nc(-c2ccc(O)cc2)n1,-6.4,0.6767092156016052,322.324,2.50002,2.1599404962977093,0.784005950370229,0
C=NNc1ccc(NC(=N)N)cc1,-4.8,0.31563300610857065,177.21099999999998,1.0194699999999999,2.6750435961626717,0.7324956403837328,0
O=C(CP(=O)(O)O)c1ccccc1,-5.3,0.564394472353799,200.13,1.047,2.200157552206628,0.7799842447793373,0
CCc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)cc1OC,-6.0,0.7576213541642539,360.4610000000002,4.224800000000003,2.901613535802518,0.7098386464197481,0
CCc1ccc(O)c(O)c1,-4.4,0.579216457405964,138.16599999999997,1.6602,1.7410129564191035,0.8258987043580897,0
CC(=O)Nc1ccc(NC(=O)C(=O)O)cc1,-5.0,0.6405622961657707,222.2,0.6680999999999999,1.617795344757992,0.8382204655242008,0
CCCN([C@@H](C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,-5.3,0.45509123322064327,372.34000000000003,2.1391,3.029748281857268,0.6970251718142733,0
Cc1ncc(C2=NN=CC2c2cccc(Cl)c2)c(=O)n1Cc1ccc2occc2c1,-6.4,0.4887284500856103,416.8680000000002,4.571920000000004,3.501936785355162,0.6498063214644838,0
