0,1,2,3,4
O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[NH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[NH]1
O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,C1=Oc1ccc(cc1)C1=Oc1ccc(cc1)C1CCCOc1ccc(cc1)c1ccc(cc1)n1C1=CC=CC=C1C1=CC=CC=C1N1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1
O=C(C1=CC=CC=C1(C2=CC(=O)C(C3=CC=CC=C3)C2=O)C1=CC=CC=C1)C1=NC=CC=C1N,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2c[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2Nc1
O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,C1=Oc2ccccc2c3ccc(cc3)C4=Oc5ccccc5Oc6c1cccc6C7=C(C(C(C(C7)C)C)C)Nc8ccccc8N1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[NH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1
C1=Oc1c2ccc(cc2)C3=Oc4c5ccccc5N(C4)c6ccccc6C3c7ccccc7C8CCCO8C9C(C(C(C(C9)C)C)C)N5,O=C(c1ccc(cc1)c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,C1=COc2ccc(cc2)c1c1ccc(cc1)C1CCOCC1)n1c2ccccc2Nc1ccccc1N,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1
C1=CC(=O)C(=O)C1(O)O,C1=COc2ccc(C(=O)O)2O1,O=C(O)c1ccc(C(=O)O)o1,O=C(O)c1ccc(C(=O)O)c1O,O=C(O)c1ccc(C(=O)O)c1
OC1OC2OC3OC4OC5C(O)(O)[C@H]1O[C@@H]5O[C@H](O)[C@H](O)[C@H](O)C6(O)[C@H](O)[C@H]4O[C@H]2O[C@H](O)[C@H]3O,C1=NO[C@H](C(C(=O)Nc2ccc(cc2)C(F)C)C1)C1(O)C[C@@H](O)C1C(=O)Nc2cnc3c(NCCO)cnc23)C1ccc(cc1)C(O)C1C(=O)Nc2ccc(cc2,C1OC[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,OC1[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@H]2CO)[C@H](O)[C@H](O)[C@H]1O,C1=O[NH]C/C=C/[C@H]1O[C@@H](n2cnc3c(NCCO)ncnc32)[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O
O=C(c1ccc(cc2ccc(Oc3ncccc3C3CCOCC3)cc2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(cc2ccc(Oc3c(cc3)CCCOc3c(cc3)C)c2)cc1)c1nc2ccccc2[nH]1,C1=COc2ccc(cc1)C3=CC(=O)Nc4ccc(cc4)C5CCCO5c5ccccc5c3C(=O)Nc6ccc(cc6)N1,O=C(c1ccc(c2ccc(Oc3c4ccccc4C(Oc3c5ccccc5O)cc3)c2)cc1)c1nc2ccccc2[nH]1,C1=COc2ccc(cc2)-c1c3ccc(cc3)c4ccc(cc4)C5CCCO5-c5ccc(cc5)C6Nc7ccccc7C6-n1c1ccccc1C1CCCO1
C1=COc2ccccc2c1c1ccc(cc1)C2=CC(=O)Nc3ccc(cc3)C4CCOCC4c3ncc3c2C1=CC(=O)c2ccccc2c1Nc1ccc(cc1)n1,C1=Oc2ccc(cc1)c3ccc(cc3)c4ccc(cc4)C5CCCO5c5ccccc5c6ccccc6C7CCCO7C8=CC(=O)N(C8)C1=NC2=CC=CC=C2N1,C1=Oc1c2ccccc2-c2ccc(cc2)C3(C(C(C(C(C3O)O)O)O)c4ccc(cc4)C5CCOCC5)cc2)n1c1ccccc1N1,C1=Oc2ccccc2c3ccc(cc3)C(=O)c4ccc(cc4)c5ccc(cc5)c6ccccc6[nH]1c7ccccc7c8ccccc8[nH]1c9ccccc9Oc10ccccc10c11ccc(cc11)c12ccc(cc12)c13ccc(cc13)c14cc,O=C(c1ccc(cc2ccc(-c3ccc(Oc4ncccc4C4CCOCC4)c3)cc2)cc1)c1nc2ccccc2[nH]1
O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(C1=CC=CC=C1C1=C(C=CC(=O)O)C2=CC=CC=C2O)C2=C(C=CC(=O)O)C(C)N1C=CC=CC2=C1C=CC=C2N,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[nH]1,O=C(c1ccc(Oc2ncccc2C2CCOCC2)cc1)c1nc2ccccc2[NH]1
O=C(c1ccc(cc2ccccc2c3ccc(cc3)C3CCOCC3)c1)c1nc2ccccc2[nH]1,O=C(c1ccc(c2ccc(Oc3c(ccc(C3CCOCC3)c2)c1)c1ccccc1)c1nc2ccccc2n1)C1CCCOc1,O=C(c1ccc(cc2ccc(Oc3ncccc3C3CCOCC3)cc2)cc1)c1nc2ccccc2[nH]1,C1=Oc2ccc(cc2)c3ccc(cc3)c4ccc(cc4)c5ccc(cc5)c6ccc(cc6)n1[C]1ccc(cc1)C1CCCO1,O=C(c1ccc(cc2ccc(Oc3c1c3CCOCC3)cc2)c1nc2ccccc2[nH]1)C1CC1
O=C(c1ccc(cc2ccc(Oc3ncccc3C3CCOCC3)cc2)c1)c1nc2ccccc2[nH]1,O=C(c1ccc(c2ccc(c(Oc3ncccc3C3CCOCC3)c2)c1)c1nc2ccccc2[nH]1),O=C(c1ccc(cc2ccc(Oc3c4cccc3CCCO4)c2)cc1)c1nc2ccccc2[nH]1,C1=Oc2ccc(-c3ccc(Oc4ncccc4C4CCOCC4)cc3)c2cc1c1nc2ccccc2N1,O=C(c1ccc(cc2ccc(Oc3ncccc3C3CCOCC3)c2)c1)c1nc2ccccc2[nH]1
C1=Oc2ccccc2c3c(cccc3C4CCCO4)ccc1c1ccc(cc1)C(=O)n1c2ccccc2N1,O=C(c1ccc(cc2ccc(Oc3c(cc3)C(CCOCC3)c3ccccc3)c2)cc1)c1c2ccccc2Nc1N,O=C(c1ccc(cc2ccc(Oc3ncccc3C3CCOCC3)cc2)cc1)c1nc2ccccc2[nH]1,C1=CC=C(C(=O)C2=CC=CC=C2C3=CC=CC=C3C4=C5C=CC(=C5C6=CC=CC=C6O)C(=O)N4)C(=O)N1C1=NC=CC=C1C2=CC=CC=C2)N1C=CC,C1=Oc2ccccc2c3ccc(cc3)C(=O)c4ccc(cc4)N5C=CC(=C5)C6CCCCC6OC7CCCCC7C8=CC=CC=C8N1C9C=CC(=C9)N1
