Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
Cc1nn(C)c2c1=CC(C(=O)O)[SH]=2,-5.6,0.4806481104038678,198.24699999999999,-0.30779000000000023,4.85171776598313,0.514828223401687,0
O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCCCC1,0.8,0.8446423251201071,353.53100000000023,4.910100000000005,2.9202698996115934,0.7079730100388406,0
O=C(O)c1cccc(=O)o1,-5.2,0.6101775891138986,140.09399999999997,0.3379999999999999,2.161674494880641,0.7838325505119359,0
O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](CO)c2[nH]cnc21,-5.2,0.3077650900645778,410.1050000000002,-0.1423000000000002,4.821250886916813,0.5178749113083188,0
CCCCCCNc1ccc(O)c(C(=O)NCCCCn2ccnc2)c1O,-1.1,0.2588512393518721,374.4850000000001,3.496700000000002,2.4954472405593027,0.7504552759440697,0
CC(C)(C)OCCOCCOCCOCCOCCO,-3.8,0.47937288852426657,294.388,0.8602000000000007,2.4420251080681883,0.7557974891931811,0
O=C1N([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc2S1(=O)=O,-6.2,0.49126817683831125,345.32900000000006,-1.7997999999999998,4.0404633405025505,0.595953665949745,0
CCN1CCN(c2nc(-c3cccs3)no2)CC1,-4.6,0.8474733646665978,264.35400000000004,1.9399999999999997,2.329645034119636,0.7670354965880364,0
CC1=NC=C(C2=NN=CC2c2ccc(Cl)cc2)C1C(=O)Nc1ccc2c(c1)CCO2,3.7,0.7978549460054669,418.88400000000024,4.412200000000003,3.9446610220317293,0.6055338977968271,0
Cc1cc2cnc(N)nc2cc1O,-6.9,0.631168947883346,175.19100000000003,1.2260199999999997,2.4022897500088263,0.7597710249991174,0
CC(C)(C)[C@@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,-2.8,0.6984748827276834,365.4770000000001,3.716100000000001,3.3526292376037086,0.6647370762396292,0
COc1cc(C(=O)O)cc(NC(C)=O)c1OC,-6.4,0.82818777496909,239.22699999999998,1.3603999999999998,1.8511773510713248,0.8148822648928675,0
CC(C)Oc1ccc2c(c1)CC(C(N)=O)c1cc(C#N)ccc1-2,-3.1,0.9460857591309069,306.365,3.137480000000001,2.9304615938931917,0.7069538406106808,0
Cc1ccc2c(c1)C(=O)N(c1ccccc1)C2=O,-8.3,0.7150523431805664,237.258,2.7956200000000013,1.631397326444402,0.8368602673555599,0
O=c1cc[nH]c(=O)n1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-7.0,0.36845526666792033,324.18199999999996,-2.7348999999999983,4.015353736325997,0.5984646263674003,0
CN[C@]1(O)Cc2ccccc2CC[C@H]1C,-7.2,0.5402570086088778,205.30099999999996,1.7193999999999996,3.439454856108064,0.6560545143891936,1
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-7.6,0.8937504426107861,244.265,3.6808000000000023,2.158984650757427,0.7841015349242573,0
C=C(CCCO)CCC[C@@H](O)CC,-5.7,0.5707640358703407,186.295,2.2563000000000004,3.165062381367745,0.6834937618632255,0
COc1cc(C(=O)O)c(OC)cc1NC(C)=O,-6.7,0.82818777496909,239.22699999999998,1.3603999999999998,1.7791650433790167,0.8220834956620984,0
Cc1cc(Cn2cc(C3CC3)nn2)ccc1Oc1ccccc1Cl,-0.7,0.6593487912866143,339.826,4.957920000000003,2.2427786233880127,0.7757221376611987,0
CC(=O)OP(=O)(O)O,-4.2,0.4856818953058855,140.031,-0.3578,3.0699520550112753,0.6930047944988724,0
Cc1ccc2occc2c1CNC(=O)C1=NC=C(C2=NN=CC2c2ccc(Cl)cc2)C1,20.6,0.6201338354361836,430.8950000000001,4.963620000000003,3.8300252360602176,0.6169974763939783,0
Cn1c(=O)n([C@@H]2O[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]2NC(=O)OC(C)(C)C)c2ncnc(N)c21,41.2,0.16904031021298802,574.544,-4.001299999999992,4.881319309348236,0.5118680690651763,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,2.0,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
COc1cc(C(=O)O)ccc1NC(C)=O,-6.5,0.7874187312147228,209.201,1.3518,1.5661585034193024,0.8433841496580697,0
CS(=O)(=O)O.c1ccc(N2CCOCC2)cc1,-5.6,0.7629002406401041,259.32699999999994,1.0272,1.7253194246499213,0.8274680575350079,0
CC1(C)CCN(CCOc2ccc(S(N)(=O)=O)cc2)CC1,-4.5,0.9001275316561408,312.4350000000001,1.8348,2.059972532899012,0.7940027467100987,0
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-5.9,0.5971795185520422,251.246,-0.9524000000000001,3.588220662764863,0.6411779337235137,0
CCCCCCNc1ccc(C(=O)NCCCCn2ccnc2)cc1O,-2.9,0.3983094276391521,358.486,3.7911000000000024,2.265002412540584,0.7734997587459416,0
Cc1cccc2c1nc(C)n2CCCN,-6.3,0.8288130506976222,203.28899999999996,2.00194,2.1394397122105104,0.786056028778949,0
C[C@@H]1[C@@H](OP(=O)(O)O)C=C(C(=O)O)C[C@H]1OC(=O)C=C(O)C(=O)O,-6.1,0.18341433939281476,366.2150000000001,-0.046599999999999864,4.338939193967693,0.5661060806032306,0
CCCN([C@@H](C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,-3.1,0.45509123322064327,372.34000000000003,2.1391,3.029748281857268,0.6970251718142733,0
CCCC[C@@H](O)CC(C)(C)C,-5.0,0.666583791869793,158.28499999999997,2.973700000000002,2.6866220885352696,0.731337791146473,0
CC1(C)NC(=O)c2cc(Cl)cc(Cl)c2O1,-6.5,0.7638321099239302,246.09299999999996,2.851700000000001,2.8973381188039156,0.7102661881196084,0
CC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-5.7,0.26773535746313065,340.325,-3.9794999999999985,4.332390678779295,0.5667609321220705,0
CCCCc1ccc(O)c(O)c1,-6.2,0.676913082807547,166.21999999999997,2.4404000000000012,1.73673037259665,0.826326962740335,0
CCN1C(=O)c2ccccc2C1=NCc1cccc(-c2cnn(C)c2)c1,5.7,0.7271257110329343,344.418,3.5096000000000025,2.6136522586944295,0.738634774130557,0
CC1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1On1ncnc2ncnc1-2,1.1,0.24097479115440396,507.18200000000013,-1.5384000000000013,4.964032857907853,0.5035967142092147,0
Cc1c(O)c(O)c(O)c(Cl)c1C(=O)OC1CCCCC1,-7.1,0.5762593962000073,300.7380000000001,3.2547200000000016,2.6589773338529756,0.7341022666147025,0
C[C@]12CCC(=O)C[C@@H]1CC[C@H]1[C@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,-0.9,0.6702343996322836,288.43100000000004,4.167300000000004,3.911590319904322,0.6088409680095678,0
C[C@@H]1CC[C@@]2(C)[C@@H]1CC[C@@]1(C)C(=O)CC[C@H]2[C@@H]1O,1.0,0.7166882023180386,250.38199999999998,3.178900000000002,4.83541357034877,0.516458642965123,0
CC(C)(N)C(=O)N[C@@H](CP(=O)(O)O)C(=O)O,-5.3,0.3732712682599715,254.17899999999997,-1.5291999999999992,3.2385166350250874,0.6761483364974913,0
CCc1ccc2c(c1)OC(=O)C2=O,-6.7,0.3682726733923861,176.17099999999996,1.3506999999999998,2.1784320577011336,0.7821567942298866,0
Cc1nccc2ccccc12,-6.3,0.5519055037199659,143.18899999999996,2.5432200000000007,1.6865921632203058,0.8313407836779694,0
C[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H](O)[C@H]1O,-3.7,0.5953819083423169,266.257,-1.1737000000000004,3.8510017633590543,0.6148998236640946,0
CC1(C)CCc2ccccc2C1(O)O,-7.0,0.6152238341644424,192.25799999999998,1.7964000000000002,2.65658868285813,0.734341131714187,0
CCCCCCNc1ccc(O)c(O)c1-c1ccc(F)cc1,-6.7,0.3873683757715192,303.377,4.896100000000005,2.0760010246805543,0.7923998975319446,0
C[C@@H]1CC[C@@]2(C)[C@H]1CC[C@@H]1[C@@H]2CCC2(C)C(=O)CC[C@]12C,-1.0,0.5959100573284473,288.475,5.2343000000000055,4.272693416744621,0.5727306583255378,0
CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(OC)c2)c1,8.4,0.3275614649936243,488.46800000000025,6.178000000000007,3.063111694429706,0.6936888305570295,0
C[C@H]1CCc2ccccc2CC1(O)O,-6.5,0.48275168513336947,192.25799999999995,1.4922999999999997,2.9838416447771774,0.7016158355222822,0
O=C1N=CN=C2C1=NC(=O)N2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,2.1,0.23839523586966946,506.15000000000015,-1.3508000000000007,5.013189123503382,0.4986810876496618,0
O=P(O)(O)Oc1ccc(OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)cc1,-3.7,0.3375120360698749,352.232,-1.663200000000001,3.6825268640757534,0.6317473135924246,0
Cc1nc(=O)c(C(F)(F)F)c(-c2ccccc2)n1-c1ccccc1,-5.7,0.7047833706470863,330.309,4.226720000000002,2.302324422818952,0.7697675577181048,0
Cc1ccc(Cl)cc1N1CCC1=O,-6.4,0.6305218048407475,195.64899999999997,2.3851200000000006,1.867051288470364,0.8132948711529636,0
C[C@H](N=O)P(=O)(O)O,-3.5,0.42436806033214736,139.047,0.2765,4.377456745363833,0.5622543254636166,0
Cc1ccc(S(=O)(=O)NCC(=O)NO)cc1C,-6.5,0.5264788308035746,258.299,0.08714000000000005,2.0593558126097875,0.7940644187390212,0
CCN(CC)C(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,72.7,0.4623339282181869,477.5730000000003,1.9169000000000003,2.6606553215305855,0.7339344678469415,0
C[C@@H](O[C@@H]1CC(C(=O)O)=C[C@@H](OP(=O)(O)O)[C@H]1O)C(=O)O,-4.9,0.385030000277162,326.194,-0.9018000000000006,4.257717472589734,0.5742282527410266,0
CC(C)(C)OCCOCCO,-4.4,0.6079182546496237,162.22899999999998,0.8103999999999998,2.3231149251566467,0.7676885074843354,0
CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(Cl)cc1Cl,1.9,0.8158530992724486,400.30600000000004,2.6289000000000007,2.5932026702731292,0.7406797329726871,0
CC1=C(CCO[P@](=O)(O)OP(=O)(O)O)S[C@H]([C@@H](O)/C=C/c2cccnc2)N1Cc1cnc(C)nc1O,19.9,0.25157080125537645,560.4620000000001,2.68272,4.7428835310223,0.5257116468977701,0
Cc1ncc(Cl)cc1NC(=O)N1CCCC1,-6.1,0.8190620507445519,239.70599999999993,2.671120000000001,2.055351552271409,0.7944648447728591,0
