"","F1","SE_F1"
"1",0.236255041093942,0.162585391619007
"2",-0.0321244931720645,0.156275310561879
"3",0.00699988815292832,0.158695727649966
"4",-0.0119694535208815,0.156530622487219
"5",-0.0992172583667549,0.161403486598146
"6",-0.0639566083221675,0.152951263579459
"7",-0.683659100984159,0.158124985568014
"8",-0.918995614946056,0.158608796591788
"9",0.655367632609744,0.185725778855536
"10",-0.85734241803968,0.164186305166641
"11",1.0315199401996,0.210340600318063
"12",0.905306842004002,0.19727420730966
"13",1.00860261538983,0.208439989713694
"14",0.155966716156996,0.162701168869052
"15",1.136014385304,0.217853506821671
"16",1.12411555255345,0.216888033656114
"17",-0.25482511756265,0.16048608280398
"18",0.194811123146498,0.166691126804336
"19",-0.076999303987364,0.160236908808224
"20",0.220768938952715,0.168815031653673
"21",0.543163727915136,0.179061347352385
"22",0.0668751187829872,0.155698366198147
"23",0.64976271931222,0.179999630810649
"24",0.309766434550461,0.164277911925238
"25",0.559762722568404,0.174602403377767
"26",0.850581231330462,0.19650186230932
"27",-0.0853677811803976,0.154298853460128
"28",0.0567008015281305,0.154620932446335
"29",0.113008500099753,0.156292729880837
"30",0.460429108451607,0.175461591887327
"31",0.134123229974608,0.158894040937687
"32",0.997541241473087,0.207621872976586
"33",0.465097716135144,0.169543372698085
"34",0.483213544666806,0.171866102132209
"35",-0.458525936047295,0.159550883610104
"36",0.593822690111151,0.176834256783242
"37",0.640477006915655,0.179333238466169
"38",0.282666870294091,0.16253932218164
"39",0.456161926300148,0.171565626907072
"40",-0.00189448172284011,0.158245106291402
"41",-0.0867388467330376,0.156522545758278
"42",0.0694296936329669,0.15876775824651
"43",0.786926985270239,0.1894060859226
"44",0.5060646987433,0.177594934252484
"45",0.288803906032298,0.168912638312012
"46",0.454046997807115,0.1706894648314
"47",0.132314038693201,0.165438921995161
"48",-0.701032789025106,0.155724849895903
"49",0.332811762256356,0.16603018522145
"50",-0.0266065674645734,0.157150666819436
"51",0.0419563841223311,0.159230806352178
"52",-1.30266874591721,0.190326494338909
"53",0.146430502980409,0.162962563832708
"54",0.117816275689809,0.16035484560803
"55",0.0734805325321566,0.154967367161374
"56",0.134031897052522,0.156857279617407
"57",0.208104837486958,0.159459651103664
"58",-0.00765398861441369,0.158178930783286
"59",-1.24272138720515,0.167568233948773
"60",-0.812259867959559,0.153196328629097
"61",-0.873587852109325,0.159834638458038
"62",-0.0384376022232092,0.154809156287883
"63",0.864820357251428,0.197937931759881
"64",-0.961893195453302,0.15587992489137
"65",0.675500398964394,0.181060197608798
"66",-1.59694528187311,0.195513018244755
"67",-1.27467919319805,0.172375894473929
"68",-0.962860810608421,0.157338259151286
"69",0.693930540258344,0.186171748340717
"70",0.968512663567779,0.202519524824086
"71",-0.0674712179950231,0.159925094382592
"72",0.469798767898629,0.176147331083976
"73",0.90276814568822,0.200133252010077
"74",0.88002182763036,0.195556736558643
"75",0.84049769393827,0.192195151152293
"76",1.36686048108076,0.227647620796904
"77",1.36686048108076,0.227647620796904
"78",0.84049769393827,0.192195151152293
"79",0.0145231152243752,0.155652532545089
"80",0.641235945277645,0.17908654683678
"81",0.527641347728257,0.173065499037697
"82",0.868718694574213,0.195372068465966
"83",1.31351430772196,0.226376299335238
"84",1.47933913800889,0.22426651249533
"85",-0.745172432407548,0.155851687068364
"86",-0.782432992286282,0.157207372729535
"87",-0.616079470826389,0.15921326639408
"88",-0.601866248654471,0.157533390787639
"89",-2.49467253327084,0.320698388919948
"90",0.902811401273474,0.197201752869247
"91",1.16442202573289,0.217591387540039
"92",-0.60389452760966,0.155686495030069
"93",-0.410669557471302,0.14774343870291
"94",-0.715893089787817,0.156250928394171
"95",0.0502250737220097,0.154065919108335
"96",0.0470715547990261,0.162519221629706
"97",0.362344046994469,0.166079175534174
"98",-0.216778307897269,0.151066243357809
"99",0.533826962258928,0.178171007646084
"100",0.498049985811816,0.177021585723423
"101",-1.11618126180336,0.165104128659607
"102",0.640580794525132,0.180509249459386
"103",0.970409704189179,0.20501891820309
"104",0.276484084304061,0.168275391641429
"105",1.20619291612723,0.222056014147205
"106",0.410396325420364,0.171883033302431
"107",-0.355506783665294,0.153180866294271
"108",-0.304361005227887,0.154614880818791
"109",-0.256125358741955,0.152315201133259
"110",-0.281215408291574,0.153874891971401
"111",-0.652544453730823,0.153856594405671
"112",0.0161193552118795,0.159255082039523
"113",-0.0825558009110316,0.158294805617724
"114",-0.145585578608038,0.157891753234416
"115",-0.813735699944778,0.152323717897702
"116",-0.879920526225071,0.157494879065476
"117",0.361465298391638,0.172929303815803
"118",0.462513445346331,0.176590576583371
"119",0.148359131085002,0.159671442224288
"120",0.505757226901754,0.17325627019782
"121",0.410889370722247,0.168704145051152
"122",0.480326581771217,0.171520359005201
"123",-0.525761720306267,0.156515206038944
"124",0.407605614327191,0.167387270738701
"125",0.481346413563986,0.171566040757904
"126",0.124913561265667,0.157104785676763
"127",-0.878769376349672,0.151066402948263
"128",-0.776120036133386,0.15212297210947
"129",-2.30244836491745,0.325117594125267
"130",-0.472207624135834,0.150539817063186
"131",0.613743600492641,0.177769924347921
"132",-0.636048801033977,0.156674828968464
"133",-0.851070408595733,0.16329327256251
"134",-1.33682943644375,0.216221914282506
"135",-1.63533451723904,0.228104063972105
"136",-0.353802831383299,0.156629044419279
"137",0.742470800225432,0.185623191696561
"138",0.24102652657641,0.161329587088
"139",1.27359880739626,0.225842695747126
"140",-0.368205430235973,0.150534238010992
"141",-2.65612017305864,0.413002409042285
"142",0.131830009671,0.157266714582455
"143",-2.39155816312863,0.29179981481892
"144",-2.79653256699398,0.376185607351734
"145",1.32857763050809,0.226785654551143
"146",0.576336030307688,0.17522203392453
"147",-0.981042913461911,0.170648300359305
"148",-2.91714208405166,0.384693491505384
"149",-1.28171484890693,0.172173167913093
"150",-1.09772400200646,0.176763221493569
"151",1.27726150353298,0.223558805410697
"152",0.0422775361094516,0.160533961986784
"153",0.979068890913424,0.206372920319856
"154",-0.934210787793892,0.158832870017011
"155",0.624459600933579,0.182732563180021
"156",0.483855547967667,0.175261642168829
"157",-2.46596317843144,0.330756167181165
"158",-0.193204645437165,0.157997747703799
"159",-2.45559355788299,0.342268087449277
"160",-2.20284156435604,0.298762819513891
"161",-0.868045652609488,0.154355346309974
"162",0.520314981029873,0.178142670217785
"163",0.858670148041127,0.203512743680758
"164",-0.865863180043811,0.155679604572985
"165",-0.406766405767015,0.148314464282825
"166",0.411607184687936,0.16982872528311
"167",-0.839834054861791,0.15265788238437
"168",1.47841150974476,0.22420086528014
"169",1.32474279615391,0.22671863943948
"170",-3.03849661351985,0.403849199670399
"171",-1.38661069256282,0.193503872549114
"172",1.03572328434324,0.210791588225645
"173",0.957711309486426,0.201372659329367
"174",1.47841150974476,0.22420086528014
"175",1.09670686578008,0.215098463247887
"176",1.47841150974476,0.22420086528014
"177",-0.690892517595713,0.153040326711299
"178",-2.07857500802644,0.247598106762841
"179",-1.67909963376434,0.211503218420039
"180",-0.871910997086196,0.162634160795908
"181",-1.05682156843314,0.177031139240963
"182",0.345705238809413,0.163347834799936
"183",-0.47593080890526,0.161643708663287
"184",-0.567743720781082,0.151753496976073
"185",0.740720523859412,0.189739342832711
"186",0.930290122614249,0.20268967058598
"187",0.0531460136740663,0.156286101949891
"188",-0.020594700569271,0.153586480522084
"189",-0.561031754834837,0.147532646173633
"190",0.0344299324960847,0.153576766945095
"191",-0.0974590822747296,0.150749703078033
"192",-0.0974590822747296,0.150749703078033
"193",1.33857286406362,0.226889995304985
"194",0.371879091418585,0.167418355574845
"195",1.09663469818195,0.212658180564446
"196",-0.884164727378474,0.15738460908498
"197",0.715427069505555,0.183937772149414
"198",0.688600736522824,0.182151939120673
"199",0.574351822684762,0.174784905714391
"200",0.55996162648793,0.175182823301793
"201",0.497728191515329,0.171757487234488
"202",-0.51738406294509,0.145428487236544
"203",0.500755366229865,0.171589665764605
"204",0.387329246631765,0.166245771242773
"205",-0.708327223324363,0.151691167314691
"206",0.387329246631765,0.166245771242773
"207",-0.518550845538884,0.152514267495861
"208",-0.406556796037977,0.148995362417302
