"Theta_Tiny","Theta_Linked","Theta_Whole"
-0.446220389770786,-3.23702026711304,1.16776744193979
0.149251832485919,-2.66293877159025,0.837810371906555
0.67521209579851,-2.1558722061613,1.49816557498158
-0.628690365554061,-3.41293550324057,0.368133077430173
-0.474951772797259,-3.26471955302392,1.86686464473813
-0.725640932785312,-3.50640338393695,1.23700206688826
-0.628690365554061,-3.41293550324057,1.03586218869169
0.522260660236549,-2.30332927567329,-0.726912063190795
-0.492280603597197,-3.28142589251292,0.733912882735938
-0.706883672773305,-3.48831992768639,1.42284633413109
-0.185401839164802,-2.98557091650434,0.603512344461891
-0.492280603597197,-3.28142589251292,-0.0400196231786456
0.100506866209624,-2.70993270697997,0.62275546020864
-1.02372595895718,-3.79378051291397,-1.97675782461183
-1.44403220388919,-4.19898839440625,-0.883061177250584
-1.12812229390423,-3.894426692288,0.369363044950057
-0.171067957404533,-2.97175194062265,-0.000712897317267441
-1.46939445200067,-4.22343957244857,1.71918480474184
-0.764659818179175,-3.54402062155662,-0.597093463427247
-2.18574168669818,-4.91405397298308,0.445008097346661
-0.628057945732577,-3.41232580138825,-1.24791113713284
-2.42813128671142,-5.14773638313383,0.84681977413958
0.833151462367713,-2.00360638355356,-0.69650111012537
1.09068905902408,-1.75532012751038,0.693846066628842
-1.22982059905161,-3.99247176127524,-0.543686609714479
1.22304266245168,-1.62772096880304,0.649257219521656
1.31816086995572,-1.53601962527365,1.62291228790338
1.28454787712681,-1.56842516237678,0.653936049409451
-1.17652407875348,-3.94108977411392,-0.176169106201253
0.0301782170707445,-2.77773498988535,-0.00906330797768989
1.40645263505324,-1.45089950269692,0.414054101761082
-2.7023006099794,-5.41205691605754,-1.31907103649703
-1.22680070270326,-3.98956034652374,1.01599278188558
1.26738625407182,-1.58497030060618,-1.97012289960193
0.0371802345627674,-2.7709845009066,0.359113428770091
1.09547113085128,-1.75070983866122,-0.311261683756279
-0.295693551108163,-3.09190069742386,0.176279784118012
1.40645263505324,-1.45089950269692,-1.69479317948533
-0.275740688405612,-3.07266458727109,0.485705028754648
0.178897775258923,-2.63435777901463,0.922516674259348
-0.0925691533844969,-2.89607299352116,1.07306060392733
-0.0173228239683242,-2.82352968468279,-0.115280047861348
0.149338320615264,-2.6628553903127,-0.601660776762093
-0.108149641830165,-2.91109379511954,-0.570159517533107
0.31910273770332,-2.49918930009757,1.6701255177975
0.767352785078834,-2.06704142157812,-0.553366618306977
-0.260225434073655,-3.05770667642758,1.38653708224477
-0.0224399019044743,-2.82846294545381,-0.766391121580365
0.413700136092682,-2.40799005702605,-1.52123158587286
0.268694270651938,-2.54778697950266,1.30882482860281
0.0950114428852333,-2.71523072210591,-0.464272135355783
0.536169316009556,-2.289920250687,-0.171475338074748
-1.01086898493237,-3.78138539085758,0.634028423458191
-0.361362328741228,-3.1552105020859,0.589994268846045
0.0029068190637052,-2.80402673678422,-1.87721534107363
0.816391620060523,-2.0197641739203,0.111408465093948
-0.831842302857772,-3.60878975743849,-0.668643935963482
0.0160077944796687,-2.79139637842577,0.479274887588219
0.0029068190637052,-2.80402673678422,-0.0820792662437109
-0.110099229396345,-2.91297334903291,1.68196695519563
-0.065390088299687,-2.86987026273437,1.73654215817375
-0.42227450795953,-3.21393457624787,0.790949638294391
0.0358486706315412,-2.77226823201017,0.0167200727148962
0.0466752934524414,-2.76183052628994,0.520305620267859
0.0245314631292201,-2.78317889948589,0.946026351079426
0.220723648840249,-2.59403438665534,-0.883998919319726
-0.0648382954435546,-2.86933829154205,0.189934006913125
0.390225055807516,-2.43062185863478,-1.23139721748396
-0.240736965784755,-3.03891827857697,-0.0743310223517186
-0.0328830687056067,-2.83853096977318,-1.33685530059427
0.237326460387807,-2.57802798614352,1.65352308542977
-0.174061571776299,-2.97463801750638,-0.344197462757675
-0.460224392537668,-3.2505212140107,-1.78720943852814
-0.0373319338065805,-2.84282002144526,-1.36420608130018
0.0623633264429329,-2.74670604339322,-0.580229324094894
0.0860975626284891,-2.72382439535789,0.366313977202232
-0.213711291724191,-3.01286342865736,1.10157531325332
-0.328270075381432,-3.1233069982969,-1.11711171194371
-0.179045347778581,-2.97944276485446,1.36110760256517
-1.38595895768779,-4.14300127228186,0.542402251095292
-0.177760755620297,-2.97820431819011,0.0580814148332972
-0.448011681045343,-3.23874721110032,-0.371454526471519
-0.548313374419151,-3.33544583780919,-1.0251146585387
0.80426507523939,-2.03145510546377,0.0418037224551771
-0.608922531274153,-3.39387777486552,0.626351146871951
-0.272154257939301,-3.06920698960535,-0.546221878436139
0.233610266197482,-2.58161068612295,-0.485555986359052
-0.526489134743874,-3.31440557483278,0.91337357648495
0.0198351868304689,-2.78770647477859,0.720546589684821
-0.327446959518447,-3.12251345064186,-0.306986658423906
-0.287781246748293,-3.08427262116745,0.82763981292502
0.167948625656937,-2.64491361007319,0.472727761072645
0.695110659995878,-2.13668844398698,-1.48268409439912
0.798370687796062,-2.03713775300328,1.27747664586749
0.177657476727077,-2.63555352318109,-0.122112528082941
0.656093053183402,-2.17430444895484,0.100346310078597
0.791767843796081,-2.04350340771652,-0.403648096184713
0.660800060437432,-2.16976652818737,0.561892651306767
0.662507549672815,-2.16812037587799,0.00841974603270323
1.57435834672826,-1.28902534893722,-1.48213925652319
1.65425181120163,-1.21200184078171,-1.14774565416144
1.65425181120163,-1.21200184078171,1.1746873707398
0.798370687796062,-2.03713775300328,-2.40941913180424
0.771620840781932,-2.06292668421603,-1.39500761640877
0.777876990354292,-2.05689526987212,0.932387206564717
0.111076613822672,-2.69974264892151,0.823590345497439
0.789271758108213,-2.04590982828676,-2.52907917191423
1.18862591969321,-1.66090138329647,0.658735382026168
-1.03978049140435,-3.80925832976706,1.27606642970513
-0.961860561210381,-3.73413746201732,0.753360302630222
-0.218440407054346,-3.0174226633282,-0.825707951574537
-0.854677727507211,-3.63080488130769,0.205723249163642
-0.956979570979313,-3.72943180814003,0.888301839117797
0.424444351420168,-2.39763179853324,-2.1597632065027
0.51807703111747,-2.30736261924773,-0.731624675233805
-1.39608423354036,-4.15276282502398,0.600268485216845
-0.996963465422806,-3.76797938947297,-0.477265852211513
-1.6084723695702,-4.35752149252526,0.343873917666438
-1.71194581805544,-4.45727793763396,0.911320449095414
-0.996963465422806,-3.76797938947297,-0.771638246581875
-0.232505473031939,-3.03098247990611,-0.753276688834889
0.304119747681281,-2.51363406678485,0.116074168774813
-0.977151451866032,-3.74887906884191,0.361405847633345
-1.14021683955207,-3.90608677414181,1.85691140057524
-1.72533729572486,-4.47018836273924,-1.52205957155644
-1.40047130861534,-4.15699230630939,-1.19230068711987
-0.574236835425936,-3.36043806869362,-0.363108361861217
0.616201585524173,-2.2127629236854,0.290837769374018
-0.691528752924145,-3.47351659174365,0.112043814906811
-1.41610210307183,-4.17206160681141,-0.522264735430856
-0.702681782284359,-3.48426897873234,-2.25999946768275
-0.0206901313013845,-2.82677603062034,-0.0669780860222463
-0.274792881983825,-3.07175082822785,-0.375192171871851
-2.54836367464201,-5.26364974818029,1.56902009025521
0.466366757183443,-2.35721534164918,0.627494800075121
0.479814718764898,-2.34425046166341,1.18645382806226
0.185350171351715,-2.628137167775,0.659089629227171
-0.210207291152979,-3.009485299816,1.48351843919565
-0.603955576371521,-3.38908924436465,-0.00398104545404339
0.44567238546482,-2.37716632411501,0.494612872166804
0.479814718764898,-2.34425046166341,-1.19175730966209
1.75778541660749,-1.11218739972682,0.65783785115651
-0.35377357837195,-3.14789435701933,-2.16631539699579
-0.957591332960391,-3.73002159422891,0.487043459107771
1.75778541660749,-1.11218739972682,-1.21442369236842
-0.907508557319845,-3.68173790665286,0.735439254712872
1.75778541660749,-1.11218739972682,0.101857802983069
-2.41153816705767,-5.13173932636078,0.0851784507473399
-0.528877690699127,-3.3167083283848,-0.20503201784527
0.796546106137181,-2.03889679150799,1.17874793128273
1.32095607361134,-1.53332483173849,1.79977535352189
0.0868687330237099,-2.72308092717039,-0.972730799725791
-0.452910098030045,-3.24346966572232,1.75092629015831
0.185277806943959,-2.62820693268741,0.979233330050717
-0.342806780669249,-3.13732151182026,-0.270725835387886
-0.218533835341348,-3.01751273545704,-1.19334121722537
-0.352384140244719,-3.14655483069349,-0.558358197235499
-0.414710419713355,-3.20664220738442,-0.218330897615096
-0.425392414769098,-3.21694048070023,0.352697001516783
0.669210044832302,-2.16165864970324,0.657931051928434
-0.131173251231083,-2.93329034371272,-0.596879178603224
-0.545355063841565,-3.33259379652645,0.890993283955636
-0.12255922866609,-2.92498575657709,-1.00377281954758
0.714008335310169,-2.11846961647356,-0.213298634022237
0.305397756595162,-2.51240196687969,0.295732149567528
-0.469918593990947,-3.25986717753374,0.40495498841833
-0.668640505893524,-3.45145054299424,-0.514206730295715
0.583229768210519,-2.24455031776701,0.116270431905693
-0.00783585430047957,-2.81438350870458,-0.660076116849816
0.301963351079652,-2.51571300067922,-0.609501203028396
0.180474279012646,-2.63283790688826,0.56494927843674
-1.01889335219275,-3.78912150445832,0.693584451399065
0.12536647406522,-2.68596611320375,-1.8571783250716
-0.660112161629215,-3.4432285563984,0.231862138823162
0.328393012037465,-2.49023275370595,-0.328792439703198
-0.409258353166621,-3.20138599156133,1.43860948766673
-0.320775470088643,-3.11608161639994,-0.912753668676513
-0.232047232273582,-3.03054070020584,0.271425452125279
-1.29583463876736,-4.05611442541479,0.847313657349591
