Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,-9.699999809265137,0.6562417001230277,416.86800000000017,4.655200000000003,0.6247971148090701,repairer
Cc1c(NC(=O)N=C2C=NC=C2C2=NN=C[C@H]2c2cccc(Cl)c2)ccc2occc12,-8.699999809265137,0.589850443109247,429.8670000000001,5.560020000000003,0.6004180917785936,repairer
CC(=O)C(=O)C(=O)C(=O)C(=O)c1ccc(NC(=O)CC(=O)c2ccc(NC(=O)C3CCC3)cc2)cc1,-8.300000190734863,0.27503679353290783,490.4680000000003,2.1156999999999986,0.7390248071070449,repairer
O=C(O)C1CCCC1c1ccc(-c2ccc(F)cc2)cc1,-10.300000190734863,0.9030557501138121,284.33000000000004,4.461000000000004,0.7466152334571374,repairer
O=C1CCCC1c1ccc(-c2ccc(F)cc2)cc1,-10.600000381469727,0.7792218787552706,254.304,4.3293000000000035,0.7716182810730949,repairer
CC(F)c1ccc(-c2ccccc2C2CCCC2=O)cc1,-8.199999809265137,0.7538743295781242,282.35799999999995,5.2207000000000034,0.7043971565340605,repairer
O=C1C=CC(c2ccc(-c3ccc(F)cc3)cc2)C2CCC12,-9.699999809265137,0.7809419716724922,292.35300000000007,4.741400000000003,0.6789162327897602,repairer
O=C1C=CC(c2ccc(-c3ccc(-c4ccc(F)cc4)cc3)cc2)C2CCC12,-7.300000190734863,0.5220483465053595,368.4510000000001,6.408400000000005,0.6818709015187174,repairer
O=C1C=CC1c1ccc(-c2ccc(F)cc2)cc1,-9.800000190734863,0.7789664185280472,238.261,3.715200000000002,0.7486163455751449,repairer
Fc1ccc(-c2ccc(C3CCCC3c3ccccc3)cc2)cc1,-9.300000190734863,0.5141170157427126,316.419,6.544000000000005,0.7503549034003776,repairer
O=C(C1=CC=CC1c1ccc(-c2cccc(F)c2)cc1)C1CCCC1,-9.300000190734863,0.6880240851261223,332.4180000000002,5.831800000000004,0.7109677726623703,repairer
Fc1ccccc1-c1ccc(C2C=COc3ccccc3C2)cc1,-9.0,0.5868500927651172,316.37500000000006,5.725100000000005,0.7256886226932444,repairer
FC(c1ccccc1)c1ccc(-c2ccccc2-c2ccccc2)cc1,-9.100000381469727,0.37280006396198695,338.425,7.079500000000006,0.7871249338389783,repairer
O=C1CCC(c2ccccc2)C(c2ccccc2F)c2ccccc21,-9.800000190734863,0.549393298015984,330.40200000000004,5.717900000000004,0.7220950314190443,repairer
FC(c1ccccc1)c1ccccc1-c1ccccc1C1CCCC1c1ccccc1,-7.699999809265137,0.3116977758037559,406.5440000000002,8.463800000000004,0.6858305037502029,repairer
Fc1ccc(-c2ccc(-c3ccccc3-c3ccccc3)cc2)cc1,-10.399999618530273,0.38739198994983276,324.398,6.826700000000005,0.867255576926761,repairer
C1=CC2=c3ccccc3=CCc3ccc(cc3)C2=CC=C1c1ccccc1,-10.800000190734863,0.5882523618770694,344.45700000000005,4.910900000000004,0.5950907349596591,repairer
CC1C2=CC=CCC1=C(c1ccccc1)C2=CC=Cc1ccccc1,-9.5,0.5957083877633228,322.4510000000001,6.616000000000006,0.6070596720672616,repairer
CC(=O)Nc1ccc(C(=O)Nc2ccc(C(C)C[C@H]3C[C@H](C)C(=O)Nc4ccc(cc4)C(C)C[C@H]3C(C)C(=O)Nc3ccc(C(C)C)cc3)cc2)cc1,106.19999694824219,0.13083155832496254,714.9510000000001,10.193599999999996,0.44225560800712066,repairer
CC(C)C(C)N1C(=O)Oc2ccccc2[C@@H](C)C1C(C)C(C)C(=O)CNC(=O)Oc1ccccc1C1CCCC1C(C)(C)C,-1.2000000476837158,0.30989726208815477,604.8320000000001,8.577300000000006,0.5162350538580865,repairer
CC(=O)Nc1ccc(C(=O)NCC(C)C(C)COC(=O)NCC(C)C(C)COC(=O)NCC(C)C(C)C)cc1,-5.800000190734863,0.25172912112369566,548.7250000000003,4.663700000000003,0.5984362075111789,repairer
CC1=C(C)C(C)CC2=C(C)C(c3ccccc3)C(=CC=Cc3ccccc3)C1=CC=CC2,-5.800000190734863,0.43621616410243036,418.62400000000014,8.989,0.49460157923439685,repairer
c1ccc(C2CCCC2c2ccccc2C2CCCC2c2ccccc2C2CCC2)cc1,-7.900000095367432,0.38597365231628883,420.64000000000016,9.056700000000001,0.6774570775188569,repairer
c1ccc(C2CCCC2c2ccccc2-c2ccccc2C2CCC2)cc1,-9.100000381469727,0.45162583153466335,352.5210000000002,7.672400000000006,0.726417480085783,repairer
CC(=O)Nc1ccc(C(=O)C(C)CC(C(N)=O)C(=O)C(C)C(C)C(=O)Nc2ccc(C(=O)C(C)C(C)C(=O)C(C)C(N)=O)cc2)cc1,-5.400000095367432,0.14661044668906068,648.7570000000002,3.5808000000000026,0.5384251338892764,repairer
CC(=O)Nc1ccc(Nc2ccc(C(=O)C(C)CC(C)C(=O)Nc3ccc(C(C)C(=O)Nc4ccc(C(C)C)cc4)cc3)cc2)cc1,0.4000000059604645,0.11003158874898873,632.8050000000002,8.737900000000003,0.6552355800428729,repairer
CCC(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(=O)CNC(=O)c1ccc(NC(C)=O)cc1,9.899999618530273,0.10967940766713138,781.308,13.439799999999982,0.4354085691372055,repairer
O=C1C=CC1c1ccccc1-c1ccccc1F,-7.199999809265137,0.7789664185280472,238.261,3.715200000000002,0.7385690970544347,repairer
C1=CCC2=C(c3ccccc3)C(=CC=Cc3ccccc3)C(=C1)C2,-7.699999809265137,0.617714979517109,308.42400000000004,6.3700000000000045,0.6507247381782757,repairer
FC1=CC2=C(C1)c1c2cccc1-c1ccccc1-c1ccccc1,-8.699999809265137,0.5064160356275185,310.37100000000004,6.5019000000000045,0.7478725592543025,repairer
Fc1ccc(-c2ccccc2-c2ccccc2)cc1,-7.199999809265137,0.5872981007681719,248.3,5.1597000000000035,0.8693521495376881,repairer
C1=CCC(=Cc2ccccc2)CCC2=C(C=C1)C2=CC=Cc1ccccc1,-9.699999809265137,0.5450143925677606,348.489,7.316300000000005,0.6639029086900738,repairer
CC(=O)Nc1ccc(C(=O)NCC(=O)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C)cc1,1.2999999523162842,0.15584430370196217,655.0650000000002,10.505299999999997,0.4856329270577183,repairer
CCC(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(=O)CNC(=O)c1ccc(NC(C)=O)cc1,6.5,0.12497976877703276,725.2,12.16759999999999,0.4546826275884982,repairer
CCC(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(=O)CNC(=O)c1ccc(NC(C)=O)cc1,2.0,0.1343039766459525,697.1460000000001,11.531499999999992,0.46459567383986167,repairer
Fc1ccccc1-c1ccc2c(C3CCCC3c3ccccc3)cccc2c1,-10.0,0.3483749932489579,366.479,7.697200000000006,0.7247904638329759,repairer
C1=CCC(=CC2CCc3ccccc32)CC2=C(C=C1)C2=CC=Cc1ccccc1,-10.0,0.4879401560654924,374.52700000000004,7.499000000000006,0.5854290740353585,repairer
C1=CCC(=CC2C=C3C=CC=CC32)CCC2=C(C=C1)C2=CC=Cc1ccccc1,-6.5,0.48172653405685256,374.52700000000004,7.457500000000007,0.5145618493066939,repairer
CC1C(=O)C=CC1c1ccc(-c2ccc(-c3ccc(F)cc3)cc2)cc1,-5.699999809265137,0.5687857184031999,342.413,6.018300000000004,0.7142986004001421,repairer
O=C1C=CC(c2ccccc2-c2ccc(F)cc2)C2CCC12,-8.300000190734863,0.7809419716724922,292.35300000000007,4.741400000000003,0.6770859443282218,repairer
c1ccc(-c2ccc3c(C4CCCC4c4ccccc4)cccc3c2)cc1,-8.899999618530273,0.35820233711319294,348.489,7.558100000000006,0.735749930940484,repairer
O=C1C=Cc2ccc3c(ccc4cc(F)ccc43)c2C2CCC12,-8.100000381469727,0.5201758526098508,302.34800000000007,5.221600000000003,0.6639111624050376,repairer
CC(=O)Nc1ccc(NC2=NCc3cc(-c4cnco4)n(C(=O)OC(C)(C)C)c3C2)c(Cl)c1,-4.400000095367432,0.5513574000275379,469.9290000000003,5.1048000000000044,0.662572768369887,repairer
O=C(C1=CC=CC1c1ccccc1-c1ccccc1F)C1CCCC1,-8.699999809265137,0.6880240851261223,332.4180000000002,5.831800000000004,0.7059757600174811,repairer
O=C1C=CC1c1ccccc1-c1ccc(F)cc1,-8.199999809265137,0.7789664185280472,238.261,3.715200000000002,0.7414102213147897,repairer
c1ccc(C2CCCC2c2cccc3cc(C4CCC4)ccc23)cc1,-9.100000381469727,0.47880099430942263,326.48300000000006,7.158600000000005,0.7182102702194886,repairer
C1=CC=CC(c2ccc3c(C4CCCC4c4ccccc4)cccc3c2)C=C1,-9.199999809265137,0.44850272802189894,362.516,7.6569000000000065,0.6638877311439783,repairer
C1=CC=CC(c2cccc3c(C4CCCC4c4ccccc4)ccc-3c2)C=C1,-10.600000381469727,0.4495939148585894,362.516,7.6085000000000065,0.664801906968154,repairer
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,-7.699999809265137,0.24658299225399324,328.27000000000004,-5.439699999999993,0.5589358123840846,repairer
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H]2C(O)[C@@H](O)[C@@H](O)OC[C@H]2[C@H](O)[C@H]1O,-8.100000381469727,0.2101335979597501,414.3600000000001,-6.063799999999991,0.500812963670593,repairer
C1=CCC(C2C=CC=C2c2cccc3cc(-c4ccccc4)ccc23)=C1,-9.100000381469727,0.4859723969600882,332.446,6.962500000000005,0.684744968813769,repairer
CC(=O)Nc1ccc(C(=O)NCC(=O)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C)cc1,-2.200000047683716,0.17027833391080172,627.0110000000002,9.8692,0.4962680713438695,repairer
C1=CC(c2ccccc2)=CC=CC2=C(C3CCCC3c3ccccc3)C=CC2=C1,-7.900000095367432,0.519429966638788,374.527,7.5727000000000055,0.5978453506329539,repairer
FCc1ccccc1-c1ccc2c(C3CCCC3c3ccccc3)cccc2c1,-8.600000381469727,0.33603712813155356,380.50600000000003,8.027600000000005,0.7058231588044036,repairer
C1=C(c2ccccc2-c2ccccc2)Cc2ccccc2-c2ccccc2C2=C3CCC3=C12,15.899999618530273,0.3047644185897903,420.5550000000003,8.517900000000003,0.693615798158462,repairer
c1ccc(C2CCCC2c2cccc3cc(-c4ccccc4C4CCC4)ccc23)cc1,-8.399999618530273,0.3197046574484647,402.5810000000002,8.825600000000001,0.707358960926068,repairer
Fc1ccc(-c2ccc(-c3ccc(C4C=CC=C4C4C=CC=C4C4C=CC=C4)cc3)cc2)cc1,1.399999976158142,0.37253940344957154,440.5610000000001,8.594100000000003,0.6283321806981969,repairer
C1=CC=C(C2=C3C=CC(c4ccccc4)C=CC=C3C=C2)CC=C1,-8.300000190734863,0.6160772575347159,308.42400000000004,6.1315000000000035,0.6203604509706008,repairer
C1=CC(c2ccccc2)C=CC1=c1cc2c(c3ccccc13)=C(C1CCCC1c1ccccc1)C=C2,3.299999952316284,0.293100396117549,462.6360000000002,7.661700000000007,0.6141571153232549,repairer
C1=CC=CC(c2ccc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccccc4)cc3)cc2)C=C1,-6.900000095367432,0.2386110162817744,472.6310000000001,10.120399999999993,0.7902595860795399,repairer
CC1=C2C(=CC=CC3=C(C4CCCC4c4ccccc4)C=CC3=CC=CC2C)C=C1,-6.400000095367432,0.4806259149904799,390.57000000000005,7.937900000000007,0.5230036859398838,repairer
C1=CC=C(C2=C3C=CC(c4ccccc4)C=CC3C=C2)CC=C1,-9.300000190734863,0.6030389454717685,296.41300000000007,5.8213000000000035,0.580694049641098,repairer
c1ccc(-c2ccc(C3CCCC3c3ccc(C4CCCC4c4ccccc4)cc3)cc2)cc1,1.7000000476837158,0.28857832223442637,442.6460000000001,9.456199999999997,0.7067064353620551,repairer
C1=CC=CC(c2cccc3c4c(c-3c3ccccc23)CCCC4)C=C1,-8.100000381469727,0.47390250122381444,322.4510000000001,6.589200000000005,0.7238549994592587,repairer
C1=CC2=C3C(=C4CCCC43)C2=CC(c2ccccc2)=C1,-8.600000381469727,0.6639453554592923,256.348,4.9867000000000035,0.6377974210612282,repairer
C1=CC2=C3C=CC=CC3(C3CCCC3c3ccccc3)C2=CC(c2ccccc2)=C1,-8.5,0.5100367826078532,386.53800000000007,7.572700000000007,0.5938639825423092,repairer
C1=CCC(C2CCCC2c2ccc3cc(-c4ccccc4)cccc2-3)=C1,-9.199999809265137,0.4730868687053814,336.47800000000007,7.228400000000007,0.6840375400451126,repairer
C1CC(C2CCC2C2CCC2C2CCC2C2CCC2C2CC2C2CCC2)C1,-7.300000190734863,0.46146227898829084,366.6330000000002,7.327500000000009,0.5950673874502385,repairer
c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)cc1,-4.5,0.19898054626238784,534.7020000000002,11.688599999999983,0.8682113489128362,repairer
C1=CC=CC(C2=CC=CC=CC2C2=CC=CC=CC2C2CCCCC2)C=C1,-7.400000095367432,0.5023826410142984,354.53700000000026,7.2023000000000055,0.5591360847866378,repairer
c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2C2CCCCC2c2ccccc2)cc1,-6.099999904632568,0.24260571444686016,464.65200000000027,10.128999999999992,0.7360510228326913,repairer
c1ccc(-c2cccc3c(C4CCCC4c4ccccc4)c-3ccc2)cc1,-8.899999618530273,0.3591885782835111,348.489,7.509700000000006,0.6890674870964113,repairer
O=C1C=CC2CCC2C2C1=CC1=CC=CC3=c4c(c2ccc4=C3F)C=C1,-9.199999809265137,0.7048670801616529,340.39700000000005,3.626700000000003,0.38780569693809974,repairer
O=C1C=Cc2ccc3c(ccc4cc(F)ccc43)c2C2CCC1C2,-8.399999618530273,0.4925118093851011,316.3750000000001,5.6117000000000035,0.5961981523599487,repairer
C1CCC(C2CC2C2CC2C2CC2)C(C2CC2C2CC2)C1,-8.199999809265137,0.6232014447233473,284.4870000000001,5.521100000000006,0.6023792170917979,repairer
C1=CC=CC(c2ccccc2-c2ccc(C3CCCC3c3ccccc3)cc2)C=C1,-7.300000190734863,0.42262173061409186,388.55400000000003,8.170700000000005,0.6735801153034585,repairer
C1=CC=CC=CC=CC=1c1ccc2c(C3CCCC3c3ccccc3)cccc2c1,-11.399999618530273,0.39875141661287533,386.538,8.111800000000006,0.5734458082115225,repairer
C1=CC2=C3C=CC=CC3C=CC2=CC(c2ccccc2)=C1,-9.5,0.6584355548193395,268.359,5.174800000000004,0.6247947814142977,repairer
CCC(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(=O)CNC(=O)c1ccc(NC(C)=O)cc1,-3.299999952316284,0.173292342233005,612.9840000000003,9.623200000000004,0.49584490257989755,repairer
CCC(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(=O)CNC(=O)c1ccc(NC(C)=O)cc1,-3.799999952316284,0.15797602219534218,641.0380000000002,10.2593,0.48513440280957587,repairer
C1=CC=CC=CC(c2ccc3c(C4CCCC4c4ccccc4)cccc3c2)C=CC=C1,-8.100000381469727,0.4016169971161775,414.59200000000004,8.769300000000001,0.5989167295534402,repairer
