"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"namespace-Pt/Llama-3-8B-Instruct-80K-QLoRA",0.680301764844702,0.763577227945086,100,1306,0.76,0.673693287634478
"mlabonne/Beyonder-4x7B-v3",0.722215679524046,1.05671905549037,100,1306,0.75,0.719911838688561
"Evillain/StarDust_20B_v0.2",0.277742806111515,-0.9729475371811,100,1306,0.27,0.278384829835521
"leveldevai/BeagleMist-7B",0.737576136276659,1.15440165980763,100,1306,0.79,0.733229215569914
"cookinai/DonutLM-v1",0.660396396086301,0.671025650529667,100,1306,0.7,0.657112515164767
"kwchoi/DPO_mistral_7b_ultra_0124_v1",0.224252198885089,-1.22256919342903,100,1306,0.2,0.226263160650022
"EmbeddedLLM/Mistral-7B-Merge-14-v0.2",0.719750432021882,1.02645104638548,100,1306,0.77,0.715583801177925
"soniox/Soniox-7B-v1.0",0.61988403391897,0.45839957833026,100,1306,0.67,0.615728481175932
"ibivibiv/multimaster-7b-v6",0.767449442830435,1.40177185352032,100,1306,0.82,0.763092016862809
"Isaak-Carter/J.O.S.I.E.3-Beta10-7B-slerp",0.595197930743499,0.335671830195635,100,1306,0.66,0.589824624835
"JaeyeonKang/CCK_Asura_v1",0.667763794747995,0.705713023203722,100,1306,0.72,0.663432434445175
"giraffe176/WestLake_Noromaid_OpenHermes_neural-chat",0.674618174703787,0.7426623947932,100,1306,0.73,0.670025983551531
"xDAN-AI/xDAN-L1-Chat-RL-v1",0.566869919972261,0.212498079506486,100,1306,0.62,0.562464440699646
"Nhoodie/Meta-Llama-3-8B-Uninstruct-function-calling-json-mode-model_stock-v0.1",0.714037327555381,0.989906815689466,100,1306,0.76,0.710226160686009
"abacusai/MM-OV-bagel-DPO-34b-c1000-250",0.71383933977647,0.971847150091495,100,1306,0.79,0.707524193820953
"Changgil/K2S3-Mistral-7b-v1.46",0.438822158084244,-0.307969489048425,100,1306,0.46,0.437066118124397
"Test157t/Echidna-7b-128k",0.571429621234236,0.24168028209933,100,1306,0.6,0.569060601436079
"netcat420/MFANNv0.2",0.310505141802283,-0.834089355295734,100,1306,0.32,0.309717840127514
"CohereForAI/c4ai-command-r-plus",0.411613180680214,-0.423597760873912,100,1306,0.45,0.408430194003614
"ZhangShenao/0.001_idpo_declr_4iters_iter_4",0.249192376185922,-1.10945134956937,100,1306,0.25,0.24912540903716
"Ppoyaa/Lumina-5.5-Instruct",0.576002522852672,0.26379079446992,100,1306,0.6,0.574012682293192
"ajibawa-2023/General-Stories-Mistral-7B",0.603430239195947,0.377155026640252,100,1306,0.66,0.598739545928613
"BTAgent/BTAgent-v0.1",0.338453898565469,-0.711932700898812,100,1306,0.34,0.338325697783169
"flammenai/flammen23-mistral-7B",0.702852031696385,0.921328311285899,100,1306,0.74,0.699771768984643
"perlthoughts/Chupacabra-7B",0.641511220766844,0.571589834387762,100,1306,0.68,0.638319779702735
