Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H](O)[C@H]2N=Cc3nc[nH]c3[C@@H]21,-8.2,0.28471354030846996,449.14200000000017,-0.6451000000000002,5.26029184653637,0.473970815346363,1
CC(C)(C)c1ccc(-n2c(=O)c(=NOC(=O)c3ccccc3)c2=O)cc1,-6.4,0.5349287317534873,350.374,2.0435,2.3988641048482755,0.7601135895151725,0
CO/N=C(\C(=O)N[C@@H](C(=O)O)[C@H]1SC[C@H]2NC(C(=O)O)=CC(=O)N12)c1csc(N)n1,-6.3,0.23502108454409876,456.4620000000002,-1.5554999999999979,4.674950155815182,0.5325049844184818,0
CCc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1)n2CC(=O)O,2.2,0.5938546130114839,454.4260000000001,3.4258000000000006,2.43571139591009,0.756428860408991,0
CCN1CCN(c2ccc(C(=O)c3c[nH]c4ccccc34)cc2Oc2ncccc2C2CCOCC2)CC1,2.4,0.3254695875445106,510.63800000000043,5.622100000000005,2.697320307546164,0.7302679692453836,0
CC(C)OCCOCCOCCOCCO,-4.6,0.4986759172760051,236.30799999999994,0.45349999999999985,2.3066838599637176,0.7693316140036283,0
C[C@@H]1SC[C@@H](C(=O)N[C@@H](Cc2cnc3[nH]c(=O)[nH]c3c2)C(=O)O)NC(=O)[C@@H](C(=O)O)N[C@@H]1C,-5.1,0.23599872872182412,480.50300000000016,-1.585499999999997,4.962045847617907,0.5037954152382093,0
CCc1cn(-c2cccc(C(F)(F)F)c2)nc(-c2ccnn2-c2ccccc2)c1=O,-6.4,0.4915154758085749,410.39900000000006,4.666400000000005,2.5037410010639825,0.7496258998936017,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,-8.5,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
CC1(C)CCc2ccccc2C1(O)O,-7.2,0.6152238341644424,192.25799999999998,1.7964000000000002,2.65658868285813,0.734341131714187,0
Cc1c(O)c(O)c(O)c(Cl)c1C(=O)OC1CCCCC1,-7.8,0.5762593962000073,300.7380000000001,3.2547200000000016,2.6589773338529756,0.7341022666147025,1
CCOc1ccc(S(=O)(=O)NCC(=O)NC)cc1,-6.2,0.7695060625743977,272.32599999999996,0.10959999999999992,1.8176995704189167,0.8182300429581083,0
Cc1ncc(-c2cccc(O)c2)nc1-c1ccc(C(=O)O)cc1,-6.8,0.7731892075846222,306.321,3.522820000000002,2.0624548025596336,0.7937545197440367,0
CS[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,-7.1,0.8224894911723939,281.341,0.4183,4.0371644502539255,0.5962835549746075,1
COc1cc(C(=O)O)c(OC)cc1NC(C)=O,-6.4,0.82818777496909,239.22699999999998,1.3603999999999998,1.7791650433790167,0.8220834956620984,0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](NC(=O)C(C)(C)C(=O)c2ccccc2)C(=O)O)cc1,-3.2,0.18505583460770353,540.6160000000003,5.292520000000003,2.9933164170752296,0.7006683582924771,0
CC(C)Oc1ccc2c(c1)CC(C(N)=O)c1ccccc1-2,-7.1,0.93841430612958,281.355,3.2658000000000014,2.663281763059482,0.7336718236940518,0
CCCCCCn1c(C(=O)c2c(O)cc(-c3ccc(F)cc3)cc3ncnc2-3)nc2ccccc21,-0.2,0.21489917955872437,468.53200000000015,6.254100000000006,2.6935189371229153,0.7306481062877085,0
C=CC1=C(C(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CS[C@H]1C(=O)O,-6.9,0.42086658922877396,343.36100000000005,-1.340699999999998,4.883728985731908,0.5116271014268092,1
C=C(C)c1ccc2c(c1)CC(c1cccc(C3(O)CCCCC3)n1)N2,-7.2,0.8322511601190081,334.4630000000001,4.975700000000004,3.4048043070960015,0.6595195692903999,0
CC(C)(C)c1ccc(-n2cc(C(=O)N3CCCC3)nc2-c2ccc(C(F)(F)F)cc2)cc1,119.2,0.4932098611990287,441.497,6.091600000000006,2.3863351218254962,0.7613664878174504,0
CCN(CC)CC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,-5.6,0.8031537792370976,348.4720000000001,2.845900000000001,2.43699601469236,0.756300398530764,0
O=c1cc(Cc2ccccc2)[nH]cc1O,-7.5,0.7761165878773408,201.22500000000002,1.6712999999999998,2.230723816478335,0.7769276183521665,0
CC(C)(C)C(=O)N[C@@H](C(=O)N1CCC[C@H]1c1nc2c(-c3ccccc3)cccc2s1)C1CCCC1,2.4,0.45431311759899756,489.68500000000023,6.347900000000007,3.3352085693242444,0.6664791430675756,0
CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(Cl)cc1Cl,-7.2,0.8158530992724486,400.30600000000004,2.6289000000000007,2.5932026702731292,0.7406797329726871,0
CC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-8.0,0.26773535746313065,340.325,-3.9794999999999985,4.332390678779295,0.5667609321220705,1
CC(C)(C)[C@H](O)CCCC(=O)O,-6.0,0.6809240354376185,174.23999999999998,1.6483,2.665683093865658,0.7334316906134342,0
CN1C(=O)c2ccc(C(=O)Nc3ccc(C(C)(C)C)cc3)cc2C1=O,16.8,0.8541553397789555,336.3910000000001,3.462200000000002,1.9292360778056032,0.8070763922194397,0
CC(C)(C)OC(=O)N1CCN(c2ccc(C(=O)NCCCCn3ccnc3)cc2O)CC1,2.6,0.6385949203986973,443.5480000000003,2.8560000000000016,2.421617127011322,0.7578382872988678,0
CC(=O)OP(=O)(O)O,-4.9,0.4856818953058855,140.031,-0.3578,3.0699520550112753,0.6930047944988724,0
O=c1ccc2ccc(OP(=O)(O)O)cc2o1,-7.3,0.6074245860995889,242.123,1.2644999999999997,2.388689034788891,0.7611310965211109,0
FCc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)C2)s1,-6.5,0.6215497936310264,404.4180000000001,3.401200000000002,3.30363738967156,0.669636261032844,0
