0,1,2,3,4
O=P(O)(O)C[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,O=P(O)(O)C[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,O=P(O)(O)C1[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O1,C1OC(CO)(O)[C@H](O)C(CO)(O)O[C@@H]1O,C1OC(CO)[C@H](O)O[C@@H](C(O)O)[C@H](C(O)O)[C@H](C(O)O)O1
O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@](CC1c2ccccc2Sc2ccccc21)CCN1CCCC1
O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,CC(=O)O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
C1CCC2C1c3ccccc3S2c1ccc(cc1)C1CCCNC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
O[C@](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
CC(=O)[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCCO[C@H](C1c2ccccc2Sc2ccccc2)CN1CCCC1,O[C](CC1c2ccccc2Sc2ccccc2)CN1CCCC1
Nc1nccc2ccccc12,C1CCC2C(N)C1CCC2,C1NCCC2CCccc12,Nc1nccc2ccccc12,C1CCC2CC3CCC1C2C3
C1CCC(=O)C2CC(C)CC(=O)C1CC2,C[C@H]1CCC(=O)C[C@H](C)CC[C@H]1CC[C@H]1CC(=O)CC[C@H]1(C)C,C1CCC(=O)C2CCC(C(C(C(C(C(C2)C)C)C)C)C)C(=O)C1,C1CC(=O)C2CCC(C(C)C(=O)C(C)C)CC1C2,C1CCC(=O)C2CCC(C(C)C(=O)C(C)C)CC1CC2
CC(=O)[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,CC(=O)[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,CC(=O)[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,CC(=O)[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,CC(=O)[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCCO[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCC2c3ccccc3S2C1(C(C)C)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCC2C1c3ccccc3Sc3ccccc3C2CN4CCCC4O,O[C@](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
C1(O)O[C@H](C(O)O)[C@H](C(O)O)[C@H](C(O)O)[C@H]1O,O=P(O)(O)C1C(O)C(O)C(O)C(O)C1O,O=P(O)(O)C1[C@H]2O[C@H](C(O)[C@H]3O[C@H](C(O)[C@H]4O[C@H](C(O)[C@H]1O)[C@H]2O)[C@H]3O)[C@H]4O,C1OC(O)C(O)C1OC(CO)C1OC(O)C1OC(O)C1OC(O)C1,O=P(O)(O)C[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O
C1OC(C(O)C2=CC=CC=C2C3=CC=CC=C3)C1(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,O[C@H](O)[C@@H]1[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,O[C@@H]1[C@@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,O[C@H]1[C@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,C1CCC(=O)N1c2ccc(Oc3ccccc3)cc2C(C(CO)O)C(=O)O
C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,C1CC(C(C(=O)N1)c2c1cccc2)c3ccc(cc3)N1C(=O)N(C(C)C)N1
C1COC(O)C1(C(C(C(O)C1)C1C(C(C(N)C1)Nc1ccc(Oc2ccccc2)cc1))C1)C1ccc(Oc2ccccc2)cc1,CC(=O)[C@H]1[C@H](O)CC[C@H]1NCc1ccc(Oc2ccccc2)cc1,C1CCOC1[C@H](O)C1CC[C@H]1NCc1ccc2c(Oc3ccccc3)c4ccccc4c2c1,C1CCC1OC1C(O)CC1C1NCC1c1ccc(Oc2ccccc2)cc1,O[C@H]1[C@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O
O[C@H]1[C@H](O)[C@@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,O[C@H]1[C@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O,C1CCC(C(=O)O)c1ccc(cc1)c2ccccc2c3ccc(F)c3,C1[C@H]1O[C@H](O)C1(C(C(=O)Nc2ccc(Oc3ccccc3)cc2)CC)C1O,O[C@H]1[C@H](O)[C@H](NCc2ccc(Oc3ccccc3)cc2)CC[C@H]1O
C1CC1SC(N)C(N)C(=O)C(C(=O)O)NCC1C(=O)O,C1CC1C(=O)C(C(C(C(C(C(=O)N)C(=O)O)C(=O)O)C(=O)N)C(=O)O)C(=O)O,C1CC1C[C@H]([C@H])(NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1CC1C(C(=O)O)N(C(C(=O)O)C(=O)N1C(=O)O)C(=O)N1C(=O)OCCC(=O)N1C(=O)O,C1CC1CC(=O)N[C@H]1CC(=O)O[C@H]1C(=O)N1[C@H]1CC(=O)O1C(=O)N1C(=O)O1C(=O)N1C(=O)O1C(=O)N1C(=O)O1C(=O
