"model","theta_atlas","se","num_items","time_sec"
"01-ai/Yi-1.5-9B-Chat",-0.850537686520572,0.144516041919455,30,2.14592480659485
"jeiku/Garbage_9B",0.302195458415846,0.106071829250033,30,2.18382573127747
"danyoung/billie",0.874022481459564,0.0858870534506683,30,2.11037826538086
"Locutusque/Hercules-4.0-Mistral-v0.2-7B",0.0291370403520656,0.0845753081645075,30,2.05321741104126
"jondurbin/bagel-7b-v0.1",0.258944925656253,0.109845117500798,30,2.1203887462616
"jjaaaww/posi_13b",-0.895552941130009,0.142058535985579,30,2.07401561737061
"zorobin/mistral-class-shishya-all-hal-7b-ep3",-0.550981379368802,0.112386520657186,30,2.10501265525818
"tricktreat/Llama-2-7b-chat-hf-guanaco-freeze-embed-tokens-q-v-proj-lora",-1.41985617942167,0.19055265137854,39,2.78860354423523
"saishf/West-Maid-7B",0.773373035395674,0.0817666999486306,30,2.05767345428467
"shadowml/Marcoro14-7B-ties",1.01533878295519,0.0805637620939568,30,2.07280325889587
"beberik/Nyxene-v3-11B",0.524420002704723,0.0954146855226431,30,2.06317043304443
"01-ai/Yi-34B-200K",-0.26440732352586,0.0785866604932821,30,2.06270670890808
"eren23/dpo-binarized-NeutrixOmnibe-7B",3.2882842641238,0.358073752384009,500,36.6002390384674
"OpenBuddy/openbuddy-mistral-7b-v13.1",-0.708745185759716,0.147905575262988,30,2.09960699081421
"lemon-mint/gemma-ko-7b-instruct-v0.71",-1.20742793016,0.16370732429499,30,2.07115197181702
"icefog72/IceCoffeeTest2",0.982419371424045,0.0834871000316801,30,2.03988933563232
"shahzebnaveed/NeuralHermes-2.5-Mistral-7B",0.598420346718346,0.0952844273791366,30,2.0615930557251
"ChaoticNeutrals/Eris_Remix_DPO_7B",1.51292041190994,0.0740293493857386,30,2.05896759033203
"Ritvik19/zephyr-phi-1_5-sft-qlora",-1.93278961648017,0.088378248919603,30,2.10336089134216
"h2oai/h2o-danube2-1.8b-sft",-1.39833477305101,0.165292742565401,30,2.10116839408875
"v1olet/v1olet_merged_dpo_7B",0.531439178272651,0.0962564065990114,30,1.98757839202881
"ChavyvAkvar/llama-3-lumimaid-habib-v5",-0.722671475658666,0.128397037257425,30,1.94893765449524
"jondurbin/airoboros-l2-7b-2.2.1",-1.40433964188554,0.14578779818563,30,2.08941006660461
"Locutusque/Hyperion-2.1-Mistral-7B",0.0289101693766649,0.0837175470694466,30,2.0952844619751
"FredrikBL/test-dare",0.518722329529305,0.101962708031764,30,2.08146476745605
"dddsaty/Merge_Sakura_Solar",0.912760467056569,0.0898315603921678,30,2.09627819061279
"ericpolewski/ASTS-PFAF",-0.769770066031649,0.134552918957762,30,2.05047845840454
"chujiezheng/zephyr_0.1",-0.217198575033268,0.0772387051655147,30,2.11782240867615
"prince-canuma/Llama-3-6B-v0.1",-1.19157353126861,0.16274979632959,30,2.01192665100098
"Ppoyaa/Lumina-2",0.755144927707467,0.082765792155436,30,2.09420442581177
"jerryjalapeno/nart-100k-7b",-1.30780719227935,0.157723039014712,30,2.06371259689331
"vicgalle/zephyr-7b-truthy",0.102962346082193,0.0924696491536224,30,2.05985951423645
"MaziyarPanahi/YamshadowInex12_Multi_verse_modelExperiment28",2.96912773827118,0.288145994013268,500,36.1889631748199
"NeuralNovel/Neural-Llama-3",-0.648390011679427,0.126986533758356,30,2.12240886688232
"Gille/StrangeMerges_46-7B-dare_ties",0.549771791583316,0.09497611982869,30,2.04574942588806
"uukuguy/speechless-code-mistral-7b-v1.0",0.20689089904562,0.110340921101651,30,2.04012060165405
"xxx777xxxASD/L3-ChaoticSoliloquy-v1.5-4x8B",-0.647860625619739,0.123524427789734,30,2.023118019104
"LLMNewbie/vic_critT_20pr",-0.671921774194075,0.133872122760861,30,2.06693696975708
"paulml/DPOB-NMTOB-7B",2.26326149018402,0.133227892453917,30,2.04601645469666
"grimjim/llama-3-merge-virt-req-8B",-0.690371246905588,0.125247269703594,30,2.05737805366516
"mistral-community/Mixtral-8x22B-v0.1",-0.205582196867726,0.0782925693265433,30,2.11195826530457
"lmsys/vicuna-13b-v1.1",-0.78804473163353,0.146388156390752,30,2.09583854675293
"cloudyu/Mixtral_7Bx4_MOE_24B",0.676839716238531,0.0899618494418037,30,2.03882503509521
"totally-not-an-llm/PuddleJumper-13b-V2",-1.07589973918508,0.152651733655567,30,1.97909140586853
"jisukim8873/falcon-7B-case-c",-1.49404500643523,0.145460646897853,30,1.99297952651978
