Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
CC1=C2C(CCCCC(C)C1C1CC(C)C3=C(CC(O)C(Cl)C3O)C(=O)O1)CC(=O)C2C(=O)O,-5.300000190734863,0.23261499652411236,495.0120000000002,3.400100000000001,0.42715404185974243,repairer
O=C(O)C1CC2CCCCC(C(=O)O)C(C2)C(=O)C2=C1C(O)C(O)C2Cl,-8.899999618530273,0.5239081114783183,386.8280000000001,1.1966999999999997,0.45987224176169733,repairer
O=C(O)C1=CC=C(C(=O)O)OC=C1,-6.699999809265137,0.6495009254358088,182.131,0.5098,0.6546108821419745,repairer
CC(=O)Nc1ccc(Nc2ccc(C(=O)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C)cc2)cc1,10.800000190734863,0.11008211679994451,801.3420000000001,15.677099999999962,0.4606431680401262,repairer
CC(=O)N1C2CC(C)C(C)C(C)C(C)C(C2)C2=CC(=O)N(C3=CC(=O)N(C(C)C(C)C(C)C3)C1O)C(C)C(C)C(C)C2,-0.20000000298023224,0.3768714598485274,583.8580000000002,6.043700000000007,0.25563121429330626,repairer
Nc1cccnc1C=C1c2ccc(-c3cccnc3)cc2CC1C1(O)CCCCC1,-9.600000381469727,0.642274681428064,397.52200000000033,5.133900000000003,0.6539481462776017,repairer
O=C1OC=COc2ccccc21,-6.5,0.5445173374014645,162.14399999999998,1.707,0.7207811845185569,repairer
CC1OC(C2C(=O)C=C(C3CCCC4=CC=CC4OC3=O)CC2Cl)=C(O)C(C)C1C,19.399999618530273,0.5018733429575193,432.9440000000002,4.7778000000000045,0.4539077366181212,repairer
CC1C(=O)C=C(C2C(=O)CCCCC2C(=O)O)CC1C(=O)c1ccc(O)c(O)c1Cl,-8.0,0.37510302647339006,434.87200000000007,3.545500000000003,0.5724615362967492,repairer
Cc1c(O)ccc(O)c1C(=O)C(=O)C1=C2CC(C(=O)C(=O)c3c(O)ccc(O)c3Cl)(CCCC(=O)OCC2=O)C(=O)C1=O,-8.699999809265137,0.09117550911051511,612.9270000000001,1.7957199999999998,0.46152467460385493,repairer
c1ccc(-n2ccccc3ccccc3n2C2CCCCC2OC2CCCCC2)c(C2CCC2)c1,-8.300000190734863,0.36646744368676065,468.68500000000046,8.656900000000002,0.6427950146652085,repairer
O=C1C2=C(CC(C(=O)CCC3CCCC(=O)C3C(=O)O)C2)CC(Cl)c2c1ccc(O)c2O,-8.399999618530273,0.34252845976101437,460.9100000000002,4.090000000000004,0.537505758726468,repairer
CC1C(=O)C=C2CC(O)C(CCCCC3=CC=CC3OC2=O)C1Cl,-7.599999904632568,0.5383613164482765,350.842,3.0882000000000014,0.40501467414458625,repairer
C1CCC(OC2CCCC2C2CCCC2N2C3CCCC24C(CC3)CC4C2CCC2)C1,-9.199999809265137,0.4653169858094752,425.7010000000004,7.106300000000009,0.4174855605539044,repairer
C1=CC2C(=C1)CN(C1CCCCC1C1CCC1)N2C1CCCCC1OC1CCCCC1,-9.100000381469727,0.5074834282223163,424.67300000000034,6.403200000000008,0.5432100083491822,repairer
O=C1CCCC1CCC(=O)C1CCC(=O)C1C(=O)C1CCC(=O)C1C(=O)C1C(=O)C1CCC(=O)C1C(=O)C1CCC(=O)C1C(=O)C1CCC(=O)C1CC1=O,-1.2999999523162842,0.16325406323385944,744.7900000000001,2.1158999999999994,0.39213141064749657,repairer
CC1C(=O)C=C2CC(Cl)C(C(=O)CCCCCOC2=O)C1=O,-8.5,0.3863595931950791,326.776,2.0006999999999997,0.46657603081356347,repairer
CC1C(=O)C=C2C(=O)C=C(C1=O)C(=O)C1(C)CCCC(=O)C2CCC(=O)C1C(=O)O,-7.699999809265137,0.49863257241589987,414.4100000000002,1.2044999999999997,0.39641423074119375,repairer
O=C1C=C(c2ccc(-c3ccc(C(=O)CC4CC4)cc3)cc2)C1=CC=C1C=CC1CC(=O)c1ccc(C2CC2)cc1,4.5,0.19281352425464604,536.6710000000003,8.491700000000003,0.6413040429047557,repairer
CC1c2ccc(O)c(Cl)c2C2CCCC(=O)C(C2)CC(C(=O)O)C(C(=O)O)C(C)C1C,-6.800000190734863,0.5794719249547673,450.9590000000002,5.069500000000003,0.434763289636134,repairer
OC1CCCCCC2CC(C3CCCC3)CC3CC4CCCC23N4C2CCCC2C2CCCC12,-3.5,0.4263891932173928,467.7820000000004,7.726000000000009,0.3620786305191427,repairer
CC1C(C(=O)O)C(=O)CC2(C3CC(=O)C(O)C(O)C(Cl)C3C)CCCCC(C(=O)O)C1C2=O,-6.0,0.2608854432668793,486.9450000000003,1.2968999999999997,0.41446293084049113,repairer
CC1CCCCC(=O)C(Cl)C(C(=O)C2Cc3ccccc3C2O)C1C(=O)O,-7.900000095367432,0.7706705693286312,392.8790000000001,3.165000000000001,0.5324139585434938,repairer
CC(C)C1C(O)C(Cl)C(=O)CC(C(=O)CC2CCCC2=O)C1C1CC2C(Cl)CC1C(O)C2O,-8.800000190734863,0.39312608084200823,503.4630000000003,2.7457000000000016,0.3826297502176253,repairer
CC1C(O)=C2C(Cl)CC(C(=O)OCCC=C3C(=O)CC4CCCC3CC4)C(=O)C21O,-9.199999809265137,0.23011415346169864,436.9320000000003,3.404700000000003,0.42667813645440383,repairer
CC1=C2C(=O)OCCCCCC(=O)C(C1=O)C(C)C(=O)C2(Cl)c1ccccc1,-8.199999809265137,0.4077011127739174,402.8740000000001,3.5276000000000023,0.49414594073730156,repairer
CC1=C2C(=O)OCCCCCC(=O)C(Cl)C(C)C(=O)C(C)C2(O)C(=O)C(C)C(C)C(=O)C(C)C(C)C(=O)C1C,18.799999237060547,0.3426353969937281,567.1190000000003,4.070400000000004,0.4223796313775964,repairer
Cc1ccc2c(c1)C(=O)C=C(C(=O)Oc1ccccc1C(C(=O)O)C(=O)c1ccccc1)CC(=O)C2Cl,-7.199999809265137,0.16081895500780455,516.9330000000002,5.013520000000003,0.6264025455492138,repairer
O=C(O)C1C=CC=CC1(C(=O)O)c1ccc(Cl)cc1,-6.900000095367432,0.8906581785946729,278.691,2.4892000000000003,0.6418542041064826,repairer
O=C1C(=C(C2CCC3CC(Cl)C(C2)C(O)C3O)C(C(=O)O)C2CCC3CC(Cl)C(C2)C(O)C3O)C2CCCC1CC2,-3.5999999046325684,0.23588792216285354,613.6189999999999,4.293800000000004,0.30508543239949865,repairer
O=C1OCCCCC1CCC(=O)C1C(c2ccccc2Cl)C(=O)C1c1ccccc1Oc1ccccc1O,-8.899999618530273,0.32877601042017657,533.0200000000002,6.596800000000006,0.6048360470299297,repairer
O=C1C=CCC(C2=CC=CC(=O)Oc3c(O)cc(O)c(Cl)c3C2)CO1,-9.0,0.5891463953697675,362.76500000000016,2.8146000000000013,0.546471317143519,repairer
O=C1C=C(C2=C(C3=C(C4=C(C(=O)OC5CCC5)CC(=O)C(=O)C4=O)CC(=O)C(=O)C3=O)CC(=O)C(=O)C2=O)CC(=O)C1=O,-7.300000190734863,0.25850677757244933,588.4330000000003,-1.6576999999999982,0.595809422384362,repairer
O=C(O)C1CCCCc2c(Cl)c(O)cc(O)c2C1C(=O)O,-8.300000190734863,0.6657638415392976,314.7210000000001,2.3466000000000005,0.6522948378527418,repairer
O=C1OCCCCCC2C1=CC=CC(O)C1=C(O)C(Cl)=C12,-8.800000190734863,0.6752927715697709,308.761,2.8955000000000015,0.5448695326233504,repairer
