Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2N=CN=CC3)C[C@@H]1O,-7.400000095367432,0.30607224316005904,490.1950000000003,0.1614999999999996,0.4962426112133988,repairer
O=P(O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c2N=CN=CC3)C[C@@H]1O,-7.599999904632568,0.30607224316005904,490.1950000000003,0.1614999999999996,0.4962426112133988,repairer
O=P(O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c2NCNC3)C[C@@H]1O,-7.300000190734863,0.22912329637888174,480.2000000000003,-0.6526000000000005,0.5096279890508433,repairer
O=C1N=CN=C2C1=NC(=O)N2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,-7.900000095367432,0.23839523586966946,506.15000000000015,-1.3508000000000007,0.4986810876496618,repairer
CC(=O)n1nc2n(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(C)C3O)c(=O)nc-2n(C)c1=O,-7.300000190734863,0.21433134647993163,579.245,-1.8588999999999998,0.49976719546086096,repairer
CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,-6.699999809265137,0.06875840845241152,681.3110000000005,-1.02343,0.43575508958593634,repairer
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,-8.100000381469727,0.24658299225399324,328.27000000000004,-5.439699999999993,0.5589358123840846,repairer
O=P(O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)C[C@@H]1O,-7.300000190734863,0.22702140467658477,531.2480000000004,0.3922999999999995,0.5604874146378374,repairer
O[C@@H]([C@@H](O)[C@@H](O)OC1COC1)[C@H](O)[C@H](O)C1OCO[C@H]1O,-7.099999904632568,0.25481271024196056,312.271,-4.144899999999994,0.4876572716260304,repairer
OC[C@@H]1C(O)C(O)[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)O[C@H]1COC[C@H](O)[C@H](O)C1O,-7.800000190734863,0.187365908997434,386.35000000000014,-5.7886999999999915,0.46921001564770864,repairer
O=C1C=C2C3=CC=CC(=C(C(F)(F)F)C(n4ccccc4=O)=C2CC=CC=C3)N1,-6.199999809265137,0.7818057595744157,396.36800000000005,3.944300000000003,0.485595571637746,repairer
O=C1C=CCN1c1ccccc1-n1ccc(=O)n1-c1ccccc1C(F)(F)F,-5.5,0.6923912230842615,385.345,3.549800000000002,0.7008876389125069,repairer
O=C1N=C2C(=O)N=CN=C2C2CC(CC(O)C(P(=O)(O)O)C(P(=O)(O)OP(=O)(O)O)C(O)C(O)C2O)N1,-5.599999904632568,0.1421769099303793,592.2840000000002,-3.4080999999999997,0.29366117126603647,repairer
O=P(O)(O)O[P@](=O)(O)O[P@@](=O)(O)OCC1O[C@@H](n2cnc3c2N=CNC3)[C@H]1O,-7.300000190734863,0.25997450188571175,464.1570000000002,-0.7523000000000006,0.4976082829300065,repairer
O=C(OP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1O[C@H](n2cnc3c2N=CN=CC3)[C@H](O)[C@H]1O,-7.699999809265137,0.2270827525805733,520.1770000000001,-1.3411000000000004,0.4769950810428688,repairer
NC1CNc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)N1,-8.399999618530273,0.17007674151237617,511.21400000000006,-2.032200000000001,0.4824201726827663,repairer
O[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2O)O[C@H](O)[C@H]1O,-7.800000190734863,0.24250267241918264,314.243,-5.4821999999999935,0.5410418815502597,repairer
OCC1OC[C@H](O[C@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,-8.100000381469727,0.24420566740329405,342.297,-5.397199999999993,0.5512965941649457,repairer
O[C@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](O)[C@@H](O)CCO[C@H](O)[C@@H]2O)[C@H](O)O[C@@H](O)[C@H]1O,-8.199999809265137,0.21544545459628076,388.32200000000006,-5.7570999999999914,0.45612164835510394,repairer
O[C@@H]1[C@H](O)[C@H](O)[C@H](O)O[C@@H](O)CO[C@H](O)[C@@H]1O,-7.400000095367432,0.22614848734624382,256.207,-4.567999999999995,0.5050001204412078,repairer
O[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)O[C@H]2O)O[C@H](O)[C@H]1O,-7.900000095367432,0.22900834807225032,344.26900000000006,-6.121299999999993,0.5380798952740031,repairer
OC(O)C1OC2OC[C@H](O)OC(O)[C@@H](O)O[C@@H]2OC1O,-7.900000095367432,0.25907328532725277,300.21600000000007,-4.298299999999996,0.41530642286234365,repairer
OC(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)O[C@H]1CCO1,-6.599999904632568,0.26229249954030576,240.20799999999997,-3.5387999999999993,0.5474535159204896,repairer
O=P(O)(O)O[P@](=O)(O)O[P@@](=O)(O)OCC(O[C@H]1OC1N1Cc2[nH]c3c(c21)NCCN3)C1O[C@H]1O,-7.0,0.12509604484747885,550.2470000000004,-0.6998000000000002,0.4363188106729578,repairer
O=P(O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H](O)C[C@@H](O)C1C[C@@H]1NC1CC1NC1CC1NC1CC1,-6.400000095367432,0.10509312645879071,551.3630000000002,-0.9568999999999981,0.4470648601036832,repairer
O=P(O)(O)O[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c2N=CNC3)C[C@@H]1O,-7.900000095367432,0.2620558447197618,478.18400000000025,-0.36220000000000047,0.49911314971296594,repairer
O[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)O[C@H]2O)O[C@H](O)[C@H]1O,-8.0,0.22900834807225032,344.26900000000006,-6.121299999999993,0.5380798952740031,repairer
O[C@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)O[C@@H](O)[C@H]1O,-7.900000095367432,0.22900834807225032,344.26900000000006,-6.121299999999993,0.5380798952740031,repairer
O[C@H]1[C@H](O)[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@H]2O)O[C@H](O)[C@H]1O,-8.199999809265137,0.24250267241918264,314.243,-5.4821999999999935,0.5410418815502597,repairer
