0,1,2,3,4
C1cncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1c2ccc(cc2Nc3c(Nc4c(Nc5ccccc5)cc4)nc3)C1c1ccccc1OC1,C1cncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,C1NCNc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1
C1=NC(=O)C2=NC(=O)N(C3C(C(C(C(C(C(C(C3O)O)O)O)O)O)O)C2=N1,C1=NC(=O)C2=NC(=O)N([C@H]3C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O3)C2=N1,CC(=O)N1C(=O)N(C2=NC(=O)N(C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C)O)C2=N1)C,C1=NC(=O)C2=NC(=O)N(C3CC4(C(C(C(O4)C)O)P(=O)(O)O)P(=O)(O)O)C2=N1,CC(=O)N1C(=O)N(C(C(C(O)C(C(C(O)(COP(=O)(O)OP(=O)(O)O)O)COP(=O)(O)OP(=O)(O)O)C)C)C)C1=N
CC1=CC(F)=C(F)C(C(F)(F)C1)S[C@H]2[C@]3(C(=S)C2)CC4(C(C(F)(F)C3)C)C,C1c2ccccc2Nc1c3c(Nc2ccccc2)nc3c3c4ccc5c4nnc5c3n3s1,C1=CC(F)C(F)[C@H]2[C@]3(C(=S)C1)[C@@]14S[C@@H]1CC(F)=C(F)[C@@]24C,O[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,CC1=C(F)[CH]2[C]3(C(=S)C1)[C]14S[C]1CC(F)=C(F)[C]24
C1CC1Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,C1CC1Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,C1Ncnc1c2ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,C1Ncnc1c2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,C1Ncnc1c2ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1
CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O
CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,C1CC[C@H]1C(=O)NCC(C)C(=O)OCCC1OC1C2C(=O)N3C=CC(=C3)N2C(=O)N1C(=O)O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O
C1OC[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)C1OCO[C@H]1O,C1OC[C@H](O[C@H](O)[C@@H](O)[C@H](O)O[C@H]2C(O)C(O)[C@H]2CO)C(O)[C@@H](O)[C@H]1O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O,CC(=O)N1C(=N)N(C(C)C(C)C(O)C(C)C(COP(=O)(O)OP(=O)(O)O)C(O)(O)COP(=O)(O)OP(=O)(O)O)C1=O
C1Nc2c3c(N)c4n(c1c5ccccc5)nc4c3Nc2C(C(N=O))C1c2ccccc2C1,C1Nc2n(C(C3=CC=CC=C3)C(=O)N3)C(N)N2C1C1c2ccc(cc2)C1,CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)s1)S(=O)(=O)Cc1ccccc1,CC(C)CN(Cc1ccc(cc2ccc(S(C(=O)=O)C(=O)C2)c1)s1)S(=O)(=O)Cc1ccccc1,CC(C)CN(Cc1ccc(cc2ccc(S(C(=O)=O)C(=O)S)cc2)s1)S(=O)(=O)Cc1ccccc1
C1=O[NH]C/C=C/C1O[C]1c2nccc(NCCO)c2c1n2c3c(NCCO)nccn3c2c1O[C]1c2ccc(F)cc2C1c3ccc(cc3)C1OC1,C1=CC=CC2=CC=CC3=C(C(F)(F)F)C(=C(C1)C2=CC(=O)N3)N1C=CC=CC1=O,CC1=CC(=O)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)C(F)(F)Fc1ccc(cc1)N1c2ccccc2Nc2ccc(cc2)Nc2ccccc2c12,C1=CC(=O)N(C1)C1=CC=CC=C1N1C=CC(=O)N1C1=CC=CC=C1C(F)(F)F,CC1=CC(=O)N1C2=CC=CC=C2C3=CC(=C(C(=C3)C(F)F)C(F)F)N4C=CC(=O)N4C5=C1C=CC(=C5)N2C=CC(=C2)N4C=CC(=O)N4
C1cncn1c1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O[P@](=O)(O)O)O1,C1=NC(=O)C2=NC(=O)N(C(C3C(C(O)C(C(C(C(O)P(=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)C3)O)C)C2=N1,CC(=O)N1C(=O)C2=NC(=O)N(C1CC3C(C(C(C(O)C3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)C2=N1)C,C1=NC(=O)C2=NC(=O)N(C3CC(C(O)C(C(C(C(C(C3)O)P(=O)(O)O)P(=O)(O)OP(=O)(O)O)O)O)C2=N1),C1=NC(=O)C2=NC(=O)N(C3CC(C(C(O)C(C(C(=O)OP(=O)(O)O)O)C)O)C)C2=N1
