Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
Cn1c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3[C@@H](O)CO[C@@H]3C(C)(C)C)[C@@H](O)[C@H]2O)c2c(N)ncnc21,-10.7,0.19376720204384965,599.4269999999999,-1.2435999999999972,5.116958065946192,0.4883041934053808,0
CC(=O)O[C@@H]1[C@H](O)[C@@H](OP(=O)(O)O)C(C(=O)O)=C[C@H]1C,-6.4,0.394483428841531,310.195,-0.5824000000000005,4.339144851168912,0.5660855148831088,0
CC(=O)Nc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1)n2CC(=O)O,-10.2,0.49365890084721986,483.42400000000015,2.8218000000000005,2.4635112269020087,0.7536488773097991,0
CC[C@@H](C)[C@@H]1N(C2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc(N)nc3c2ncn31,-7.6,0.36393983346190567,430.3580000000001,-0.6708000000000001,5.631327199092883,0.4368672800907117,1
CCN(CC)C(=O)c1ccc(Oc2ncccc2C2CCOCC2)cc1,-9.9,0.7780749801843481,354.4500000000002,4.249900000000004,2.266863335617506,0.7733136664382494,0
C[C@@H]1C[C@@H](C(=O)O)C(OP(=O)(O)O)=C[C@H]1O,-7.2,0.5240347820763288,252.159,0.0810999999999999,4.4215970186879865,0.5578402981312014,1
Cc1ccc(C(F)(F)F)cc1-c1cc(=O)n(-c2ccccc2)c(-n2ccc(=O)nc2)n1,-8.2,0.5021201080821956,424.3820000000001,3.7726200000000034,2.7518660378199034,0.7248133962180097,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,-9.6,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
CC(C)(C)OC(=O)N[C@@H]1CCCN(C(=O)c2ccn3ccnc3c2)C1c1ccc(S(C)(=O)=O)cc1,-5.0,0.5885025994875032,498.60500000000013,3.608400000000003,3.4696196224566798,0.653038037754332,0
Cc1c(O)c(O)c(O)c(Cl)c1C(=O)OC1CCCCC1,-8.6,0.5762593962000073,300.7380000000001,3.2547200000000016,2.6589773338529756,0.7341022666147025,0
CC(=O)Nc1ccc(S(=O)(=O)NCCN=O)cc1,-7.6,0.5862229518816995,271.29799999999994,0.6896999999999998,2.205408832585322,0.7794591167414678,0
Cc1cc(=O)n(-c2ccc(C(=O)O)cc2)c(-c2ccc(O)cc2)n1,-8.0,0.7730439024831955,322.32000000000005,2.61172,2.0642470404997777,0.7935752959500222,0
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H](O)[C@@H]1O,-9.1,0.49019370221619485,281.272,-1.5914999999999992,3.7397557085100495,0.626024429148995,1
COc1cc(C(=O)O)cc(NC(C)=O)c1OC,-7.1,0.82818777496909,239.22699999999998,1.3603999999999998,1.8511773510713248,0.8148822648928675,0
C/C(CC(=O)c1ccc(C(F)(F)F)cc1)=N\[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,-10.7,0.14321382104523658,578.5870000000003,7.019920000000007,3.2448872926262986,0.6755112707373702,0
CC(C)Oc1ccc2c(c1)CC(C(N)=O)(c1ccc(C#N)cc1)C2,-10.1,0.9408121442872163,320.39200000000005,2.8673800000000016,3.0001521780092624,0.6999847821990738,0
CCCCCn1cnc2c(O)cc(-c3ccc(F)cc3)cc21,-10.2,0.6909382614475246,298.36100000000005,4.738200000000004,2.2269123681757694,0.777308763182423,0
C[C@H]1C(=O)C(O)=C[C@@H]1OP(=O)(O)O[C@H]1O[C@@H](C(=O)O)C[C@@H]1O,-9.0,0.49030027302078977,338.20500000000004,-0.29020000000000024,4.95418722160968,0.504581277839032,1
N=C1OC(SC[C@@H]2NC(=O)[C@H](C(=O)N[C@@H]3C=CS[C@@H]3C(=O)O)NC(C(=O)O)=CC2=O)=NC1=O,-9.5,0.21508254595377743,497.46700000000027,-2.1976299999999966,5.384219512940299,0.4615780487059701,1
N=C(N)c1ccc(Oc2c[nH]c3ccccc23)cc1,-9.9,0.49345146379948573,251.28900000000002,3.244270000000001,2.034643069398644,0.7965356930601356,0
CC(C)[C@H]1SC(Nc2ccc(F)cc2)=NC1=O,-8.6,0.8795666623454342,252.314,2.8916000000000004,2.8656806183900283,0.7134319381609971,0
CC(C)(C)c1ccc(-c2nc3ccccc3[nH]2)cc1,-8.5,0.6751407534418719,250.345,4.527400000000004,1.7945438153193898,0.8205456184680611,0
CCNc1ccc(O)c(O)c1,-6.7,0.44580801401934456,153.18099999999998,1.5295999999999996,1.934495720912615,0.8065504279087385,0
CCN(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)CCCC2,-7.5,0.6873668687845116,461.6060000000003,3.3758000000000017,3.0220533451910825,0.6977946654808918,0
C[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(Cl)cc1Cl)C(c1ccccc1)c1ccccc1,-10.3,0.4327720511355621,495.45000000000016,6.068800000000006,2.99173597802217,0.700826402197783,0
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-8.8,0.26877979396934804,326.298,-4.369599999999997,4.3123389583872695,0.568766104161273,1
COc1cc(C(=O)O)c(OC)cc1NC(C)=O,-7.6,0.82818777496909,239.22699999999998,1.3603999999999998,1.7791650433790167,0.8220834956620984,0
CC[C@H](O)CC[C@H](C)CCCO,-6.4,0.619013850286967,174.28399999999996,1.9461,3.1251282025581393,0.687487179744186,0
Cc1ccc(C(=O)NCc2ccc(S(=O)(=O)c3ccc(F)c(F)c3)cc2)c2nccnc12,-12.1,0.46198482164572907,453.47000000000014,3.9792200000000024,2.3538586654728597,0.764614133452714,0
