0,1,2,3,4
CC/C(=C\C=C\C(F)(F)F)C(F)(F)F)c1cccc(C(C)c2ccc(CO)c(CO)c2)c1,CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(C(C)c2ccc(CO)c(CO)c2)c1,CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1,C1CCC(=C(C=C(C(F)(F)F)C(F)(F)F)C1)c1cccc(C(C)c2ccc(CO)c(CO)c2)c1,C1CCC1/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(C(C)c2ccc(CO)c(CO)c2)c1
C1=CC=CC=C1Nc2ccc(cc2)Nc3=NC=CC(Nc4c5ccccc5c4)c3C(=O)C6=CC=CC=C6O,CC1=CC(=O)Nc2ccc(Nc3c(N(Cc4ccccc4)c5ccc(Nc6ccccc6)c5)C3)C2)C(O)C1,CC(=O)c1ccc(cc1)Nc2=NCc3cccc2c3c4cnn4c5c4cccc5C(=O)c6ccc7c(ccc7)OC6,C1c2ccc(NC(=N)C3c4cccc(C5cnn(C)c5)c3C2)c(OC)c1,C1=CC=CC2=C1C(=O)Nc3ccc(cc3)Nc4ccc5c(ccc5C4)C(=N2)C6=C(C(=O)Nc7ccccc7)C(=O)C6OC1
CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
O=C1c2ccccc2C(=O)c3ccc(cc3)cc1C(=O)Nc1ccc(cc1)Nc1ccc(cc1)N1C2CCCCC2N1,C1=O[NH]C2=CC=CC3=C2C(C(C(C(C(C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC9=C8N1C=CC=C9,O=C(Nc1ccc(cc1)S(=O)(=O)c1c(cc(F)c(F)c1)c1ccccc1)c1ccn2ccnc2c1,C1=CC=C(C(=O)Nc2ccc(cc2)S(=O)(=O)c3ccc(cc3)F)c1c1ccccc1Nc2c3c(ccc3c2)cccc2c(ccc2F)c1ccccc1,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccn2ccnc2c1
C1=COc2ccc(cc2)Nc3ccccc3S(=O)(=O)c4ccc(cc4)Fc5ccc(cc5)Fc6ccccc6,O=C(Nc1ccc(cc1)S(=O)(=O)c1c(cc(cc1F)F)c1ccccc1)c1ccn2c1ccccc2c1,C1=Oc2ccccc2Nc3ccc(cc3)Nc4ccc(cc4)Nc5ccc(cc5)Nc6ccccc6S(=O)(=O)c7cc(F)cc(F)c7,C1=CC(=O)Nc2ccc(cc2)C(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Fc1cc(F)c2ccccc2c1Nc1ccccc1Nc1ccccc1c2ccccc2c1,O=C(NCC1=CC=CC2=C(S(=O)(=O)C3=CC(F)C=C(F)C3)C=C2)C1=CC=C1N2=CC=NC2=C1
C1=C(F)[C@H]2[C@]3(C(=S)C1)[C@@]14S[C@@H]1CC(F)=C(F)[C@@]24,O=C(Nc1ccc(cc1)S(=O)(=O)c1c(cc(F)c(F)c1)c1ccccc1)c1ccn2ccnc2c1,C1=C(F)C2(C(C(=S)C1)C3(C(C(F)C(C(F)C3)C4)C2)C4)S,O=C(Nc1ccc(S(=O)(=O)c2cc(F)c(F)cc2-c2ccccc2)cc1)c1ccn2ccnc2c1,CC1=CC(F)=C(F)C1S2[C@H]2C3[C@]3(C(=S)C1)C1CC(F)C(C)C(C)C1S4[C@H]4C2CC(F)=C(F)C3C(C)C(C)C3
C1=O(Nc1ccc(S(=O)(=O)c2cc(F)c(F)cc2-c2ccccc2)cc1)c1ccn2ccnc2c1,C1=O(Nc1ccc(S(=O)(=O)c2cc(F)c(F)cc2-c2ccccc2)cc1)c1ccn2ccnc2c1,C(=O)(Nc1ccc(cc1)S(=O)(=O)c2ccc(F)c(F)c2-c2ccccc2)cc1)c1ccn2ccnc2c1,C1=Oc2ccc(cc2S(=O)(=O)c3ccc(F)c(F)c3-c3ccccc3)cc1Nc1ccc(cc1)c1ccccc1c1ccncc1,O=C(Nc1ccc(S(=O)(=O)c2cc(F)c(F)cc2-c2ccccc2)cc1)c1ccn2ccnc2c1
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccn2ccnc2c1,C1=Oc2ccc(cc2N)C3=CC=CC4=CC(=O)Nc5c1cc(cc5)S(=O)(=O)C6=CC=CC(F)C(F)C6C3,C1=O[N]c2ccccc2c3ccc(cc3)S(=O)(=O)c4ccc(cc4)Fc5ccccc5Fc6ccccc6c1Nc7ccccc7c1,C1=O[NH]C2=CC=CC3=C(C=C(C(=O)S(=O)(=O)C3)C2)C1C1=CC=CC=C1N2C=CC=CC2=C1,C1=CC=C(C(=O)Nc2ccccc2SC1(=O)(=O)c1ccc(cc1)F)c1ccc(cc1)F)c1ccc(cc1)n2c1ccccc1c2
CC(=O)N(C1CCN(C2Nc3c(ccc3c2Nc3c(ccc(N(C)C3)C(F)C(F)F)C3)C1)CC1)C1CCN(C2Nc3c(ccn3C)c3ccccc3)c2n3c(ccn3C)c3cc,CC(=O)N(C(C(F)(F)F)C1=CC=CC=C1)C1CCN(C2=Nc3c(ccc3n2)C4=CC=CC=C4)C1CC1,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,CC(=O)N(C1=CC=CC=C1)C(F)(F)F.C1CCNc2nnc(-c3ccnn3C)c3ccccc23CC1,CN(C(=O)c1ccc(cc1)C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
