_id	heading	loc.0	loc.1	owner	pitch	place_id	type	votes
50e5f7d4d7c3df413b00056a	0	22.310524	114.17063699999994	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d4d7c3df413b00056b	0	22.274799	114.19282799999996	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d4d7c3df413b00056c	0	22.291117	114.14737300000002	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d4d7c3df413b00056d	0	22.314273	114.17717600000003	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d4d7c3df413b00056e	0	22.332412	114.20479	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d4d7c3df413b00056f	0	22.316815	114.21794999999997	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d4d7c3df413b000570	0	22.34126	114.13436000000002	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000571	0	22.331419	114.14900699999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000572	0	22.298067	114.17461200000002	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000573	0	22.333771	114.15824299999997	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000574	0	22.29959	114.17793499999993	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000575	0	22.342618	114.16637700000001	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000576	0	22.278118	114.16531299999997	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000577	0	22.339906	114.17598099999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000578	0	22.323095	114.16533099999992	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b000579	0	22.309713	114.17001099999993	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b00057a	0	22.312401	114.16251	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d5d7c3df413b00057b	0	22.326928	114.18732499999999	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b00057c	0	22.284974	114.15134999999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b00057d	0	22.287932	114.21281599999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b00057e	0	22.314119	114.16705000000002	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b00057f	0	22.31243	114.22576500000002	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000580	0	22.333135	114.21662000000003	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000581	0	22.302169	114.18946699999992	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000582	0	22.287116	114.21998800000006	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000583	0	22.327671	114.21495299999992	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000584	0	22.305223	114.22940500000004	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000585	0	22.337041	114.16001299999994	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000586	0	22.327313	114.15289400000006	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d6d7c3df413b000587	0	22.30829	114.23931199999993	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b000588	0	22.342764	114.15809999999999	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b000589	0	22.295026	114.15108099999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b00058a	0	22.331865	114.16192000000001	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b00058b	0	22.336551	114.20048900000006	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b00058c	0	22.298523	114.17734100000007	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b00058d	0	22.331051	114.14559299999996	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b00058e	0	22.347083	114.201096	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b00058f	0	22.343717	114.18987400000003	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b000590	0	22.275264	114.18653199999994	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b000591	0	22.331505	114.16432899999995	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b000592	0	22.28287	114.18538899999999	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d7d7c3df413b000593	0	22.33514	114.20176200000003	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b000594	0	22.2825	114.186329	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b000595	0	22.303155	114.22709399999997	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b000596	0	22.335097	114.16089399999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b000597	0	22.283453	114.15102999999999	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b000598	0	22.312876	114.227398	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b000599	0	22.339582	114.15292699999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b00059a	0	22.278117	114.16623000000004	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b00059b	0	22.304448	114.225819	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b00059c	0	22.336697	114.18149700000004	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b00059d	0	22.293677	114.20263499999999	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b00059e	0	22.342792	114.17703200000005	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b00059f	0	22.32057	114.20621099999994	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d8d7c3df413b0005a0	0	22.345235	114.19673699999998	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a1	0	22.305539	114.16938000000005	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a2	0	22.332394	114.20525599999996	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a3	0	22.342932	114.15747699999997	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a4	0	22.330711	114.14647400000001	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a5	0	22.331706	114.19199800000001	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a6	0	22.317496	114.15891999999997	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a7	0	22.314379	114.16937699999994	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a8	0	22.315207	114.16070200000001	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005a9	0	22.339306	114.198396	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7d9d7c3df413b0005aa	0	22.321666	114.12408200000004	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005ab	0	22.285166	114.14231700000005	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005ac	0	22.285624	114.143327	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005ad	0	22.320501	114.22337300000004	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005ae	0	22.28065	114.18156799999997	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005af	0	22.312693	114.21865100000002	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005b0	0	22.28737	114.20496300000002	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005b1	0	22.299294	114.16856000000007	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5f7dad7c3df413b0005b2	0	22.289058	114.19601599999999	deepak.jagdish@gmail.com	0	50e5f7c1d7c3df413b000495	gsv	0
50e5fae9d7c3df413b000730	0	35.002028	135.75965900000006	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5fae9d7c3df413b000731	0	35.007658	135.73765100000003	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000732	0	35.00213	135.77853000000005	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000733	0	35.005004	135.75895200000002	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000734	0	35.056286	135.76709099999994	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000735	0	34.998642	135.71597199999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000736	0	35.022702	135.710144	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000737	0	35.016233	135.70925899999997	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000738	0	34.996788	135.74754299999995	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
50e5faead7c3df413b000739	0	35.007722	135.76478599999996	deepak.jagdish@gmail.com	0	50e5fad8d7c3df413b00063c	gsv	0
