0,1,2,3,4
Nc1nccc2ccccc12,C1CCC2C1CCC2,Nc1ccccc1Nc2ccccc2,Nc1nccc2ccccc12,Nc1ccccc1Nc2ccccc2
Nc1ccc(cc2c1ccccc2),Nc1nccc2ccccc12,Nc1ccc(ccc1)C2CCC2,Nc1ccc(N)cc2ccccc12,C1NCC2CC3CC(C(C(C(C(C2)C)C)C)C)C3
C1(NCC2CC3CC4CC(C5C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,Nc1nccc2ccccc12,Nc1nccc2ccccc12,C1CCC2C1c3c(ccc3N)C2,Nc1nccc2ccccc12
N=C(N)c1ccc(N)cc1,N=C(N)c1ccc(N)c1,C1=NC=CC(N)C1CCC1=CC=NN1,N=C(N)c1ccc(N)c1N,N=C(N)c1ccc(N)c1
C1NCCC2CC(CCC2)C1,C1NCCc2ccccc2C1,Nc1nccc2ccccc12,Nc1nccc2ccccc12,C1c2ccccc2Nc1
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
O=C(NCC1=CC=CC=C1)C1=CC=CC2=C3NCC=CC3=CC2=C1,O=C(NCC1=CC=CC=C1)C1=CC=CC2=C(N=CC(=C2)C1)N,CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O,O=C(NCC1=CC=CC=C1)C1=CC2=C(C=CC(=C2)N)N=C1,CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O
Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1c2ccccc2CC1,Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1c2ccccc2CC1,C1c2c(N(C1)C(=O)Nc2c1n(C1)c2ccc(cc2)N1C)n3c1ccccc1n3C1c2ccccc2C1,Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1c2ccccc2CC1,Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1c2ccccc2CC1
NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(O)c1,C1=CC(=O)C1c1ccc(O)c(O)c1,CC1=CC(=O)C2=CC=CC=C2C1=O,CCc1ccccc1C(=O)C(=O)N
CC(=O)N1CCC[C@H]1C(=O)Nc1ccc(Cl)cc1C1ccc(Cl)cc1C1ccccc1C1ccccc1,CC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1Cl)C(c1ccccc1)c1ccccc1,C1CCC(=O)N1CCC2C1N(C2c3ccccc3)C2CC1CC2,C1CC1C(=O)N[C@@H]1CC[C@H]1C(=O)NCCc1cc(Cl)ccc1ClC1ccccc1c1ccccc1,CC1=C(CCO[P@](=O)(O)OP(=O)(O)O)S[C@H]([C@@H](O)/C=C/c2cccnc2)N1Cc1cnc(C)nc1N
CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@]2(O)[C@H]3[C@H]1C(=O)O,CC1=C(CCO[P@](=O)(O)OP(=O)(O)O)S[C@H]([C@@H](O)/C=C/c2cccnc2)N1Cc1cnc(C)nc1N,CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,CC1=C(CCO[P@](=O)(O)OP(=O)(O)O)S[C@H]([C@@H](O)/C=C/c2cccnc2)N1Cc1cnc(C)nc1N,CC1=C(CCO[P@](=O)(O)OP(=O)(O)O)S[C@H]([C@@H](O)/C=C/c2cccnc2)N1Cc1cnc(C)nc1N
Nc1ccc(ccc1C)C(=O)O,Nc1ccc(cc1)C(O)c2cc(O)c2,C1CCC(C(=O)C2=CC=CC=C2)C1(O)C1=CC=CC=C1O,CC1=CC(=O)C2=CC=CC=C2C1=O,C1=CC(=O)C2=C1C=CC(=O)C2
CCc1ccc(O)c(O)c1,Nc1ccc(cc1)C(=O)O,NCCc1ccc(O)c(O)c1,CCc1ccc(O)c(O)c1,NCCc1ccc(O)c(O)c1
Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1CCc2ccccc2C,C1Nc2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1CCc2ccccc21,Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1CCc2ccccc2C,C1Nc2c(N)c3ccc4c(N)c3c1c2C1CCc2ccccc21,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
C1c2c3c(N(C(N)=O)c4ccc(cc4)C3)cnc2n1C1CCc2ccccc21,C1c2c3c(cc4c1n(c(n(C)c4)C(=O)N3)C5CCc6ccccc5n2)C(C)c6c7ccccc6N7,Nc1nccc2ccccc12,C1NCC2CC3CCC2C1C3,C1CCC2CCNCC1C2
C1Nc2c(N)nc1c1c(N)nc2c1cc2c1ccc(N)C(=O)c1ccccc1C1CCc2ccccc21,C1NC(=Nc2cnc(N)c(-n3cnc(N)c3c2)nc1C1CCc2ccccc2C1CC1,C1c2ccccc2N1c1ccc(cc1)N2c1ccc(cc1)N2C(=O)N2c1ccc(cc1)N2C1CCc2ccccc21,C1Nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)n1C1CCc2ccccc2C1,C1CCc2c3c(N)nc2c1c(N)nc3c1ccc(cc1)N=C(N)C1CCc2ccccc21
