0,1,2,3,4
CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1,CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1,CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1,CN(C(=O)c1ccc(cc1)C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc3)c2c3ccccc3CC1,CN(C(=O)c1ccc(cc1)C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
CC1CCCO1,C1CCC1C1CCC1,CC1CCCO1,O=C(O)P(=O)(O)O,O=C(O)P(=O)(O)O
C=C1CC1[C@H]([C@H](NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1=CCS[C@H]1([C@H](NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1CC1CS[C@H]([C@H](NC(=O)/C(=N\OC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1=CCS[C@H]([C@H](NC(=O)/C(=NOC)c2csc(N)n2)C(=O)O)N[C@H]1C(=O)O,C1CC1C(=O)C(C(=O)NCC(=O)O)NCC(=O)O
C1=CC=C(C=C1)C(=O)(Nc1c2ccccc2c3c(cccc3Nc1ccccc1)c1cccnc1)Nc1ccc(cc1)S(=O)(=O)O.Cl.[Cl-].[Na+][O-],O=C1C2=CC3=C(C=C(C=C2C(=O)C1)C=C(C3)C4=CC=CC=C4)C5=C6C=CC(=C7C(=O)N7)N6C=CC=C5)C8=CC=CC=C8N1CCCCC1,C1=CC2=C(C(=O)C3=CC=CC=C3)C1=CC(=O)N2C=CC3=CC=CC=C3N2C1=CC=CC=C2C(=O)C1=CC=CC=C2N3C=CC=CC=C3C1=CC=CC=C2C(=O,C1=CC(=O)C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=CC=CC=C5C6=NC=CC(=C6)N1C(=O)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C,C1=O=S(=O)(Nc1cc(-c2ccc3nccc(N4CCOCC4)c3c2)cnc1Cl)c1ccc(F)cc1
CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,CC(=O)N(C1=CC=CC=C1)C(F)(F)F)C1CCN(C2=NC(=N)N(C3=CC=CC=C3)C3=CC=CC=C2)C1CCC
C1=O=S(=O)(Nc1c2c(cc3c(c2)c(cc3)Nc4CCCO4)cc1)c1c(cccc1)Nc2c(ccc(N3CCOCC3)c2)cc1Cl)c1ccc(cc1)F,C1=O(=O)(Nc1c2ccc3c(N4CCCOCC4)c3c2)c2cnc2c1Cl)c1ccc(F)c1c1ccccc1,CC1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1,C1=CC=CC=C1C(=O)(=O)Nc1cc2c(cc3c(cc(N4CCCOCC4)c3c2)c1)cnc1ClC1=CC=CC=C1F,C1=CC=C(C(=O)Nc2ccccc2-c3ccc(cc3)Nc4ccc(cc4)Nc5ccc(cc5)Nc6ccccc6Cl)c1Cl)C(=O)(Nc7ccccc7-c8ccc(cc8)Nc9ccc(cc9)Nc10ccc(cc10)Nc11cc
C1CCN(C(=O)c2ccccc2C(F)(F)F)C1CCNc2nnc(-c3ccccc3)cc2CC1,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,CC(=O)N(C(C(=O)c1ccc(cc1)C(F)(F)F)C1CCNc2nnc(-c3ccnn3C)c3ccccc23)CC1,C1CCN(C(=O)C1)C1ccc(F)cc1C(F)(F)FCCN1C2c3nnc(-c4ccccc4)C3c2ccccc3C1CC1,C1CCCN(C(=O)c2ccc(F)c2C(F)(F)F)C1CCNc2nnc(c3ccccc3C)c3ccccc3C2CC1
C1CC(C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(C(C)C1ccc(CO)c(CO)c1)C(C)C,CC/C(=C\C=C\C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1,C1CCC1/C(=C\C(=C\C(=O)(C(F)(F)F)C(F)(F)F)C1c2ccc(C(C(C(=O)C)C)c2)c1,C1CCC1CC(=C)C(=O)C(F)(F)FCC(F)(F)FCC1=CC2=CC=CC2=CC3=CC=CC4=CC=CC5=C4C=CC5=CC6=C3C=CC7=CC=CC8=C7C=CC8=CC9=C6C=,C1CCC1/C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)c1cccc(CCc2ccc(CO)c(CO)c2)c1
C1CCC2=CC=CC=C2C3CCC3CC4=CC=CC=C4C5=C(C(C(F)(F)F)C(F)(F)F)C(F)(F)F)C5CO1,C1CCCOc2ccc(cc2)C3CCC3C(=O)C4(C(F)(F)F)C(F)(F)F)C5CCC5C4CO,C1CCC2=CC=CC=C2CC3=CC=CC4=CC=CC5=C4C(=O)C(C(F)(F)F)C(F)(F)F5C3=CC=CC=C1C(=O)C6CCCC6CO,CC(=O)C1=CC=CC2=CC=CC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC2=CC=CC2=C1C3C(C(C(C(C(C3)C(=O)C4=C(C(F)F)C(F)F)C(F)F)C(F)F)C5CCC5)C6=CC=CC=C6C(=O)O
C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1,C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1,C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1,C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1,C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1-C1CCCCC1
