Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
CC1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1On1ncnc2ncnc1-2,-8.0,0.24097479115440396,507.18200000000013,-1.5384000000000013,4.964032857907853,0.5035967142092147,1
CC(=O)OP(=O)(O)OC1=C[C@@H](O)[C@H](C)C[C@@H]1C(=O)O,-7.4,0.6441248904653523,294.196,0.6518999999999999,4.684302544504688,0.5315697455495312,0
CC(=O)Nc1ccc2c(c1)SC1=NCC(c3ccc(F)cc3)NC12,-8.3,0.8761442548746882,341.411,3.6739000000000015,3.6571645747389825,0.6342835425261018,0
Cc1ccn([C@@H]2O[C@@H](CO)[C@H](O)[C@H]2OP(=O)(O)O)c(=O)n1,-6.8,0.47425754963424177,322.21000000000004,-1.7197800000000003,3.85452076929303,0.6145479230706969,0
Cc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1Oc1ncccc1C1CCOC1,-9.1,0.48821534848952836,399.4500000000003,4.7935200000000036,3.0022863693918147,0.6997713630608186,1
CC(C)(C)OCCOCCOCCOCCOCCO,-5.2,0.47937288852426657,294.388,0.8602000000000007,2.4420251080681883,0.7557974891931811,0
C[C@@H]1C=C(C(=O)O)[C@H](OP(=O)(O)O)[C@H](C(=O)O)O[C@H]1C(=O)O,-6.5,0.38787844661440113,340.177,-0.9519999999999995,4.4507060005531125,0.5549293999446887,1
CC(C)(C)c1ccc(-c2nc3ccc(C(F)(F)F)cc3n2-c2ccc(C(C)(C)C)cc2)cc1,2.2,0.30023058972577316,450.5480000000001,8.306300000000006,2.3227948915519665,0.7677205108448033,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,-7.6,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
CCN(CC)C(=O)c1ccc(CN2CC(=O)N(Cc3ccccc3)C2=O)cc1,-7.7,0.6946221609502824,379.46000000000004,3.133000000000002,2.115331595295574,0.7884668404704426,0
Cc1c(C(=O)OC2CCCCC2)oc(O)c(Cl)c1=O,-7.9,0.8460259616686319,286.71099999999996,2.796720000000002,2.8285439139387183,0.7171456086061282,1
CCN(CC)C(=O)c1ccc(S(=O)(=O)N2CCN(C)CC2)cc1,-6.8,0.8060724024038307,339.4610000000001,1.1047000000000002,1.9277485641826253,0.8072251435817375,0
CC(=O)Nc1ccc(-c2nc3ccccc3n2C(=O)c2ccc(O)cc2)cc1,-7.6,0.5688478292575831,371.3960000000001,4.055800000000002,2.0652227369703553,0.7934777263029644,0
CS[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,-7.4,0.8224894911723939,281.341,0.4183,4.0371644502539255,0.5962835549746075,1
COc1cc(C(=O)O)ccc1NC(C)=O,-6.3,0.7874187312147228,209.201,1.3518,1.5661585034193024,0.8433841496580697,0
C/C(CC(=O)c1ccc(C(F)(F)F)cc1)=N\[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,-7.3,0.14321382104523658,578.5870000000003,7.019920000000007,3.2448872926262986,0.6755112707373702,0
CC(C)Oc1ccc2c(c1)CC(C(N)=O)c1cc(C#N)ccc1-2,-8.6,0.9460857591309069,306.365,3.137480000000001,2.9304615938931917,0.7069538406106808,0
CCCCCCN1c2cc(O)cc(-c3ccc(F)cc3)c2N=CN1C=O,-8.5,0.5817605229066793,355.41300000000007,4.631800000000005,3.150575643309814,0.6849424356690186,0
C[C@@H]1C[C@H](C(=O)O)C=C[C@H]1OP(=O)(O)O[C@H]1O[C@@H](C(=O)O)C[C@@H]1O,-7.8,0.3812034885358108,366.25900000000007,0.3458999999999997,4.966092016748094,0.5033907983251906,1
CO/N=C(\C(=O)N[C@@H](C(=O)O)[C@@H]1N[C@H](C(=O)O)[C@H](C)CS1)c1csc(N)n1,-7.1,0.28416730494007336,417.46900000000016,-0.6029999999999986,4.561600762362287,0.5438399237637712,1
Cc1[nH]c2ccccc2c1-c1ccc(C(=N)N)cc1,-8.6,0.47252957796637124,249.31699999999998,3.427390000000001,1.992461764037337,0.8007538235962663,0
CC(C)[C@H]1SC(Nc2ccc(F)cc2)=NC1=O,-7.1,0.8795666623454342,252.314,2.8916000000000004,2.8656806183900283,0.7134319381609971,0
CN1CCN(C(=O)c2csc(-c3ccc(C(C)(C)C)cc3)n2)CC1,-7.7,0.8373231481875275,343.4960000000001,3.4952000000000023,2.0942931943459318,0.7905706805654068,0
