Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,-8.0,0.8034004771815529,321.342,5.255200000000004,1.6985968449341318,0.8301403155065868,0
CCc1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1)n2CC(=O)OC,-1.9,0.5590276432615514,468.45300000000015,3.5142000000000015,2.458571291467555,0.7541428708532445,0
C[C@H]1O[C@@H](n2c(=O)n(C3CC3)c3c(N)ncnc32)[C@H](O)[C@@H]1O,-7.8,0.6587729813219032,307.30999999999995,-0.8508000000000002,3.952523363190476,0.6047476636809523,1
CCN(CC)C(=O)c1ccc(Oc2cc(C3CCOCC3)ccn2)cc1,-7.5,0.7780749801843482,354.4500000000001,4.249900000000004,2.319606104848276,0.7680393895151724,0
CC(C)(C)c1ccc(-c2nc3ccccc3n2-c2ccc(C(F)(F)F)cc2)cc1,8.4,0.3575355467611965,394.44,7.008800000000005,2.0780512463075507,0.7921948753692449,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,-7.6,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
CN[C@]1(O)Cc2ccccc2CC[C@@H]1C,-5.8,0.5402570086088778,205.30099999999996,1.7193999999999996,3.439454856108064,0.6560545143891936,0
Cc1c(O)c(Cl)c(O)c(O)c1C(=O)OC1CCCC=CCO1,-8.1,0.33409641207439555,328.74800000000016,3.0048200000000023,3.6516948896445767,0.6348305110355423,1
CCOc1ccc(S(=O)(=O)NCC(=O)NC)cc1,-7.4,0.7695060625743977,272.32599999999996,0.10959999999999992,1.8176995704189167,0.8182300429581083,0
Cc1ccc(C(=O)O)cc1-c1nc2ccc(O)cc2nc1N,-9.4,0.6700583355249319,295.29800000000006,2.59122,2.2603281491161393,0.773967185088386,0
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,-7.6,0.8192587085075421,279.3,0.09179999999999966,3.7505443178786724,0.6249455682121328,1
COc1cc(C(=O)O)c(OC)cc1NC(C)=O,-7.1,0.82818777496909,239.22699999999998,1.3603999999999998,1.7791650433790167,0.8220834956620984,0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](NC(=O)C(C)(C)C(=O)c2ccccc2)C(=O)O)cc1,-0.3,0.18505583460770353,540.6160000000003,5.292520000000003,2.9933164170752296,0.7006683582924771,0
CC(C)Oc1ccc2c(c1)CC(C(N)=O)c1cc(C#N)ccc1-2,-7.7,0.9460857591309069,306.365,3.137480000000001,2.9304615938931917,0.7069538406106808,0
CO/N=C(\C(=O)N[C@@H](C(=O)O)[C@@H]1N[C@@H](C(=O)O)[C@H](C)CS1)c1csc(N)n1,-5.6,0.28416730494007336,417.46900000000016,-0.6029999999999986,4.561600762362287,0.5438399237637712,0
C=C(C)c1ccc2c(c1)CC(c1cccc(C3(O)CCCCC3)n1)N2,-7.6,0.8322511601190081,334.4630000000001,4.975700000000004,3.4048043070960015,0.6595195692903999,1
