"item_id","frequency","percentage"
"X138",225,53.5714285714286
"X545",214,50.9523809523809
"X1288",210,50
"X256",203,48.3333333333333
"X52",201,47.8571428571429
"X31",199,47.3809523809524
"X1116",194,46.1904761904762
"X997",194,46.1904761904762
"X143",190,45.2380952380952
"X554",187,44.5238095238095
"X148",185,44.0476190476191
"X849",185,44.0476190476191
"X560",184,43.8095238095238
"X196",172,40.9523809523809
"X82",169,40.2380952380952
"X225",160,38.0952380952381
"X36",157,37.3809523809524
"X335",155,36.9047619047619
"X596",151,35.9523809523809
"X177",150,35.7142857142857
"X1189",149,35.4761904761905
"X108",146,34.7619047619048
"X857",144,34.2857142857143
"X134",139,33.0952380952381
"X301",137,32.6190476190476
"X197",131,31.1904761904762
"X1142",128,30.4761904761905
"X973",127,30.2380952380952
"X969",123,29.2857142857143
"X606",122,29.047619047619
"X968",122,29.047619047619
"X695",120,28.5714285714286
"X826",119,28.3333333333333
"X1202",118,28.0952380952381
"X286",117,27.8571428571429
"X542",117,27.8571428571429
"X788",116,27.6190476190476
"X830",114,27.1428571428571
"X106",113,26.9047619047619
"X1194",113,26.9047619047619
"X6",111,26.4285714285714
"X820",111,26.4285714285714
"X932",108,25.7142857142857
"X803",106,25.2380952380952
"X630",103,24.5238095238095
"X873",103,24.5238095238095
"X28",100,23.8095238095238
"X443",99,23.5714285714286
"X716",97,23.0952380952381
"X814",97,23.0952380952381
"X784",96,22.8571428571429
"X283",94,22.3809523809524
"X1054",93,22.1428571428571
"X234",93,22.1428571428571
"X1217",87,20.7142857142857
"X621",87,20.7142857142857
"X961",87,20.7142857142857
"X975",87,20.7142857142857
"X1284",86,20.4761904761905
"X291",85,20.2380952380952
"X193",84,20
"X934",84,20
"X1133",82,19.5238095238095
"X506",82,19.5238095238095
"X119",81,19.2857142857143
"X794",81,19.2857142857143
"X892",80,19.047619047619
"X631",78,18.5714285714286
"X667",78,18.5714285714286
"X644",76,18.0952380952381
"X895",75,17.8571428571429
"X931",73,17.3809523809524
"X563",72,17.1428571428571
"X508",71,16.9047619047619
"X696",71,16.9047619047619
"X195",69,16.4285714285714
"X1310",68,16.1904761904762
"X29",67,15.952380952381
"X490",66,15.7142857142857
"X1122",65,15.4761904761905
"X1039",63,15
"X1153",62,14.7619047619048
"X759",62,14.7619047619048
"X1080",61,14.5238095238095
"X219",59,14.047619047619
"X476",59,14.047619047619
"X884",59,14.047619047619
"X1206",58,13.8095238095238
"X271",54,12.8571428571429
"X578",53,12.6190476190476
"X1088",50,11.9047619047619
"X274",50,11.9047619047619
"X529",49,11.6666666666667
"X1052",47,11.1904761904762
"X471",47,11.1904761904762
"X745",47,11.1904761904762
"X953",47,11.1904761904762
"X245",46,10.952380952381
"X1073",45,10.7142857142857
"X152",43,10.2380952380952
"X385",42,10
"X641",42,10
"X1245",41,9.76190476190476
"X1201",39,9.28571428571429
"X1114",38,9.04761904761905
"X383",36,8.57142857142857
"X288",35,8.33333333333333
"X889",35,8.33333333333333
"X877",33,7.85714285714286
"X186",31,7.38095238095238
"X159",29,6.90476190476191
"X500",29,6.90476190476191
"X662",29,6.90476190476191
"X761",29,6.90476190476191
"X10",28,6.66666666666667
"X862",28,6.66666666666667
"X5",27,6.42857142857143
"X289",26,6.19047619047619
"X688",26,6.19047619047619
"X839",26,6.19047619047619
"X915",26,6.19047619047619
"X111",25,5.95238095238095
"X1229",25,5.95238095238095
"X262",25,5.95238095238095
"X661",25,5.95238095238095
"X897",25,5.95238095238095
"X1233",24,5.71428571428571
"X237",24,5.71428571428571
"X505",24,5.71428571428571
"X569",24,5.71428571428571
"X726",24,5.71428571428571
"X1098",23,5.47619047619048
"X164",23,5.47619047619048
"X907",23,5.47619047619048
"X154",21,5
"X355",21,5
"X417",21,5
"X842",21,5
"X1036",20,4.76190476190476
"X1231",20,4.76190476190476
"X1283",19,4.52380952380952
"X1076",18,4.28571428571429
"X50",18,4.28571428571429
"X1023",17,4.04761904761905
"X1300",17,4.04761904761905
"X1302",17,4.04761904761905
"X182",15,3.57142857142857
"X1204",14,3.33333333333333
"X1087",13,3.0952380952381
"X1226",12,2.85714285714286
"X206",12,2.85714285714286
"X42",12,2.85714285714286
"X433",12,2.85714285714286
"X489",12,2.85714285714286
"X772",12,2.85714285714286
"X1085",11,2.61904761904762
"X303",11,2.61904761904762
"X992",11,2.61904761904762
"X255",10,2.38095238095238
"X85",10,2.38095238095238
