Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
CC1=CC(=O)c2ccccc2C1=O,-5.800000190734863,0.5994834910884169,172.18299999999996,2.0119000000000002,0.8048614096145019,repairer
Clc1ccc2c(c1)NC=CO2,-5.0,0.6415461664497225,167.595,2.615500000000001,0.7068569375241232,repairer
NC1CC2(Cl)C=CC=C2C1=O,-5.5,0.5444709257176102,169.611,0.7602999999999999,0.5192767157167854,repairer
O=C1CN(Cl)C1c1ccccc1,-5.699999809265137,0.6158455892315317,181.622,1.7662,0.7029325503419409,repairer
O=P(O)(O)OC1OC[C@H]1O[C@@H]1O[C@H](O)[C@H](O)[C@@H]1O,-6.599999904632568,0.343165292847861,288.145,-2.7662999999999998,0.5476369018603731,repairer
CC(=O)C1=CC=CC1N,-5.300000190734863,0.5480451093171664,123.15499999999997,0.39890000000000003,0.6154688152624316,repairer
NCCc1ccc(C(=O)C=O)cc1,-4.900000095367432,0.41524573002648346,177.20299999999997,0.5693999999999999,0.8021744865375791,repairer
O=P(O)(O)OC1O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)O[C@H]12,-6.5,0.33264289594118596,258.119,-2.7404,0.5388015776939621,repairer
O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-7.599999904632568,0.2766838446025951,246.10800000000003,-3.146900000000001,0.5919951384713468,repairer
O=P(O)(O)OC1O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]12,-6.599999904632568,0.33264289594118596,258.119,-2.7404,0.5388015776939621,repairer
O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O,-6.900000095367432,0.28890913538834695,260.135,-3.1044000000000005,0.6089726528810901,repairer
OC1OC2COC(CO2)C(O)C(O)C1O,-7.900000095367432,0.34931962217104606,222.19300000000004,-2.8407999999999984,0.42251093271367013,repairer
OC1OC[C@H](OC2OC(O)C(O)[C@H](O)C(O)[C@@H](O)C(O)[C@@H]2O)O1,-3.5,0.23658879066729951,344.26900000000006,-5.508099999999993,0.46524222654337555,repairer
O=C1NC1c1ccccc1Cl,-5.400000095367432,0.6331419639244737,167.59499999999997,1.5109,0.7739279669706487,repairer
O=C1NCCC1c1ccccc1,-5.900000095367432,0.6603119707254644,161.204,1.2901,0.7449836686354121,repairer
OC1COCOCC2COC(CO2)C(O)C1O,-6.900000095367432,0.4510016506960323,250.24699999999999,-2.142599999999997,0.4355735724789354,repairer
OCC1OCC(OC2COC(O)CO2)C(O)C1O,-4.900000095367432,0.4317683624473454,266.246,-2.824199999999998,0.5335243595526806,repairer
OCC1COC(OC2CCOCC(O)C(O)C2O)CO1,0.20000000298023224,0.45523244712798705,294.3,-2.3915999999999977,0.554236796239102,repairer
O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,4.599999904632568,0.9141195680624027,325.47700000000015,4.129900000000004,0.707307299321088,repairer
c1ccc2c(c1)Sc1ccccc1C2C1(CN2CCCC2)CCCO1,9.899999618530273,0.7779967926596228,351.51500000000027,4.928100000000005,0.676667215444246,repairer
O=C1NC2(Cl)C=CC=C12,-4.900000095367432,0.29799880738129414,141.557,0.5474999999999999,0.5386518768008931,repairer
O=C1C=CN(Cl)C2CC1c1ccccc12,-5.300000190734863,0.6257476884713962,219.67100000000002,2.7672000000000008,0.5458796572956304,repairer
NC(=O)C(c1nccc2c1C=CC=CC2)C(c1ccccc1N)C1CCC1,12.0,0.7933394174662142,359.4730000000002,3.9421000000000026,0.6040930922236452,repairer
O=P(O)(O)O[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O,-7.0,0.2766838446025951,246.10800000000003,-3.146900000000001,0.5919951384713468,repairer
O=P(O)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-7.199999809265137,0.2766838446025951,246.10800000000003,-3.146900000000001,0.5919951384713468,repairer
CC1CCCO1,-3.299999952316284,0.4299172783206054,86.134,1.1853,0.7290269548215296,repairer
C1CCOC1,-3.0999999046325684,0.410937601049349,72.107,0.7968,0.7973722386942406,repairer
COc1cccc2ncnc(N[C@H]3C[C@H](CO)[C@H](O)[C@H]3O)c12,-5.699999809265137,0.6367236982409268,305.334,0.1528999999999997,0.6413308994129624,repairer
CC(=O)c1cccc2c3c(nc-2c1)n(C)n3C(C)C(C)C(C)(C)CO,17.0,0.7161142728442488,341.4550000000001,3.8978000000000033,0.6130663536278108,repairer
O=P(O)(O)O[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,-6.699999809265137,0.2766838446025951,246.10800000000003,-3.146900000000001,0.5919951384713468,repairer
OC(O)O[C@@H]1OC(O)O[C@@H]1OC(O)O[C@H]1COC(O)O1,-6.199999809265137,0.30405503046478705,302.18800000000005,-3.795999999999999,0.4029931673679731,repairer
NNc1ccc(C2C=NC2N)cc1,-5.0,0.45135760609283565,176.223,0.42499999999999993,0.6249299219547733,repairer
O=C(O)C1=CC=CC=CO1,-5.300000190734863,0.5887571951134558,138.12199999999996,1.0550000000000002,0.6607321842115697,repairer
OC1O[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-7.0,0.23326396440164185,196.155,-3.903000000000001,0.6112068938514466,repairer
O[C@@H]1[C@@H](O)[C@@H](O)COC[C@H](O)[C@H]1O,-7.099999904632568,0.27795109155597825,194.183,-3.178899999999999,0.6206296527740519,repairer
O[C@@H]1[C@@H](O)[C@H](O)OCO[C@H](O)[C@H]1O,-7.5,0.2752054645611008,196.155,-3.2898,0.5705729559414726,repairer
