Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
CCOc1ccc(S(=O)(=O)NCC(=O)NC)cc1,-2.9,0.7695060625743977,272.32599999999996,0.10959999999999992,1.8176995704189167,0.8182300429581083,0
CC1=C(CCO[P@](=O)(O)OP(=O)(O)O)S[C@H]([C@@H](O)/C=C/c2cccnc2)N1Cc1cnc(C)nc1O,27.2,0.25157080125537645,560.4620000000001,2.68272,4.7428835310223,0.5257116468977701,0
CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccc(Cl)cc1Cl,38.4,0.8158530992724486,400.30600000000004,2.6289000000000007,2.5932026702731292,0.7406797329726871,0
Cc1nccc2ccccc12,-5.3,0.5519055037199659,143.18899999999996,2.5432200000000007,1.6865921632203058,0.8313407836779694,0
CC[C@H]1O[C@@H](O)[C@H](CO)[C@@H](O)[C@@H]1Nc1nc2ccccc2nc1O,13.7,0.5364636816905762,335.36000000000007,0.21249999999999974,4.198301699469552,0.5801698300530448,0
CN[C@@]1(O)Cc2ccccc2CC[C@H]1C,-5.0,0.5402570086088778,205.30099999999996,1.7193999999999996,3.439454856108064,0.6560545143891936,0
CC(C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2c(-c3ccccc3)cccc2s1)C1CCCC1,32.6,0.4785807860486634,475.6580000000002,5.957800000000006,3.2602378375764562,0.6739762162423544,0
O=S1(=O)c2ccccc2C(C[C@H](O)CN2CCCC2)c2ccccc21,2.3,0.914130600956601,357.4750000000001,2.8115000000000014,3.141131230172924,0.6858868769827076,0
CCCN([C@@H](C)C(=O)NO)S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,-1.6,0.45509123322064327,372.34000000000003,2.1391,3.029748281857268,0.6970251718142733,0
CC(=O)c1cncc(-c2cc3c(o2)CC(=O)N3)c1,32.1,0.8177340108661899,242.23399999999998,2.0388,2.9092018513312805,0.709079814866872,0
Cc1c(Sc2ccc(F)cc2F)sc2[nH]c(N)c(N)c12,9.0,0.666281917218816,311.38200000000006,4.131620000000001,3.2729510401466815,0.6727048959853319,0
O=C1N=CN=C2C1=NC(=O)N2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,9.3,0.23839523586966946,506.15000000000015,-1.3508000000000007,5.013189123503382,0.4986810876496618,0
CC(C)(C)OC(=O)N[C@@H]1CC[C@H](O)[C@@H](O)[C@H]1NCc1ccc(Oc2ccccc2)cc1,45.9,0.5631456869800088,428.52900000000017,3.346000000000002,3.476603815706911,0.6523396184293089,0
O=C(O)c1ccc(P(=O)(O)O)cc1,-5.5,0.5946668045812593,202.102,0.18779999999999997,2.209864636886655,0.7790135363113345,0
CC(C)(C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2c(-c3ccccc3)cccc2s1)C1CCCCC1,61.1,0.4194367701179889,503.7120000000003,6.7380000000000075,3.3496828796277924,0.6650317120372208,0
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,14.1,0.8937504426107861,244.265,3.6808000000000023,2.158984650757427,0.7841015349242573,0
CC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.9,0.26773535746313065,340.325,-3.9794999999999985,4.332390678779295,0.5667609321220705,0
CO/N=C(\C(=O)N[C@@H]1SC[C@H]2C=C(C(=O)O)N[C@H]21)c1csc(N)n1,35.4,0.4140679020443047,369.42800000000005,-0.1785999999999991,4.682466270742628,0.5317533729257372,0
CC1=NN(C)C2=[SH]C(C(=O)O)=CC2=C1,-3.7,0.49722872984353755,210.258,0.8116,4.67032957354639,0.532967042645361,0
CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,92.9,0.5027750932212679,479.5450000000003,1.8892000000000002,2.6044779560389344,0.7395522043961066,0
COc1cc(C(=O)O)cc(NC(C)=O)c1OC,-2.3,0.82818777496909,239.22699999999998,1.3603999999999998,1.8511773510713248,0.8148822648928675,0
CC(=O)Nc1ccc(NC(=O)C(=O)O)cc1,21.9,0.6405622961657707,222.2,0.6680999999999999,1.617795344757992,0.8382204655242008,0
C=C(CCCO)CCC[C@@H](O)CC,-5.0,0.5707640358703407,186.295,2.2563000000000004,3.165062381367745,0.6834937618632255,0
C[C@]12CCc3c(ccc4ccc(O)cc34)[C@@H]1CCC2=O,26.0,0.7837272541594563,266.34,3.9444000000000026,3.2590383424121843,0.6740961657587816,0
CC(C)[C@H]1SC(Nc2ccc(F)cc2)=NC1=O,5.6,0.8795666623454342,252.314,2.8916000000000004,2.8656806183900283,0.7134319381609971,0
O=c1cc[nH]c(=O)n1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-6.2,0.36845526666792033,324.18199999999996,-2.7348999999999983,4.015353736325997,0.5984646263674003,0
CCN1C=CC=CC1[SH](=O)(O)O,-5.5,0.5616903114384796,191.25199999999998,0.6805999999999999,5.195668190019504,0.48043318099804966,0
CN[C@@]1(O)Cc2ccccc2CC[C@@H]1C,-6.1,0.5402570086088778,205.30099999999996,1.7193999999999996,3.439454856108064,0.6560545143891936,0
CCCCc1ccc(O)c(O)c1,-6.3,0.676913082807547,166.21999999999997,2.4404000000000012,1.73673037259665,0.826326962740335,0
CC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,13.5,0.15548382107269762,502.4660000000001,-6.155299999999989,4.744444644750237,0.5255555355249764,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,4.8,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
O=CN1C(=O)CC(=O)N1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-4.5,0.22502052816868284,340.181,-3.325299999999998,4.597025060803206,0.5402974939196794,0
Cc1cc(Cn2cc(C3CC3)nn2)ccc1Oc1ccccc1Cl,52.6,0.6593487912866143,339.826,4.957920000000003,2.2427786233880127,0.7757221376611987,0
C/C(CC(=O)c1ccc(C)cc1)=N\[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,31.9,0.172124258430248,524.6170000000003,6.309540000000006,3.1031524810203575,0.6896847518979643,0
C[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)C(=O)CC[C@@H]4[C@@H]3CC[C@@H]12,17.5,0.6172251817224914,274.448,4.844200000000005,3.9540090740835776,0.6045990925916422,0
CC(=O)c1cncc(-c2cc3c(o2)CC(=O)NC3)c1,45.6,0.8302126916144984,256.26099999999997,1.7164999999999997,2.966051507627082,0.7033948492372918,0
CCN(CC)CCNC(=O)c1ccc(OCc2ccc(S(N)(=O)=O)cc2)cc1,16.7,0.6293577239729574,405.5200000000001,1.9846000000000001,1.9665170121182847,0.8033482987881715,0
