0,1,2,3,4
C1CO[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCOC1(C2c3ccccc3Sc3ccccc2)CN1CCCC1
O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCC(C(C(=O)C(C(=O)O)C(C)C)C(C)C)C1CN1CCCC1,C1CCC(O)C1c2ccccc2Sc2ccccc2C(C)N1CCCC1,C1CCCO[C@H]1c2ccccc2Sc2ccccc2C1CN1CCCC1,C1CC1OC(C(C1=CC=CC=C1)C1CCCC1)CN1CCCC1
CC(c1ccccc1Sc1ccccc1C1CCCC1)N1CCCC1,C1CCCCC1c1ccccc1Sc1ccccc1C1CCCC1OC1CCCC1N1,C1CC(C1)c1ccccc1Sc1ccccc1C1CCCC1OC1CCCC1N1,CC1CC2=CC=CC2C3C(C(C(C(C(C3)C)C)C)C)S1C1CCCC1C1CCCC1O)N1CCCC1,C1CC(C(C1)C1CC1)C1CC(C1)S1CC(C1)C1CCCC1C1CCCC1O)N1CCCC1
O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCC2C1c3ccccc3S2c3ccccc3C1CN1CCCC1O[C@H]1CC2c3ccccc3Sc2ccccc21,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,CC(=O)OCCC1C2=CC=CC=C2S2CC=CC=C2C1CN1CCCC1,O[C@@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
Cn1nc(-c2cnc(N)c(-n3ccc(C(N)=O)n3)n2)nc1C1(c2ccccc2)CC1,C1nccn1c2c3c(N)c4c3n(C(C(N)=O)c4)nc2C1c1ccccc1CC1,C1Nc2c(N)c3c(N)c4c3n2C(=O)N4C1(C5CC5)C1c6ccccc6C1,C1ncc1c2ncc3c2nc4c3n(C(N)=O)c4C1c2ccccc2C1CCC1,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccn2ccnc2c1
CC(c1ccccc1Sc1ccccc1C1CCCC1)N1CCCC1,CC(C1=CC=CC=C1)S(C1=CC=CC=C1)C1CCCC1N1CCCC1,CC(C1CCCCC1)C1CC(=S)C1CC(C1CCCC1)N1CCCC1,CC(c1ccccc1Sc1ccccc1C1CCCC1)N1CCCC1,CC(c1ccccc1Sc1ccccc1C1CCCC1)N1CCCC1
C1c2ccccc2c1N,C1CC(C2=CC=CC=C2)C1(C3=CC=CC=C3)C4=CC=CC=C4SC1=CC=CC=C1C1CCCC1O)N1CCCC1,CC(C1CC(C)CCCC1)C1CC(C)CCCC1C1CC(C)CCCC1O)N1CCCC1,C1CCCC1CC(C1CCCC1)C1CC1C1CCCC1C1CC1S1CC1C1CCCC1C1CC1O1CC1C1CCCC1N1CCCC1,Nc1ccc2c(N)c3ccccc3c12
CC(C)Oc1cc2c(-c3ccc(C#N)cc3)cccc2cc1C(N)=O,CC(C)Oc1cc2c(-c3ccc(C#N)cc3)cccc2cc1C(N)=O,CC(C)Oc1cc2c(-c3ccc(C#N)cc3)cccc2cc1C(N)=O,C1CCC(=O)C2=C3C=CC(=C(C=C3C2)C4=CC=CC=C4)C5=C(C=CC=C5)N=C6C7=C(C=C(C=C7)C8=CC=CC=C8)C(=O)N9C=CC(=C9)C1,C1CCC(=O)C2=C(C=CC(=C2)C3=CC=CC=C3)C4=C(C=CC(=C4)C5=C1C=CC(=C5)N)C6=CC=CC=C6C(=O)N
C1CCO[C](C1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCCO[C]1(C2c3ccccc3S2c3ccccc3)CN1CCCC1,CC(=O)[C]1CC(C(=O)N)C2=CC=CC=CC2C1SC1=CC=CC=CC2C1=CC=CC=CC2,O[C](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
C1=NC=C(C2=NN=C[C@@H]2c2cccc(Cl)c2)C1=NC(=O)C1CCC2=CC=CC=C2C1,C1=NC=C(C2=NN=C[C@H]2c2cccc2Cl)c1nc1ccc(cc1)C(=O)Nc1ccc(cc1)C1=CC=CC=C1,C1=NC(=O)C2=NC(C3=CC=CC=C3)C4=CC(=C(C(=O)N4)C5=CC=CC=C5)N2C1,C1=NC=C(C2=NN=C[C@@H]2c2cccc2Cl)c2ccc(cc2)C(=O)Nc1ccccc1c1ccccc1O,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=NC(=O)Nc1ccc2occc2c1C
