Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
Nc1ccccc1Nc1ccccc1,-5.400000095367432,0.7039159820290822,184.24200000000002,3.0124000000000013,0.8566568194795664,repairer
O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c2N=CN=CC3)[C@H](O)[C@@H]1O,-4.300000190734863,0.49986832984099994,346.23600000000005,-1.1017000000000003,0.5336561134483987,repairer
O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c2N=CNC3)[C@H](O)[C@@H]1O,-4.599999904632568,0.4076002891606824,334.225,-1.6253999999999995,0.5365488414867532,repairer
O=P(O)(O)OCC(O[C@@H]1C2CNC(N3CCNC3)N21)[C@H]1OC[C@H]1O,-4.5,0.23293064972212546,366.3110000000001,-2.9995999999999943,0.4432064544337879,repairer
Cc1cc(N[C@H]2C(=O)O[C@H](COP(=O)(O)O)[C@H]2O[C@H]2C(=O)O[C@H]2O)ccn1,4.599999904632568,0.317249409946615,404.2680000000001,-1.1657800000000003,0.5365159417048659,repairer
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,-6.0,0.2467477563142519,260.135,-3.7176000000000013,0.6254724595571026,repairer
OCC1(O)OC[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,-6.0,0.2609609338604221,210.18200000000002,-3.8588999999999998,0.5806971529161278,repairer
O=P(O)(O)OC1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,-6.199999809265137,0.2467477563142519,260.135,-3.7176000000000013,0.6052393469247311,repairer
O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-5.900000095367432,0.28890913538834695,260.135,-3.1044000000000005,0.6089726528810901,repairer
O=P(O)(O)OC1[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,-6.5,0.2467477563142519,260.135,-3.7176000000000013,0.6052393469247311,repairer
O[C@H]1[C@H](O)[C@H](O)[C@@H](O)C[C@H](O)[C@@H]1O,-6.300000190734863,0.22303229042468395,194.183,-3.4445,0.6344680127325655,repairer
OC1C(O)C(O)C(OC2COC2(O)C(O)O)C(O)C1O,-7.0,0.2341493772242251,298.24399999999997,-5.412199999999994,0.531993958115687,repairer
O=C(O)C1(C(=O)O)OCOC(=O)C1(C(=O)O)C(=O)O,-6.699999809265137,0.3164120285784705,278.12499999999994,-2.4191000000000003,0.6345656825706253,repairer
OC1CCOCC(O)C(O)C(OC2COC2(O)C(O)O)C1O,-2.0999999046325684,0.25144854208364176,326.298,-4.366399999999996,0.4683947801117555,repairer
OC1CC(O)C(O)C(OC2COC2(O)C(O)O)C1O,-6.099999904632568,0.25352925121950554,282.24499999999995,-4.382999999999997,0.5131363616455742,repairer
OC1COCCC1OC1COC1(O)C(O)OC1C(O)C1O,-5.900000095367432,0.33017656493933983,308.283,-3.320799999999997,0.4906378340898824,repairer
OC1C(O)C(OC2COC2(O)C(O)O)C(O)C(O)C1OC1CCOC1,-4.0,0.23218353078340623,368.3350000000002,-4.598999999999992,0.5092824392694242,repairer
OC1CCOC(O)C(O)C(OC2COC2(O)C(O)O)C1O,-5.300000190734863,0.2524243128570702,312.27099999999996,-4.4088999999999965,0.4966273540436128,repairer
O=C1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)O1,-6.599999904632568,0.27302324996369887,224.165,-3.084800000000001,0.5436399357082804,repairer
OC1O[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,-6.5,0.23326396440164185,196.155,-3.903000000000001,0.6112068938514466,repairer
OC1C2COC(C(O)C(O)C(O)C1O)P(O)(O)(O)O2,-7.300000190734863,0.204025986659159,304.18800000000005,-4.263799999999999,0.34772082442851093,repairer
OC1OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,-6.699999809265137,0.24106548262474514,210.18200000000002,-3.8605000000000005,0.6053675974288122,repairer
O[C@H]1[C@@H](O)[C@@H](O)OC[C@H](O)[C@H]1O,-5.800000190734863,0.2680456486995585,180.156,-3.2214000000000005,0.613056613657213,repairer
OC1OC[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O,-5.800000190734863,0.2680456486995585,180.156,-3.2214000000000005,0.613056613657213,repairer
O[C@H]1[C@@H](O)[C@@H](O)COC[C@H](O)[C@H]1O,-6.0,0.27795109155597825,194.183,-3.178899999999999,0.6206296527740519,repairer
OC1OC[C@H](O)[C@@H](O)[C@H](O)[C@H]1O,-6.099999904632568,0.2680456486995585,180.156,-3.2214000000000005,0.613056613657213,repairer
OC1C(O)C(O)C2(O)OOCC1C2O,-6.400000095367432,0.26453612262032655,208.16599999999997,-3.289799999999999,0.4211689787919525,repairer
O[C@@H]1[C@H](O)[C@@H](O)COC[C@@H]1O,-5.400000095367432,0.3165500307434593,164.15699999999998,-2.539799999999999,0.6300470904383403,repairer
O[C@H]1[C@@H](O)[C@@H](O)CO[C@H](O)[C@H]1O,-6.0,0.2680456486995585,180.156,-3.2214000000000005,0.613056613657213,repairer
O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)COC[C@H](O)[C@@H]1O,-6.400000095367432,0.2484537265407817,224.20899999999997,-3.817999999999999,0.5741406559392923,repairer
OC1OC[CH][C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,-6.099999904632568,0.27996911037126176,193.175,-3.01711,0.5313977070726943,repairer
OC1COC1C(O)(O)C(O)(O)C(O)(O)C(O)O,-6.300000190734863,0.21918759392987255,258.179,-5.900499999999995,0.5251866625910242,repairer
OC1C2OCO[C@@H]2[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O,-6.599999904632568,0.28885132788151024,222.19300000000004,-3.4539999999999993,0.5880131579467436,repairer
OC(O)C(O)C(O)C(O)C1CO1,-4.800000190734863,0.22957212856619574,180.15599999999998,-3.221400000000001,0.5645099971049983,repairer
