634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,0,0,0,0,0,65,166,2,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,0,0,0,0,0,10,132,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,0,0,0,0,0,14,133,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,7,0,3,7,-3,62,131,1,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,1,0,0,1,0,58,142,5,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,0,0,0,0,0,60,166,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,0,0,0,0,0,68,145,2,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,1,0,1,1,-1,32,157,2,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,0,0,0,0,0,35,177,5,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
634995,0,463,1,0.0,806.0,11.291044776119403,1.0,70.49513846124168,0.0,806.0,7.574626865671642,0.0,69.435826365571,0.0,76.0,2.6044776119402986,0.0,8.50550186882253,0.0,806.0,10.649253731343284,1.0,70.25478763764251,-69.0,806.0,4.970149253731344,0.0,69.85058043098057,0,0,0,0,0,48,126,1,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
