0,1,2,3,4
O=C(Nc1ccc(cc1)S(=O)(=O)c2ccccc2)c1ccccc1C1=CC2=CNC=CC2=N1,C1=CC=NC2=C(N=CC2)C1=CC1C=CC2C(=O)(c3ccc(cc3)S(=O)(=O)c4ccc(cc4)C5=CC=C5)C2=CC=CC=C12,O=C(Nc1ccc(cc1S(=O)(=O)c2ccccc2)c1ccccc1)C1=CC2=C(N)C=CC2=N1,C1=CC2=C(N=C1)C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccc(cc4)c5ccccc5c2=C1,C1=CC2=C(N=C1)C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccc(cc4)C5CCC5C2
CC1=C(F)C(C(F)(F)S2)C1(C(F)(F)S3)C2(C(F)(F)S4)C3(C(F)(F)S1)C4(C(F)(F)S2),C1=CC(F)C(F)[C@H]2[C@]3(C(=S)C1)[C@@]14S[C@@H]1CC(F)=C(F)[C@@]24C,CC1=C(F)[C@H]2[C@]3(C(=S)C1)[C@@]14S[C@@H]1CC(F)=C(F)[C@@]24C,CC1=C(F)[C@H]2[C@]3(C(=S)C1)[C@@]14S[C@@H]1CC(F)=C(F)[C@@]24C,C1=CC(=O)C(F)C1[C@H]2[C@]3(C(=S)C1)[C@@]14S[C@]1CC(F)=C(F)[C@]24
Oc1cc(Cn2cc(C3CC3)nn2)ccc1Oc1ccccc1Cl,Oc1cc(Cn2cc(C3CC3)nn2)ccc1Oc1ccccc1Cl,C1CC1c1ccc(cc1)Cn2cc(C3CC3)nn2c1ccc(cc1)Oc1ccccc1Cl,C1c2c(ccc1Nc3c(cccc3)c2c(cc4c(ccc(c4)F)c5ccccc5)C(=O)O)c6ccccc6,Oc1cc(Cn2cc(C3CC3)nn2)ccc1Oc1ccccc1Cl
CC(=O)C1CCC1c2cc(O)cc(c2)NC(=O)CC(=O)C(C)C[C@H](C)C[C@@H](O)N=O[C@H](C)C[C@H]1OC1=O,C1CCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1CCC(C(C)(C)C1)C2=CC(=O)Nc3ccc(cc3)C(=O)C(C)C(C(C)C)C(C)C4=CC(=O)N(C(C)C)C(C(C)C)C(C)C(C)C(C)C(C)C(C)C(C)C(C,CC(=O)Nc1ccc(cc1)C(=O)C(C)CCc2ccc(cc2)C(C)C[C@H]1CC[C@H](C)C(=O)Nc3ccc(cc3)C(C)C[C@H]1OC(=O)Nc4ccc(cc4)C(C)C,CC(=O)Nc1ccc(cc1)Nc2ccc(cc2)C(=O)C(C)CC(C)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C(=O)C(C)C(C)
C1=NC2=C(C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)c3ccccc3)N=C2C=C1,C1c2c(ccc1N)c(cc2c1ccc(cc1)C(F)C(=O)O)c1ccccc1,C1c2c(c(c1)C(=O)O)cc2c1c(ccc1Nc2ccccc2)c3ccc(F)c3c1c2ccccc2,C1Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,C1c2ccccc2Nc1c1ccccc1C(=O)Oc2ccc(F)c2
O=C(Nc1ccc(cc2ccccc2S(=O)(=O)c2ccccc2)c1)C1=c2ncccc2=N1,O=C(Nc1ccc(cc2ccccc2S(=O)(=O)c2ccccc2)cc1)C1=c2ncccc2=N1,O=C(Nc1ccc(cc2ccccc2S(=O)(=O)c2ccccc2)c1)C1=c2ncccc2=N1,O=C(Nc1ccc(cc2ccccc2S(=O)(=O)c2ccccc2)cc1)C1=c2ncccc2=N1,O=C(Nc1ccc(cc2ccccc2S(=O)(=O)c2ccccc2)c1)C1=c2ncccc2=N1
CC(=O)Oc1ccc(cc1)C(F)C(=O)C1=CC=CC2=C1C(C(=O)C(=O)C2)C1=CC=CC2=C1C(N)C(=O)C(=O)C2,CC1=CC=C2C(C3=CC=CC=C3)C2=C1C(C(C(F)C(=O)O)C1=CC=CC=C1)C2=CC=CC=C2,C1=CC=C2C(c3ccccc3)=CC(c3ccc(C(F)C(=O)O)cc3)=C2C1,C1=CC=C2C(c3ccccc3)=CC(c3ccc(C(F)C(=O)O)cc3)=C2C1,C1=CC=C2C(c3ccccc3)=CC(c3ccc(C(F)C(=O)O)cc3)=C2C1
O=C(O)C(F)c1ccc(C2=C3CC=CC=C3C(C)c3ccccc3=C2)cc1,C1=CC=CC=C1C(C(=O)O)C(F)c1ccc(cc1)C2=C3CC=CC=C3C(C)c3ccccc3=C2,C1=CC=CC=C1C(=O)Oc1ccc(cc1)C2=C(C(=C(C(=C2)C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6,O=C(O)C(F)c1ccc(C2=C3CC=CC=C3C(c3ccccc3)=C2)cc1,C1=COc2ccccc2C(F)c1c1ccc(cc1)C2=C3CC=CC=C3C3=CC=CC=C3
O=C(O)C(F)c1ccc(C2=C3CC=CC=C3C(C)c3ccccc3=C2)cc1,C1=CC=CC=C1C(=O)C(F)C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=C(C=CC=C5)C6=CC=CC=C6,O=C(O)C(F)c1ccc(C2=C3CC=CC=C3C(C4=CC=CC=C4)=C2)cc1,O=C(O)C(F)c1ccc(C2=C3CC=CC=C3C(c3ccccc3)=C2)cc1,C1=COc2ccccc2OC1(C(F)c1ccc(cc1)C2=CC=CC=C2)=C3C(C(C(C(C)c1ccccc1)=C3)c1ccccc1)C2=CC=CC=C2
C1=NC=C(C2=NN=C[C@H]2c2cccc2C)c1c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)N2C=CC=CC2,O=C(NC1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,O=C(NCC1=CC=CC=C1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@H]2c2cccc2Cl)c2ccc(cc2)C(Nc1ccc1)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C1=NC=C(C2=NN=C[C@H]2c2cccc2Cl,C1=NC=C(C2=NN=C[C@H]2c2cccc2C(Cl)c2)C1=NC(=O)Nc1ccc2occc2c1C
