0,1,2,3,4
C1=O[C@H]([C@H]2[C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C@H]([C,C1=Oc2c(Nc3ccc(cc3)C(C(=O)Nc4ccc(cc4)C(C(=O)Nc5cnc(cc5)N)O)C(C(=O)Nc6c1ccc(cc6)C(C(=O)Nc7cnc(cc7)N)O)O)C(C(=O,C1=Oc2c(Nc3ccccc3C(C(=O)Nc4ccc(cc4)S(=O)(=O)N)C(=O)Nc5ccc(cc5)S(=O)(=O)N)C(=O)Nc6ccccc6C(=O)Nc7ccc(cc7)S(=O)(=,C1=NO[C@H]2[C@H](O)[C@H]1O[C@H]3[C@H](N)C(=O)Nc4c5c(ccc4O)Nc6c(ccc5O)Nc7c(ccc6O)N[C@H]7O[C@H]2Oc8,C1=O(NC/C=C/C1Oc1c2c(NCCO)c3c(NCCO)cnc23C1OC1)c1ccc(cc1)cc2ccc(F)cc2Oc1OC1
O=C(NC/C=C/[C@H]1O[C@@H](n2cnc3c(NCCO)ncnc32)[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O,C1=O[NCC/C=C/C1[C@@H]1[C@H](O[C@H]2C3=C4C(=O)N(C(C(C(C4)N)C)C)C5=C(N=C(N(C(C(C5)C)O)C)C)N3)C6=C(C=C(C=C6)F)C,C1=NC(C(C(=O)N1)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc,C1=NO[C@H]([C@H]1O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O),C1=NO[C@@H](C(C(C(C(C(C(N)C2=CC=CC=C2)C(=O)O)C(=O)O)C)C)C)C1[C@H]1C(=O)N(C)C(C(C(C(N)C2=CC=CC=C2)C(=O)O)C)
C1=O[NH]C/C=C/[C@H]1O[C@@H](n2cnc3c(NCCO)ncnc32)[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O,C1=NO[C@H]1C[C@H]2O[C@@H](n3cnc4c(NCCO)cnc34)C([C@H](O)C([C@H](O)C2)O)c1cc(cc2c1c2c(cc(F)c2)c(O)c1c(O)c2)c1cc(O)c,C1=O[NH]C/C=C/C1[C@H]1O[C@@H]2C3=C(NCCO)C4=C(NCCO)C4=N3[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O,C1=NC(=O)C(C(C(C2C(C(=O)N3C(C(C4C(C(=O)N5C(C(C6C(C(=O)N7C(C(C8C(C(=O)N9C(C(C1O)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,O=C(NCC/C=C/C1OC[C@H](n2cnc3c(NCCO)ncnc32)[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O
C1CCC2(C(=O)C1)C(C(C(C(C2)C)C)C)C(=O)C(C(C(C(C2)C)C)C)C2,C1CCC(=O)C2CC(C)CC(C(=O)C3CCC(C)C(C)C3)C2C1,C[C@H]1CCC(=O)C[C@H](C)C[C@H](C)C(=O)CC[C@H]1C,C1CCC(=O)C2CC(C)CC1CC(C)C(=O)C1CC2,C1CCC(=O)C2CC(C)C(=O)CC1CC2
C1=O[NH]C/C=C/C1O[C]1C2C(=O)N(C(C)C)C3=C(N(CCCO)C4=C(N(CCCO)C5=C(N(CCCO)C3)N(CCCO)C4)N(CCCO)C5)C1O[C]1C2=C,C1=NC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1=NC(C(C1=O)C2=C(C(C(=O)N3C(C(C(C(N3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9,C1=NC(C)/C=C/C1Oc1c2c(NCCO)ncc2c1C1=Oc2ccccc2C1=Oc2ccccc2C1=Oc2ccccc2C1=Oc2ccc(F)c2C1=Oc2ccccc2Oc1ccc(cc1)C1=,C1=O[NH]C/C=C/C1[C@H]1O[C@@H](n2cnc3c(NCCO)nccnc32)[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O
C1=NO[C@@H]([C@H](O)[C@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1Oc1ccccc1Nc2cnc3c(NCCO)ncnc32C(=O)N[C@H](C)c1ccc(cc1)C,C1=NC(C(C1=O)C2=C(C(=O)N3C4CC(=O)N(C(C(C(O4)C)C)C)C3)C5=C6C(=O)N(C(C(C(O6)C)C)C)C(C7=C(C(=O)N(C(C(C(O7)C)C,C1CCOc2c3c(O)c4c(N)nc(N)c(N)nc4Nc3c2Oc1c1ccc(cc1)C1ccc(cc1)C1ccc(cc1)F1C(C(C(C(C(C(C1)O)O)O)O)O)N1C(C(C(C(C(C(C1),C1=O[NH]C/C=C/C1[C@H]1O[C@@H](n2cnc3c(NCCO)ncnc32)[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O,C1=O[NH]C/C=C/[C@H]1O[C@@H](n2cnc3c(NCCO)ncnc32)[C@H](O)[C@@H]1O)c1cc(-c2ccc(F)cc2)cc(O)c1O
C1CCC1C2=NC=CC3=NC=CC4=C3C(C(C(C(N4)C(=O)N)C(=O)N)C(=O)N)C(=O)N2C5=CC=CC=C5Oc5c6ccccc6Oc5c7c6ccccc6c7[C@H,C1CCC1CCC1CC1CC1C(=O)NCC2=NC=C(NCCO)C2=NC=C3Nc2ccccc2Oc2c(O)cc(-c3ccc(F)cc3)cc2C2ON=C[C@H](O)[C@H]2O)cc1,C1c2ccc(cc2)C(C(N(C(=O)C)C)N=CN=C(NCCO)C2=NC=C3Nc2ccccc2Oc2c(O)cc(-c3ccc(F)cc3)cc2[C@H]2ON=C[C@H](O)[C@H]2O)cc1,C1c2ccccc2Nc1c3c(ccc3O)c4ccc(cc4)C(=O)Nc5ccc(cc5)C(=O)Nc6ccc(cc6)C(=O)Nc7ccc(cc7)C(=O)Nc8ccc(cc8)C(=O)Nc9ccc(cc9)C(=,C1c2ccccc2Nc1c3c(N(C(=O)C4=NC=NC4)C(=O)N(C)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
C1CCC1CC(=O)NCC(=O)C23N=CN=C(NCCO)C2=NC=C3Nc2ccccc2Oc2c(O)cc(-c3ccc(F)cc3)cc2ON=C[C@H](O)[C@H]2O)cc1,CC1CCC2=CC=CC=C2C(C(N)C(=O)C3=NC=CN=C(NCCO)C3=NC=C3Nc2ccccc2Oc2c(O)cc(-c3ccc(F)cc3)cc2[C@H]2ON=C[C@H](O)[C@H]2O)cc,C1c2ccc(cc2)C(C(N)C(=O)C3N=CN=C(NCCO)C2=NC=C3Nc2ccc(cc2)Oc2c(O)cc(-c3ccc(cc3)F)cc2[C@H]2ON=C[C@H](O)[C@H]2O)cc1,C1CCC1CC(=O)NCC(=O)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Oc1ccc(cc1)c2ccc(cc2)C(F)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)Nc1ccc(cc1)ONc,C1c2ccccc2Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1
CC1=CC=CC=C1C(C(C(=O)N)N=CN=CC2=NC=CC3=C(N)C(C(CO)C)N=CC23)Nc1ccccc1Oc1c(O)cc(-c2ccc(F)cc2)cc1[C@H]1ON=C[C@H](O)[C,CC1CCC2=CC=CC=C2NCC(=O)C3=NC=CN=C(NCCO)C3=NC=C3Nc2ccccc2Oc2c(O)cc(-c3ccc(F)cc3)cc2[C@H]2ON=C[C@H](O)[C@H]2O)cc1,C1CCCc1c2ccc(cc2)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1,C1CCCc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)N,CC1CCC2=CC=CC=C2N(C(C(=O)C3=NC=CN=C(NCCO)C3=NC=C3Nc2ccccc2Oc2c(O)cc(-c3ccc(F)cc3)cc2[C@H]2ON=C[C@H](O)[C@H]2O)C3=
C1CCC1C2=CC=CC=C2C3=NC=CC(=O)N(C(C)C)C(=O)N4C(=O)N(C(C)C)C3=NC4=CC=C4C5=CC=CC=C5C6=CC=CC=C6O7C8=CC=CC=C8C9,C1CCC1C2=CC=CC=C2Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)Nc1ccc,C1CC1CC(=O)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Oc1c(cc(cc1)O)cc1c(cc(cc1)C(F)cc1)c1ccc(cc1)C1ONc1ccc(cc1),CC1CCC2=CC=CC=C2C(=O)NCC3=NC=CN=C3NCC(=O)N4CC(=O)N5C(=O)N(C6=CC=CC=C6O)C7=CC=CC=C7C8=CC=CC=C8O[C@H]8C(=O)N9C,C1c(cccc1)C[NH2C(=O)C]1N=CN=C(NCCO)C1=NC=C1Nc1ccccc1Oc1c(O)cc(-c2ccc(F)cc2)cc1[C@H]1ON=C[C@H](O)[C@H]1O)cc1
