Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
C[C@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1Oc1ncnc2c1nc(N)n2C,-9.9,0.21411953112916918,535.2360000000001,-0.8156000000000008,4.803243576326952,0.5196756423673048,1
CC(=O)[C@@H]1O[C@H](O)[C@H](C)C=C(C(=O)O)[C@@H]1OP(=O)(O)O,-7.4,0.4995817938279181,310.195,-0.5824,4.603560235784296,0.5396439764215704,0
CCN(CC)C(=O)c1ccc2c(c1)cc(C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1)n2C,-10.4,0.5802562821224232,481.49600000000015,3.7978000000000023,2.4728643816124674,0.7527135618387533,0
C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-8.6,0.5971795185520422,251.246,-0.9524000000000001,3.588220662764863,0.6411779337235137,0
CCN(CC)C(=O)c1ccc(Oc2cc(C3CCN(C)CC3)ccn2)cc1,-9.4,0.7688405010378258,367.4930000000001,4.165100000000003,2.2834176701297313,0.7716582329870268,0
C[C@H]1OC(=C(CO)C(=O)O)C(C(=O)O)=C[C@H](OP(=O)(O)O)[C@@H]1O,-8.9,0.25083648850979506,354.204,-1.4141000000000006,4.671296371135888,0.5328703628864112,1
CN1CCN(C(=O)c2nc(-c3ccc(C(C)(C)C)cc3)c(-c3ccc(C(F)(F)F)cc3)s2)CC1,-8.4,0.442639775052826,487.5910000000002,6.181000000000006,2.485180437758533,0.7514819562241467,0
CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)[nH]c1=O,-8.3,0.6795191209094571,382.43500000000006,3.5642000000000014,2.3517713226568198,0.7648228677343181,0
CCN(C(=O)c1ccc2ccnc(N3CCN(C)CC3)c2n1)c1ccc(S(=O)(=O)c2ccc(F)cc2F)cc1,-10.7,0.3328121308241538,551.6190000000003,4.1593000000000035,2.7693520976836847,0.7230647902316315,1
Cc1c(O)c(O)c(O)c(Cl)c1C(=O)OC1CCCCC1,-8.8,0.5762593962000073,300.7380000000001,3.2547200000000016,2.6589773338529756,0.7341022666147025,0
CC(=O)Nc1ccc(S(=O)(=O)NCC(=O)NO)cc1,-8.5,0.42613880397132853,287.29699999999997,-0.5712999999999995,1.9865457761037035,0.8013454223896297,0
Cc1cc(=O)n(-c2ccc(C(=O)O)cc2)c(-c2ccc(O)cc2)n1,-9.5,0.7730439024831955,322.32000000000005,2.61172,2.0642470404997777,0.7935752959500222,0
CS[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1C,-8.1,0.8224894911723939,281.341,0.4183,4.0371644502539255,0.5962835549746075,1
COc1cc(NC(C)=O)c(C(=O)O)cc1OC,-6.9,0.82818777496909,239.22699999999998,1.3603999999999998,1.7273219664559427,0.8272678033544058,0
Cc1oc(-c2ccccc2)nc1COc1ccc(CN2CCC(C(=O)NC(C)(C)C(=O)O)C2)cc1,-11.0,0.4793743328749159,477.56100000000026,4.0303200000000015,2.862352798044352,0.7137647201955648,0
CC(C)Oc1ccc2c(c1)CC(C(N)=O)c1cc(C#N)ccc1-2,-9.5,0.9460857591309069,306.365,3.137480000000001,2.9304615938931917,0.7069538406106808,0
CCCCCCN1c2cc(-c3ccc(F)cc3)cc(O)c2N=CN1c1ccc2cnccc2c1,-10.1,0.29938762620447357,454.54900000000015,7.228200000000007,3.029104169346093,0.6970895830653907,0
CC(=O)[C@@H]1O[C@H](C(=O)O)[C@@H](OP(=O)(O)O)C=C1C(=O)O,-8.3,0.4579617013250376,310.15100000000007,-1.0837000000000006,4.4193979553297025,0.5580602044670298,1
CO/N=C(\C(=O)N[C@@H]1CS[C@@H]2C=C(C(=O)O)N[C@@H]12)c1csc(N)n1,-8.0,0.4067078196337768,369.42800000000005,-0.38369999999999876,4.528755363739183,0.5471244636260817,1
N=C(N)c1ccc2[nH]c(-c3ccc(C4(O)CCCCC4)cc3)nc2c1,-10.7,0.4342821269801522,334.423,3.665670000000003,2.462089697715104,0.7537910302284896,0
CC(C)[C@H]1SC(Nc2ccc(F)cc2)=NC1=O,-7.7,0.8795666623454342,252.314,2.8916000000000004,2.8656806183900283,0.7134319381609971,1
CCN(C(=O)c1cn(-c2cccc(C(F)(F)F)c2)nc1-c1ccnn1-c1ccccc1)C(C)C,-9.4,0.3702028803692834,467.4950000000001,5.614300000000005,2.648427894042449,0.7351572105957551,0
CC(C)(C)OC(=O)Nc1ccc(C(=O)Nc2ccncc2)cc1,-8.8,0.9054763549486966,313.357,3.680900000000002,1.793769821050759,0.8206230178949241,0
CCCCc1ccc(O)c(O)c1,-7.2,0.676913082807547,166.21999999999997,2.4404000000000012,1.73673037259665,0.826326962740335,0
CCc1ccccc1-c1cc(C(=O)O)no1,-8.8,0.8577746836229082,217.22399999999996,2.6022000000000007,2.054551552271409,0.7945448447728591,0
