Molecule,Docking Score,QED Score,MW Score,Logp Score,RAD Score,SA Score,Label
Cc1c(O)cc(-c2cc(N)ccc2N)c2c1NN(C)C2,33.6,0.5972394640837102,270.336,2.3043200000000006,3.2271756555312976,0.6772824344468702,0
CC(=O)Nc1ccc(C(N)=O)cc1,2.5,0.7007341992947294,178.19099999999997,0.7439,1.4099179917670668,0.8590082008232933,0
CC(C)[C@H]1CC2(NC(=O)C2C(F)c2ccccc2)S1,-1.6,0.8601619505479391,279.38,3.301000000000001,4.771092730506766,0.5228907269493235,0
CC(=O)N1CC(Cc2ccccc2)N(C)c2ccccc21,37.0,0.8436615791347151,280.37100000000004,3.100600000000002,2.5771866913515282,0.7422813308648472,0
CC(c1ccccc1)C(O)C(c1ccccc1)C(N)C(=O)n1ccc(N)c1,22.8,0.6274147203609955,363.4610000000001,2.9861999999999993,3.832457708732429,0.6167542291267571,0
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,11.8,0.7411668203155194,214.24599999999998,0.29239999999999966,1.552602831014383,0.8447397168985618,0
Cc1cc(N)ccc1-c1ccccc1C1=NCC1,5.7,0.7969037699450364,236.31799999999998,3.4370200000000013,2.323053435041688,0.7676946564958312,0
C=C(C)CCC1(C)CC(=O)C1C1CCC(=O)N1,-2.1,0.7593704142275719,235.32699999999997,2.2165999999999997,4.32504496448195,0.567495503551805,0
CC1=CC=C(C(=O)NC(N)=O)C1,-1.0,0.5934835317758876,166.17999999999998,0.4577000000000004,3.120815119100146,0.6879184880899853,0
Cc1[nH]c(=O)n(C)c1C(=O)Nc1c(N)cccc1S(N)(=O)=O,32.8,0.5604465201503865,325.3500000000001,-0.49627999999999955,2.7967944447199127,0.7203205555280088,0
CC(=O)Nc1ccc(S)cc1,0.7,0.614768369301532,167.233,1.9336999999999998,1.9288649516818452,0.8071135048318154,0
CC(C)C(=O)N1CCC(=O)N(C(C(F)c2ccccc2)S(N)(=O)=O)C1,22.7,0.8337802418214272,371.43400000000014,0.9862000000000002,3.705999379910182,0.6294000620089818,0
Cn1[nH]c(=O)n(-c2ccc(O)c(O)c2)c1=O,2.2,0.5549658253177328,223.188,-0.7245000000000001,2.794885863541534,0.7205114136458466,0
CC(=O)NCC(=O)NCC(=O)NCC(N)=O,-4.1,0.3833266206185718,230.22399999999996,-3.159799999999998,2.0316737500736046,0.7968326249926395,0
CC(=O)N1CCC2=C(C(=O)N(C)C(C(=O)O)C(=O)N2C)C(=O)N1C,72.7,0.4473083509971229,338.3200000000001,-1.7502999999999973,4.023723467961487,0.5976276532038514,0
C=C(C)CCCOC1CC[C@H]1CO,-5.1,0.5059296195712693,184.27899999999997,2.1302000000000008,3.4670845642360497,0.6532915435763951,0
C=C(C)CCCOC1CCC2(C)CC(O)C(O)C(O)C(O)C2C1,12.9,0.45214593060517655,328.449,1.3816,4.3930623852356305,0.5606937614764369,0
C=C(C)C[C@H](O)CCC1CCCC1,-4.5,0.646839165207673,182.30699999999993,3.283900000000002,2.857512051697416,0.7142487948302584,0
